etcsl_no,text_name,version,l_no,text
c.2.1.1,The Sumerian king list,,1,sux:nam-lugal[kingship]N sux:an[heaven]N sux:ed₃[to-go-down-or-up]V
c.2.1.1,The Sumerian king list,,2,sux:Eridug[1]SN sux:nam-lugal[kingship]N
c.2.1.1,The Sumerian king list,,3,sux:Eridug[1]SN sux:Alulim[1]RN sux:lugal[king]N
c.2.1.1,The Sumerian king list,,4,sux:mu[year]N sux:28800[28800]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,5,sux:Alalŋar[1]RN sux:mu[year]N sux:36000[36000]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,6,sux:2[2]NU sux:lugal[king]N
c.2.1.1,The Sumerian king list,,7,sux:mu[year]N sux:64800[64800]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,8,sux:Eridug[1]SN sux:šub[to-fall]V
c.2.1.1,The Sumerian king list,,9,sux:nam-lugal[kingship]N sux:Bad-tibira[1]SN
c.2.1.1,The Sumerian king list,,10,sux:de₆[to-carry]V
c.2.1.1,The Sumerian king list,,11,sux:Bad-tibira[1]SN sux:En-men-lu-ana[1]RN
c.2.1.1,The Sumerian king list,,12,sux:mu[year]N sux:43200[43200]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,13,sux:En-men-gal-ana[1]RN
c.2.1.1,The Sumerian king list,,14,sux:mu[year]N sux:28800[28800]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,15,sux:Dumuzid[1]RN sux:sipad[shepherd]N sux:mu[year]N sux:36000[36000]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,16,sux:3[3]NU sux:lugal[king]N
c.2.1.1,The Sumerian king list,,17,sux:mu[year]N sux:108000[108000]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,18,sux:Bad-tibira[1]SN sux:šub[to-fall]V
c.2.1.1,The Sumerian king list,,19,sux:nam-lugal[kingship]N sux:Larag[1]SN sux:de₆[to-carry]V
c.2.1.1,The Sumerian king list,,20,sux:Larag[1]SN sux:En-sipad-zid-ana[1]RN
c.2.1.1,The Sumerian king list,,21,sux:mu[year]N sux:28800[28800]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,22,sux:1[1]NU sux:lugal[king]N
c.2.1.1,The Sumerian king list,,23,sux:mu[year]N sux:28800[28800]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,24,sux:Larag[1]SN sux:šub[to-fall]V
c.2.1.1,The Sumerian king list,,25,sux:nam-lugal[kingship]N sux:Zimbir[1]SN sux:de₆[to-carry]V
c.2.1.1,The Sumerian king list,,26,sux:Zimbir[1]SN sux:En-men-dur-ana[1]RN
c.2.1.1,The Sumerian king list,,27,sux:lugal[king]N sux:mu[year]N sux:21000[21000]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,28,sux:1[1]NU sux:lugal[king]N
c.2.1.1,The Sumerian king list,,29,sux:mu[year]N sux:21000[21000]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,30,sux:Zimbir[1]SN sux:šub[to-fall]V
c.2.1.1,The Sumerian king list,,31,sux:nam-lugal[kingship]N sux:Šuruppag[1]SN sux:de₆[to-carry]V
c.2.1.1,The Sumerian king list,,32,sux:Šuruppag[1]SN sux:Ubara-Tutu[1]RN
c.2.1.1,The Sumerian king list,,33,sux:lugal[king]N sux:mu[year]N sux:18600[18600]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,34,sux:1[1]NU sux:lugal[king]N
c.2.1.1,The Sumerian king list,,35,sux:mu[year]N sux:18600[18600]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,36,sux:5[5]NU sux:iri[town]N
c.2.1.1,The Sumerian king list,,37,sux:8[8]NU sux:lugal[king]N
c.2.1.1,The Sumerian king list,,38,sux:mu[year]N sux:241200[241200]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,39,sux:a-ma-ru[flood]N sux:ur₃[to-drag]V
c.2.1.1,The Sumerian king list,,40,sux:eŋer[back]N sux:a-ma-ru[flood]N sux:ur₃[to-drag]V
c.2.1.1,The Sumerian king list,,41,sux:nam-lugal[kingship]N sux:an[heaven]N sux:ed₃[to-go-down-or-up]V
c.2.1.1,The Sumerian king list,,42,sux:Kiš[1]SN sux:nam-lugal[kingship]N
c.2.1.1,The Sumerian king list,,43,sux:Kiš[1]SN sux:Ŋušur[1]RN
c.2.1.1,The Sumerian king list,,44,sux:lugal[king]N
c.2.1.1,The Sumerian king list,,45,sux:mu[year]N sux:1200[1200]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,46,sux:Kullassina-bel[1]RN
c.2.1.1,The Sumerian king list,,47,sux:mu[year]N sux:960[960]NU sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,48,sux:Nanŋišlišma[1]RN
c.2.1.1,The Sumerian king list,,49,sux:670[670]NU sux:mu[year]N sux:ak[to-do]V
c.2.1.1,The Sumerian king list,,50,sux:En-tarah-ana[1]RN
