etcsl_no,text_name,version,l_no,text
c.4.21.1,A hymn to Ninimma (Ninimma A),,A1,sux:kišib-ŋal₂[seal-bearer]N sux:e₂[house(hold)]N sux:niŋ₂-gur₁₁[possessions]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,A2,sux:saŋ[head]N sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V sux:diŋir[deity]N sux:gal[to-be-big]V sux:zu[to-know]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A3,sux:Ninimma[1]DN sux:nin[lady]N sux-x-emesal:mar-za[rite]N sux:gal[to-be-big]V sux:E-kur[1]TN
c.4.21.1,A hymn to Ninimma (Ninimma A),,A4,sux:nin[lady]N sux:Enlil[1]DN sux:dub-sar[scribe]N sux:an[heaven]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,A5,sux:im[clay]N sux:nam-til₃[life]N sux:ŋal₂[to-be-(located)]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A6,
c.4.21.1,A hymn to Ninimma (Ninimma A),,A7,sux:še[barley]N sux:mah[to-be-majestic]V sux:de₆[to-carry]V sux:nin[lady]N sux:E-sara[1]TN
c.4.21.1,A hymn to Ninimma (Ninimma A),,A8,sux:eš₂-gana₂[measuring-line]N sux:za-gin₃[lapis-lazuli]N sux:gi-diš-nindan[measuring-rod]N sux:šu[hand]N sux:du₇[to-be-perfect]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A9,sux:saŋ[head]N sux:il₂[to-raise]V sux:Nun-galene[1]DN
c.4.21.1,A hymn to Ninimma (Ninimma A),,A10,sux:en[lord]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,A11,sux:mi₂[(loving)-care]N sux:zid[right]AJ sux:dug₄[to-say]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A12,sux:šu[hand]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,A13,sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V sux:ŋeštug₂[ear]N sux:dirig[to-be-superior]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A14,sux:hul₂[to-be-happy]V sux:DU[DU]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A15,sux:nin[lady]N sux:šag₄[heart]N sux:mah[to-be-majestic]V sux:ud[day(light)]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A16,sux:aga[crown]N sux:za-gin₃[lapis-lazuli]N sux:he₂-du₇[(fitting)-ornament]N sux:an[heaven]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,A17,sux:hi-li[attractiveness]N sux:šu[hand]N sux:tag[to-touch]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,A18,
c.4.21.1,A hymn to Ninimma (Ninimma A),,B1,sux:kalag[to-be-strong]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,B2,sux:E-kur[1]TN sux:nin[lady]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,B3,sux:gaba-ŋal₂[forceful]AJ sux:Nanna[1]DN
c.4.21.1,A hymn to Ninimma (Ninimma A),,B4,sux:ŋeštug₂[ear]N sux:bad[to-open]V sux:niŋ₂-nam[anything]PD sux:zu[to-know]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,B5,sux:sud-aŋ₂[brilliance]N sux:kar₂[to-blow]V sux:eš₃[shrine]N sux:mah[to-be-majestic]V sux:si[to-fill]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,B6,sux:Enlil[1]DN
c.4.21.1,A hymn to Ninimma (Ninimma A),,B7,sux:e₂[house(hold)]N sux:saŋ[head]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,B8,
c.4.21.1,A hymn to Ninimma (Ninimma A),,B9,sux:susbu[type-of-priest]N sux:šu-luh[ritual-cleansing]N sux:kug[shining]AJ sux:gal[to-be-big]V sux:tum₂[to-be-suitable]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,B10,sux:šag₄[heart]N sux:a₂[arm]N
c.4.21.1,A hymn to Ninimma (Ninimma A),,B11,sux:Ninimma[1]DN sux:ŋiš-hur[design]N sux:kug[shining]AJ sux:za₃-mi₂[praise]N sux:dug₃[to-be-good]V
c.4.21.1,A hymn to Ninimma (Ninimma A),,C1,
