etcsl_no,text_name,version,l_no,text
c.4.08.33,Dumuzid and Enkimdu,,1,sux:ki-sikil[young-woman]N sux:tur₃[animal-stall]N
c.4.08.33,Dumuzid and Enkimdu,,2,sux:ki-sikil[young-woman]N sux:Inana[1]DN sux:amaš[sheepfold]N
c.4.08.33,Dumuzid and Enkimdu,,3,sux:absin₃[furrow]N sux:gam[to-bow-down]V
c.4.08.33,Dumuzid and Enkimdu,,4,sux:Inana[1]DN sux:dib[to-pass]V
c.4.08.33,Dumuzid and Enkimdu,,5,sux:ziz₂[emmer]N
c.4.08.33,Dumuzid and Enkimdu,,6,sux:in-nin[mistress]N
c.4.08.33,Dumuzid and Enkimdu,,7,sux-x-emesal:nu-nus[woman]N sux:me[to-be]V sux:ne-en[this]PD sux:me[to-be]V
c.4.08.33,Dumuzid and Enkimdu,,8,sux:mul[star]N sux:me[to-be]V
c.4.08.33,Dumuzid and Enkimdu,,9,sux:nitalam[spouse]N sux:sipad[shepherd]N sux:me[to-be]V
c.4.08.33,Dumuzid and Enkimdu,,10,sux:šeš[brother]N sux:ur-saŋ[hero]N sux:šul[young-man]N sux:Utu[1]DN
c.4.08.33,Dumuzid and Enkimdu,,11,sux:kug[shining]AJ sux:Inana[1]DN sux:gu₃[voice]N sux:de₂[to-pour]V
c.4.08.33,Dumuzid and Enkimdu,,12,sux:nin₉[sister]N sux:tuku[to-have]V sux-x-emesal:su₈-ba[shepherd]N
c.4.08.33,Dumuzid and Enkimdu,,13,sux:ki-sikil[young-woman]N sux:Inana[1]DN sux:za[you-(sg.)]PD sux:a-na-aš[why]AV sux:še[to-agree]V
c.4.08.33,Dumuzid and Enkimdu,,14,sux:i₃[fatty-substance]N sux:dug₃[to-be-good]V sux:ga[milk]N sux:dug₃[to-be-good]V
c.4.08.33,Dumuzid and Enkimdu,,15,sux-x-emesal:su₈-ba[shepherd]N sux:niŋ₂[thing]N sux:šu[hand]N sux:dug₄[to-say]V sux:dadag[to-be-bright]V
c.4.08.33,Dumuzid and Enkimdu,,16,sux:Inana[1]DN sux:tuku[to-have]V sux-x-emesal:Dumuzid[1]DN
c.4.08.33,Dumuzid and Enkimdu,,17,sux:unu₂[(dining)-hall]N sux:la₂[to-hang]V sux:šuba[agate?]N sux:la₂[to-hang]V sux:za[you-(sg.)]PD sux:a-na-aš[why]AV sux:še[to-agree]V
c.4.08.33,Dumuzid and Enkimdu,,17A,sux:i₃[fatty-substance]N sux:dug₃[to-be-good]V sux:ga[milk]N sux:dug₃[to-be-good]V
c.4.08.33,Dumuzid and Enkimdu,,17B,sux-x-emesal:su₈-ba[shepherd]N sux:niŋ₂[thing]N sux:šu[hand]N sux:dug₄[to-say]V sux:dadag[to-be-bright]V
c.4.08.33,Dumuzid and Enkimdu,,18,sux:i₃[fatty-substance]N sux:dug₃[to-be-good]V sux:gu₇[to-eat]V
c.4.08.33,Dumuzid and Enkimdu,,19,sux:an-dul₃[(protective)-shade]N sux:lugal[king]N sux:za[you-(sg.)]PD sux:a-na-aš[why]AV sux:še[to-agree]V
c.4.08.33,Dumuzid and Enkimdu,,20,sux:ŋe₂₆[I]PD sux-x-emesal:su₈-ba[shepherd]N sux:tuku[to-have]V
c.4.08.33,Dumuzid and Enkimdu,,21,sux:tug₂[garment]N sux:gibil[to-be-new]V sux-x-emesal:ga[to-carry]V
c.4.08.33,Dumuzid and Enkimdu,,22,sux:siki[hair]N sux:gibil[to-be-new]V sux:sa₂[to-equal]V sux:dug₄[to-say]V
c.4.08.33,Dumuzid and Enkimdu,,23,sux:ki-sikil[young-woman]N sux-x-emesal:me[I]PD sux-x-emesal:mu-un-gar₃[farmer]N sux:tuku[to-have]V
c.4.08.33,Dumuzid and Enkimdu,,24,sux-x-emesal:mu-un-gar₃[farmer]N sux:gu[(flax)-thread]N sux:gun₃[to-be-multicoloured]V
c.4.08.33,Dumuzid and Enkimdu,,25,sux-x-emesal:mu-un-gar₃[farmer]N sux:še[barley]N sux:gun₃[to-be-multicoloured]V
c.4.08.33,Dumuzid and Enkimdu,,26,sux:gun₂[weight-measure-(load)]N
c.4.08.33,Dumuzid and Enkimdu,,34,sux-x-emesal:me[I]PD sux-x-emesal:su₈-ba[shepherd]N sux:tuku[to-have]V
c.4.08.33,Dumuzid and Enkimdu,,35,sux:inim[word]N
c.4.08.33,Dumuzid and Enkimdu,,36,sux:sipad[shepherd]N sux:engar[farmer]N
c.4.08.33,Dumuzid and Enkimdu,,37,sux:lugal[king]N
c.4.08.33,Dumuzid and Enkimdu,,38,sux-x-emesal:su₈-ba[shepherd]N sux-x-emesal:Dumuzid[1]DN
c.4.08.33,Dumuzid and Enkimdu,,39,sux:dug₄[to-say]V
c.4.08.33,Dumuzid and Enkimdu,,40,sux:engar[farmer]N sux:ŋe₂₆[I]PD sux:engar[farmer]N sux:ŋe₂₆[I]PD sux:engar[farmer]N sux:a-na[what]PD sux:dirig[to-be-superior]V
c.4.08.33,Dumuzid and Enkimdu,,41,sux:Enkimdu[1]DN sux:lu₂[person]N sux:eg₂[embankment]N sux:pa₅[canal]N
c.4.08.33,Dumuzid and Enkimdu,,42,sux:ŋe₂₆[I]PD sux:engar[farmer]N sux:a-na[what]PD sux:dirig[to-be-superior]V
c.4.08.33,Dumuzid and Enkimdu,,43,sux:tug₂[garment]N sux:gig₂[to-be-black]V sux:šum₂[to-give]V
c.4.08.33,Dumuzid and Enkimdu,,44,sux:engar[farmer]N sux:u₈[ewe]N sux:gig₂[to-be-black]V sux:ŋe₂₆[I]PD sux:šum₂[to-give]V
c.4.08.33,Dumuzid and Enkimdu,,45,sux:tug₂[garment]N sux:babbar[white]AJ sux:šum₂[to-give]V
c.4.08.33,Dumuzid and Enkimdu,,46,sux:engar[farmer]N sux:u₈[ewe]N sux:babbar[white]AJ sux:šum₂[to-give]V
c.4.08.33,Dumuzid and Enkimdu,,47,sux:e-ne[he;-she]PD sux:kaš[beer]N sux:saŋ[head]N sux:de₂[to-pour]V
c.4.08.33,Dumuzid and Enkimdu,,48,sux:engar[farmer]N sux:ga[milk]N sux:sig₇[to-be-green]V sux:de₂[to-pour]V
c.4.08.33,Dumuzid and Enkimdu,,49,sux:e-ne[he;-she]PD sux:kaš[beer]N sux:sig₅[to-be-fine]V sux:de₂[to-pour]V
