etcsl_no,text_name,version,l_no,text
c.0.2.05,OB catalogue from Urim (U3),,A1,sux:ki-ur₃[foundation]N sux:gal[to-be-big]V
c.0.2.05,OB catalogue from Urim (U3),,A2,sux:še-er-zid[radiance]N
c.0.2.05,OB catalogue from Urim (U3),,A3,sux:ur-saŋ[hero]N sux:a₂-ŋal₂[strong]AJ
c.0.2.05,OB catalogue from Urim (U3),,A4,sux:lu₂[person]N sux-x-emesal:di[to-go]V sux:lu₂[person]N sux-x-emesal:di[to-go]V
c.0.2.05,OB catalogue from Urim (U3),,A5,sux:ŋe₂₆[I]PD sux:Bau[1]DN
c.0.2.05,OB catalogue from Urim (U3),,A6,sux:en[lord]N sux:inim[word]N sux:nun[prince]N sux:zu[to-know]V
c.0.2.05,OB catalogue from Urim (U3),,A7,sux:ur-saŋ[hero]N sux:nam-he₂[abundance]N
c.0.2.05,OB catalogue from Urim (U3),,A8,sux:ur-saŋ[hero]N sux:en[lord]N sux:ud[storm]N sux:huš[to-be-reddish]V
c.0.2.05,OB catalogue from Urim (U3),,A9,sux:ur-saŋ[hero]N sux:ŋe₂₆[I]PD
c.0.2.05,OB catalogue from Urim (U3),,A10,sux:en[lord]N sux:me[essence]N sux:kug[shining]AJ
c.0.2.05,OB catalogue from Urim (U3),,A11,sux:ur-saŋ[hero]N sux:en[lord]N sux:nir-ŋal₂[authoritative]AJ sux:en[lord]N
c.0.2.05,OB catalogue from Urim (U3),,A12,
c.0.2.05,OB catalogue from Urim (U3),,A13,
c.0.2.05,OB catalogue from Urim (U3),,B1,
c.0.2.05,OB catalogue from Urim (U3),,B2,
c.0.2.05,OB catalogue from Urim (U3),,B3,
c.0.2.05,OB catalogue from Urim (U3),,B4,sux:ur[man]N sux:lamma[guardian-deity]N
c.0.2.05,OB catalogue from Urim (U3),,B5,
c.0.2.05,OB catalogue from Urim (U3),,B6,sux:ama[mother]N sux:me[to-be]V
c.0.2.05,OB catalogue from Urim (U3),,B7,sux:dub[tablet]N sux:hi[to-mix-up]V
c.0.2.05,OB catalogue from Urim (U3),,B8,sux:dub[tablet]N
