etcsl_no,text_name,version,l_no,text
c.6.1.17,Proverbs: collection 17,,A1,
c.6.1.17,Proverbs: collection 17,,A2,sux:ŋal₂[to-be-(located)]V
c.6.1.17,Proverbs: collection 17,,A3,sux:ŋal₂[to-be-(located)]V
c.6.1.17,Proverbs: collection 17,,A4,sux:zu[to-know]V
c.6.1.17,Proverbs: collection 17,,A5,
c.6.1.17,Proverbs: collection 17,,B1,sux:še[barley]N
c.6.1.17,Proverbs: collection 17,,B2,sux:ki[place]N sux:aŋ₂[to-measure]V
c.6.1.17,Proverbs: collection 17,,B3,sux:dug₃[to-be-good]V sux:lul[to-be-false]V
c.6.1.17,Proverbs: collection 17,,B4,sux:sukud[to-be-high]V sux:an[heaven]N sux:šu[hand]N sux:la₂[to-hang]V
c.6.1.17,Proverbs: collection 17,,B5,sux:daŋal[to-be-wide]V sux:ki[place]N sux:igi[eye]N sux:il₂[to-raise]V
c.6.1.17,Proverbs: collection 17,,B6,sux:kalag[to-be-strong]V sux:ki-nu₂[sleeping-quarter]N sux:ni₂[self]N sux:gid₂[to-be-long]V
c.6.1.17,Proverbs: collection 17,,B7,sux:za[you-(sg.)]PD sux:ud[storm]N sux:dug₄[to-say]V
c.6.1.17,Proverbs: collection 17,,B8,sux:piriŋ[lion]N sux:ni₂[self]N sux:gub[to-stand]V
c.6.1.17,Proverbs: collection 17,,B9,sux:kiri₆[orchard]N sux:a[water]N sux:de₆[to-carry]V
c.6.1.17,Proverbs: collection 17,,B10,sux:lu₂[person]N sux:til[to-complete]V
c.6.1.17,Proverbs: collection 17,,B11,sux:šul[young-man]N sux:diŋir[deity]N sux:ŋiri₃[foot]N sux:lamma[guardian-deity]N
c.6.1.17,Proverbs: collection 17,,B12,sux:nam-ŋuruš[manliness]N sux:anše[donkey]N sux:kar[to-flee]V
c.6.1.17,Proverbs: collection 17,,B13,sux:haš₂[thigh]N sux:taka₄[to-leave-behind]V
c.6.1.17,Proverbs: collection 17,,B14,sux:hur-saŋ[mountain-(range)]N sux:gig₂[to-be-black]V sux:im-babbar[gypsum]N sux:mu₂[to-grow]V
c.6.1.17,Proverbs: collection 17,,B15,sux:ama[mother]N sux:tir[forest]N sux:ŋiš[tree]N sux:dab₅[to-seize]V sux:šu[hand]N sux:dab₅[to-seize]V sux:šum₂[to-give]V
c.6.1.17,Proverbs: collection 17,,B16,sux:nin-kilim[mongoose]N sux:i₃[fatty-substance]N sux:niŋ₂[thing]N sux:hab₂[to-stink]V sux:gu₇[to-eat]V
c.6.1.17,Proverbs: collection 17,,B17,sux:dug[pot]N sux:i₃-nun[clarified-butter]N sux:gu₂[neck]N sux:la₂[to-hang]V
c.6.1.17,Proverbs: collection 17,,B18,sux:ukur₃[to-be-poor]V sux:dumu[child]N sux:tibir[fist]N sux:1[1]NU sux:šu[hand]N sux:dug₄[to-say]V
c.6.1.17,Proverbs: collection 17,,B19,sux:gi₁₆-sa[(everlasting)-treasure]N sux:da-ri₂[eternal]AJ sux:ak[to-do]V
c.6.1.17,Proverbs: collection 17,,B20,sux:ukur₃[to-be-poor]V sux:ŋal₂[to-be-(located)]V sux:tu₇[broth]N sux:ubur[breast]N sux:šu₂[to-cover]V
c.6.1.17,Proverbs: collection 17,,B21,sux:ukur₃[to-be-poor]V sux:tu₇[broth]N sux:igi[eye]N sux:bar[to-set-aside]V
c.6.1.17,Proverbs: collection 17,,B22,sux:ŋiš-erin₂[(weighing)-scale]N sux:sa[net]N sux:ak[to-do]V sux:pu₂[(water)-hole]N sux:niŋ₂-lul[lie]N sux:ak[to-do]V
c.6.1.17,Proverbs: collection 17,,B23,sux:dam-gara₃[merchant]N sux:gu₅-li[friend]N sux:lu₂[person]N sux:tuku[to-have]V
c.6.1.17,Proverbs: collection 17,,B24,sux:dam-gara₃[merchant]N sux:kug-babbar[silver]N sux-x-emesal:ta[what]PD sux:tur[to-be-small]V
c.6.1.17,Proverbs: collection 17,,B25,sux:u₃[and]C sux:še[barley]N sux-x-emesal:ta[what]PD sux:tur[to-be-small]V
c.6.1.17,Proverbs: collection 17,,B26,sux:e₂-gal[palace]N
c.6.1.17,Proverbs: collection 17,,B27,sux:ud[day(light)]N sux:1[1]NU sux:ama[mother]N sux:tud[to-give-birth]V
c.6.1.17,Proverbs: collection 17,,B28,sux:ud[day(light)]N sux:1[1]NU sux:ama[mother]N sux:a-nir[lament]N
c.6.1.17,Proverbs: collection 17,,B29,
c.6.1.17,Proverbs: collection 17,,C1,sux:ak[to-do]V
c.6.1.17,Proverbs: collection 17,,C2,
c.6.1.17,Proverbs: collection 17,,C3,
c.6.1.17,Proverbs: collection 17,,C4,sux:geme₂[female-slave]N
