etcsl_no,text_name,version,l_no,text
c.6.1.27,Proverbs: collection 27,,A1,
c.6.1.27,Proverbs: collection 27,,A2,
c.6.1.27,Proverbs: collection 27,,A3,
c.6.1.27,Proverbs: collection 27,,A4,sux:lu₂-zuh-a[thief]N sux:lu₂[person]N
c.6.1.27,Proverbs: collection 27,,A5,sux:ŋe₂₆[I]PD
c.6.1.27,Proverbs: collection 27,,A6,sux:lu₂[person]N sux:ka[mouth]N sux:du₃[to-erect]V sux:ŋiš[tree]N
c.6.1.27,Proverbs: collection 27,,A7,sux:Enki[1]DN
c.6.1.27,Proverbs: collection 27,,A8,sux:lu₂[person]N sux:na-me[any]PD
c.6.1.27,Proverbs: collection 27,,A9,sux:ne-en[this]PD
c.6.1.27,Proverbs: collection 27,,A10,sux:lu₂[person]N sux:lu₂[person]N
c.6.1.27,Proverbs: collection 27,,B1,sux:šag₄[heart]N sux:niŋ₂-tuku[rich]AJ sux:tur₅[to-be-ill]V sux:tur₅[to-be-ill]V
c.6.1.27,Proverbs: collection 27,,B2,sux:šag₄[heart]N sux:dirig[to-be-superior]V sux:tur₅[to-be-ill]V sux:tur₅[to-be-ill]V
c.6.1.27,Proverbs: collection 27,,B3,sux:a-na-aš[why]AV sux:ur₅[financial-obligation]N sux:di₄-di₄[to-be-small]V
c.6.1.27,Proverbs: collection 27,,B4,sux:gun₂[weight-measure-(load)]N sux:sig[to-be-low]V sux:gu₂[neck]N sux:il₂[to-raise]V sux:gu₄-ud[to-jump-on]V
c.6.1.27,Proverbs: collection 27,,B5,sux:da-ba-ri-ri[con-artist?]N sux:inim[word]N sux:dug₄[to-say]V
c.6.1.27,Proverbs: collection 27,,B6,sux:lu₂[person]N sux:e₂[house(hold)]N sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V sux:erim₃[storehouse]N sux:gur[to-turn]V
c.6.1.27,Proverbs: collection 27,,B7,sux:gu₇[to-eat]V sux:dug₃[to-be-good]V sux:gur[to-turn]V sux:gig[to-be-ill]V
c.6.1.27,Proverbs: collection 27,,B8,sux:šag₄[heart]N sux:dirig[to-be-superior]V sux:šag₄[heart]N sux:gig[to-be-ill]V
c.6.1.27,Proverbs: collection 27,,B9,sux:ki-ŋiš-ŋiš-la₂[battlefield]N sux:u₂[plant]N sux:bur₁₂[to-tear-out]V
c.6.1.27,Proverbs: collection 27,,B10,sux:iri[town]N sux:iri[town]N sux:silim[to-be-healthy]V sux:dug₄[to-say]V sux:lu₂[person]N sux:lu₂[person]N sux:silim[to-be-healthy]V sux:dug₄[to-say]V
c.6.1.27,Proverbs: collection 27,,B11,sux:danna[length-measure]N sux:šub[to-fall]V sux:1/2[1/2]NU sux:danna[length-measure]N sux:gi₄[to-return]V
c.6.1.27,Proverbs: collection 27,,B12,sux:pad₃[to-find]V sux:lu₂[person]N sux:bur₂[to-release]V
c.6.1.27,Proverbs: collection 27,,B13,sux:e₃[to-go-out-or-in]V sux:ni₂[fear(someness)]N sux:te[to-approach]V sux:sah₆[to-withdraw]V
c.6.1.27,Proverbs: collection 27,,B14,sux:BUR₂[BUR₂]V sux:niŋ₂[thing]N
c.6.1.27,Proverbs: collection 27,,B17,
c.6.1.27,Proverbs: collection 27,,B18,sux:lu₂[person]N sux:ur₄[to-collect]V
c.6.1.27,Proverbs: collection 27,,B19,sux:nam-tag[sin]N
c.6.1.27,Proverbs: collection 27,,C1,sux:gu₇[to-eat]V
c.6.1.27,Proverbs: collection 27,,C2,sux:dab₅[to-seize]V
c.6.1.27,Proverbs: collection 27,,C3,
c.6.1.27,Proverbs: collection 27,,C4,
