id_text,text_name,version,l_no,text
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,1,Rīm-Sîn[1]RN lugal[king]N me[essence]N nun[prince]N kingal[leader]N me[essence]N šar₂[to-be-numerous]V nam-nun[princeliness]N saŋ[head]N il₂[to-raise]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,2,abzu[underground-water]N eš₃[shrine]N kug[shining]AJ mah[to-be-majestic]V E-kiš-nu-ŋal[1]TN
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,3,nam-mah[majesty]N gal[to-be-big]V šag₄[heart]N bar[outside]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,4,ki-ŋar[area]N e₂[house(hold)]N šag₄[heart]N kug[shining]AJ sikil[to-be-pure]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,5,ir[(fragrant)-exudation]N dug₃[to-be-good]V tir[forest]N šim[aromatic-(fragrance)]N erin[cedar]N ha-šu-ur₂[type-of-cypress]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,6,e₂[house(hold)]N ki-gal[pedestal]N šag₄[heart]N e₂[house(hold)]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,7,an-dul₃[(protective)-shade]N e₂[house(hold)]N me-lem₄[(awesome)-radiance]N e₂[house(hold)]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,8,ub[corner]N gal[to-be-big]V ub[corner]N kug[shining]AJ šag₄[heart]N gen₆[to-be-firm]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,9,ŋiš-hur[design]N kan₄[gate]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,10,ŋiš-bur₂[architectural-feature]N aš-me[sun-(disc)]N saŋ[head]N urin[standard]N hu-ri₂-in[eagle]N de₆[to-carry]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,11,lulim[red-deer?]N zid[right]AJ gabu₂[left-(side)]N kiŋ₂[work]N gal[to-be-big]V šu[hand]N dab₅[to-seize]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,12,diŋir[deity]N kan₄[gate]N en-nu-uŋ₃[guard]N ak[to-do]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,13,ŋiš-gana₂[birch?]N mah[to-be-majestic]V ki[place]N šar₂[to-be-numerous]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,14,zag-du₈[doorjamb]N a-sal-bar[architrave?]N si-ŋar[clamp]N kun₄[stair(way)]N dub-ba-an[fence]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,15,ig[door]N saŋ-kul[(locking)-bar]N šu-min₃[(door)-bar]N e₂[house(hold)]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,16,ki-sa₂[plinth]N du₆[(ruin)-mound]N e₂[house(hold)]N ki-ŋar[area]N e₂[house(hold)]N šag₄[heart]N kug[shining]AJ sikil[to-be-pure]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,17,gi-zi[type-of-reed]N kug[shining]AJ kug-sig₁₇[gold]N kug-babbar[silver]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,18,da[side]N ambar[marsh]N abzu[underground-water]N E-kiš-nu-ŋal[1]TN
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,19,eš₃[shrine]N kug[shining]AJ ab₂[cow]N niŋin₂[to-go-around]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,20,amar[calf]N šar₂[to-be-numerous]V za-gin₃[lapis-lazuli]N kadra[greeting-gift]N dab₅[to-seize]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,21,amar[calf]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,22,kug[shining]AJ gub[to-stand]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,23,gi[reed]N sumun[to-be-old]V gi[reed]N sumun[to-be-old]V u₂-sal[meadow]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,24,gi[reed]N sumun[to-be-old]V nu₂[to-lie-down]V gi[reed]N si[horn]N sa₂[to-equal]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,25,a-šag₄[field]N ki[place]N ŋar[to-place]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,26,šag₄[heart]N ambar[marsh]N abzu[underground-water]N E-kiš-nu-ŋal[1]TN
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,27,sug[marsh]N kug[shining]AJ ŋiš-gi[reedbed]N a[water]N kug[shining]AJ gi[reed]N mu₂[to-grow]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,28,šag₄[heart]N e₂[house(hold)]N kan₄[gate]N eš₃[shrine]N gal[to-be-big]V mah[to-be-majestic]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,29,mi₂[(loving)-care]N zid[right]AJ ul[to-swell-(with-joy)]V guru₃[to-bear]V šu[hand]N du₇[to-be-perfect]V nam-nun[princeliness]N saŋ[head]N il₂[to-raise]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,30,hi-li[attractiveness]N sud[to-be-distant]V gurun[fruit]N sig₇[to-be-green]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,31,ul[to-swell-(with-joy)]V guru₃[to-bear]V mi₂[(loving)-care]N dug₄[to-say]V hur-saŋ[mountain-(range)]N me-lem₄[(awesome)-radiance]N šu[hand]N du₇[to-be-perfect]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,32,šag₄[heart]N bar[outside]N ub[corner]N 4[4]NU
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,33,alan[statue]N temen[foundation]N lamma[guardian-deity]N mah[to-be-majestic]V e₂[house(hold)]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,34,šag₄[heart]N ud-sakar[crescent-(moon)]N ŋar[to-place]V bal[to-turn-over]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,35,udug[type-of-demon]N e₂[house(hold)]N lamma[guardian-deity]N e₂[house(hold)]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,36,diŋir[deity]N gub[to-stand]V dumu[child]N e₂[house(hold)]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,37,dur₂[rump]N uzug[type-of-shrine]N en-nu-uŋ₃[guard]N kan₄[gate]N bar[outside]N ŋiri₃-gub[footrest]N diŋir[deity]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,38,ŋiš-hur[design]N šu-luh[ritual-cleansing]N mah[to-be-majestic]V e₂[house(hold)]N dur₂[rump]N ki[place]N sar[to-run]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,39,ki-gal[pedestal]N lamma[guardian-deity]N mah[to-be-majestic]V e₂[house(hold)]N
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,40,i₃[fatty-substance]N ga-ar₃[cheese]N ninda[bread]N de₆[to-carry]V me[to-be]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,41,diŋir[deity]N gub[to-stand]V lamma[guardian-deity]N diŋir[deity]N ama[mother]N sag₉[to-be-good]V e₂[house(hold)]N še[to-agree]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,42,saŋ[head]N niŋ₂[thing]N sag₉[to-be-good]V tuku[to-have]V
c.2.6.9.6,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn F),,43,niŋ₂-na[censer]N de₅[to-collect]V ŋiš[tree]N dug₄[to-say]V
