etcsl_no,text_name,version,l_no,text
c.4.07.2,The exaltation of Inana (Inana B),,1,sux:nin[lady]N sux:me[essence]N sux:šar₂[to-be-numerous]V sux:ud[day(light)]N sux:dalla[to-be-bright]V sux:e₃[to-go-out-or-in]V
c.4.07.2,The exaltation of Inana (Inana B),,2,sux:munus[woman]N sux:zid[right]AJ sux:me-lem₄[(awesome)-radiance]N sux:guru₃[to-bear]V sux:ki[place]N sux:aŋ₂[to-measure]V sux:An[1]DN sux:Uraš[1]DN
c.4.07.2,The exaltation of Inana (Inana B),,3,sux:nu-u₈-gig[high-status-woman]N sux:an[heaven]N sux:suh₁₀-gir₁₁[diadem]N sux:gal[to-be-big]V
c.4.07.2,The exaltation of Inana (Inana B),,4,sux:aga[crown]N sux:zid[right]AJ sux:ki[place]N sux:aŋ₂[to-measure]V sux:nam-en[high-(priestly)-office]N sux:tum₂[to-be-suitable]V
c.4.07.2,The exaltation of Inana (Inana B),,5,sux:me[essence]N sux:7[7]NU sux:šu[hand]N sux:sa₂[to-equal]V sux:dug₄[to-say]V
c.4.07.2,The exaltation of Inana (Inana B),,6,sux:nin[lady]N sux:me[essence]N sux:gal[to-be-big]V sux:saŋ[head]N sux:keše₂[to-bind]V sux:za[you-(sg.)]PD
c.4.07.2,The exaltation of Inana (Inana B),,7,sux:me[essence]N sux:il₂[to-raise]V sux:me[essence]N sux:šu[hand]N sux:la₂[to-hang]V
c.4.07.2,The exaltation of Inana (Inana B),,8,sux:me[essence]N sux:ur₄[to-collect]V sux:me[essence]N sux:gaba[chest]N sux:tab[to-be-parallel]V
c.4.07.2,The exaltation of Inana (Inana B),,9,sux:ušumgal[type-of-serpent]N sux:kur[(mountain)-land]N sux:uš₁₁[(venomous)-spittle]N sux:šum₂[to-give]V
c.4.07.2,The exaltation of Inana (Inana B),,10,sux:Iškur[1]DN sux:ki[place]N sux:šeg₁₁[loud-noise]N sux:gi₄[to-return]V sux:Ezina[1]DN sux:ŋal₂[to-be-(located)]V
c.4.07.2,The exaltation of Inana (Inana B),,11,sux:a-ma-ru[flood]N sux:kur[(mountain)-land]N sux:ed₃[to-go-down-or-up]V
c.4.07.2,The exaltation of Inana (Inana B),,12,sux:saŋ-kal[foremost]AJ sux:an[heaven]N sux:ki[place]N sux:Inana[1]DN
c.4.07.2,The exaltation of Inana (Inana B),,13,sux:izi[fire]N sux:bar₇[to-burn]V sux:kalam[the-Land]N sux:šeŋ₃[to-rain]V
c.4.07.2,The exaltation of Inana (Inana B),,14,sux:An[1]DN sux:me[essence]N sux:šum₂[to-give]V sux:nin[lady]N sux:ur[dog]N sux:u₅[to-ride]V
c.4.07.2,The exaltation of Inana (Inana B),,15,sux:inim[word]N sux:kug[shining]AJ sux:An[1]DN sux:inim[word]N sux:dug₄[to-say]V
