etcsl_no,text_name,version,l_no,text
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A1,sux:nin[lady]N sux:numun[seed]N sux:zid[right]AJ sux:kalam[the-Land]N sux:sukkal[minister]N sux:An[1]DN
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A2,sux:sukkal[minister]N sux:An[1]DN sux:ama[mother]N sux:Ninšubur[1]DN sux:ŋidru[sceptre]N sux:za-gin₃[lapis-lazuli]N sux:šu[hand]N sux:te[to-approach]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A3,sux:igi[eye]N sux:An[1]DN sux:dib[to-pass]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A4,sux:An[1]DN sux:an-šag₄[interior-of-heaven]N sux:saŋ[head]N sux:rig₇[to-bestow]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A5,sux:Enlil[1]DN sux:nam[destiny]N sux:tar[to-cut]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A6,sux:u₈[ewe]N sux:zid[right]AJ sux:sila₄[lamb]N sux:sag₉[to-be-good]V sux:ud₅[(nanny)-goat]N sux:zid[right]AJ sux:maš₂[(kid)-goat]N sux:sag₉[to-be-good]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A7,sux:ama[mother]N sux:gan[(child)bearing]AJ sux:zid[right]AJ sux:dumu[child]N sux:sag₉[to-be-good]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A8,sux:tur₃[animal-stall]N sux:du₃[to-erect]V sux:amaš[sheepfold]N sux:niŋin₂[to-go-around]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A9,sux:tur₃[animal-stall]N sux:du₃[to-erect]V sux:amaš[sheepfold]N sux:niŋin₂[to-go-around]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,A10,
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B1,sux:šag₄[heart]N sux:huŋ[to-hire]V sux:bar[outside]N sux:huŋ[to-hire]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B2,sux-x-emesal:dim₃-me-er[deity]N sux:Anuna[1]DN sux:huŋ[to-hire]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B3,sux-x-emesal:me[I]PD sux:gub[to-stand]V sux:gub[to-stand]V sux:gub[to-stand]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B4,sux:ki-sikil[young-woman]N sux-x-emesal:Inana[1]DN sux:kur[(mountain)-land]N sux:šuba[shining]AJ sux:tud[to-give-birth]V sux:hul₂[to-be-happy]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B5,sux-x-emesal:ga-ša-an[lady]N sux:hul₂[to-be-happy]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B6,sux:šag₄[heart]N sux:huŋ[to-hire]V sux:bar[outside]N sux:huŋ[to-hire]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B7,sux-x-emesal:dim₃-me-er[deity]N sux:Anuna[1]DN sux:huŋ[to-hire]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B8,sux:nin[lady]N sux:Akkil[1]SN sux:asila[rejoicing]N sux:ŋar[to-place]V
c.4.25.1,A šir-gida (?) to Ninšubur (Ninšubur A),,B9,sux:šir₃-gid₂-da[type-of-composition]N sux:Ninšubur[1]DN
