etcsl_no,text_name,version,l_no,text
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,1,sux:Ilak-niʾid[1]PN sux:dug₄[to-say]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,2,sux:Šamaš-ṭāb[1]PN sux:dug₄[to-say]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,3,sux:kaskal[(high)way]N sux:itid[moon(light)]N sux:1[1]NU sux:ud[day(light)]N sux:15[15]NU sux:ud[day(light)]N sux:DU[DU]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,4,sux:šag₄[heart]N sux:Niqqum[1]SN sux:a-na-aš[why]AV sux:itid[moon(light)]N sux:ud[day(light)]N sux:3-kam-ma[3rd]NU
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,5,sux:a₂[arm]N sux:aŋ₂[to-measure]V sux:de₆[to-carry]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,6,sux:bar[outside]N sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V sux:ŋiri₃[foot]N sux:si[horn]N sux:sa₂[to-equal]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,7,sux:2[2]NU sux:anše-ŋiš[yoked-donkey]N sux:kug[precious-metal]N sux:4[4]NU sux:giŋ₄[weight-measure]N
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,8,sux:1[1]NU sux:šag₄-ga-du₃[type-of-garment]N sux:gada[linen-(fibre)]N sux:kug[precious-metal]N sux:1/2[1/2]NU sux:giŋ₄[weight-measure]N
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,9,sux:a₂[arm]N sux:ma₂[boat]N sux:1[1]NU sux:giŋ₄[weight-measure]N
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,10,sux:a₂[arm]N sux:mas-su[designation-of-hire-charge]N sux:ma₂[boat]N sux:1[1]NU sux:1/3[1/3]NU sux:giŋ₄[weight-measure]N
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,11,sux:a[water]N sux:si-ig[to-be-clear]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,12,sux:zig₃[to-rise]V sux:dili[single]AJ sux:šag₄[heart]N sux:ŋal₂[to-be-(located)]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,13,sux:2[2]NU sux:gun₂[weight-measure-(load)]N sux:siki[hair]N sux:da-gal-tum[purple-(wool)]N sux:kug[precious-metal]N sux:šid[to-count]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,14,sux:niŋ₂-sam₂-ma[purchase]N sux:kug[precious-metal]N sux:1[1]NU sux:2/3[2/3]NU sux:ma-na[weight-measure]N sux:nagga[tin]N sux:gi₄[to-return]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,15,sux:du₈-ši-a[quartz?]N sux:nir₇-igi[type-of-stone]N sux:nir₂-muš-ŋir₂[type-of-stone]N
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,16,sux:ŋeštug₂[ear]N sux:ŋal₂[to-be-(located)]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,17,sux:kug[precious-metal]N sux:dili[single]AJ sux:saŋ[head]N sux:dab₅[to-seize]V sux:im[clay]N sux:tag[to-touch]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,18,sux:ud-da-ta[hereafter]AV sux:a₂[arm]N sux:aŋ₂[to-measure]V sux:de₆[to-carry]V
c.3.3.08,Letter from Šamaš-ṭāb to Ilak-niʾid,,19,sux:a-ma-ru[flood]N
