etcsl_no,text_name,version,l_no,text
c.4.12.1,A šir-gida to Martu (Martu A),,1,sux:ur-saŋ[hero]N sux:šul[young-man]N sux:mah[to-be-majestic]V sux:kur[(mountain)-land]N sux:idim[underground-water]N sux:zag[side]N sux:til[to-complete]V
c.4.12.1,A šir-gida to Martu (Martu A),,2,sux:Martu[1]DN sux:šul[young-man]N sux:mah[to-be-majestic]V sux:kur[(mountain)-land]N sux:idim[underground-water]N sux:zag[side]N sux:til[to-complete]V
c.4.12.1,A šir-gida to Martu (Martu A),,3,sux:usu[strength]N sux:piriŋ[lion]N sux:huš[to-be-reddish]V sux:hur-saŋ[mountain-(range)]N sux:ki[place]N sux:sikil[to-be-pure]V sux:barag[dais]N sux:kug[shining]AJ sux:si[to-fill]V
c.4.12.1,A šir-gida to Martu (Martu A),,4,sux:Martu[1]DN sux:usu[strength]N sux:piriŋ[lion]N sux:huš[to-be-reddish]V sux:hur-saŋ[mountain-(range)]N sux:ki[place]N sux:sikil[to-be-pure]V sux:barag[dais]N sux:kug[shining]AJ sux:si[to-fill]V
c.4.12.1,A šir-gida to Martu (Martu A),,5,sux:ni₂[fear(someness)]N sux:gal[to-be-big]V sux:guru₃[to-bear]V sux:An[1]DN sux:kug[shining]AJ sux:tud[to-give-birth]V sux:me[essence]N sux:šar₂[to-be-numerous]V sux:dalla[to-be-bright]V sux:e₃[to-go-out-or-in]V
c.4.12.1,A šir-gida to Martu (Martu A),,6,sux:ama[mother]N sux:ugu[to-give-birth]V sux:Ninhursaŋa[1]DN
c.4.12.1,A šir-gida to Martu (Martu A),,7,sux:alan[statue]N sux:Medim-ša[1]DN sux:dirig[to-be-superior]V sux:na-me[any]PD sux:saŋ[head]N sux:šum₂[to-give]V
c.4.12.1,A šir-gida to Martu (Martu A),,8,sux:Anuna[1]DN sux:diŋir[deity]N sux:gal[to-be-big]V
c.4.12.1,A šir-gida to Martu (Martu A),,9,sux:nam-ur-saŋ[heroism]N sux:a₂[arm]N sux:mah[to-be-majestic]V sux:gu₃[voice]N sux:zid[right]AJ sux:de₂[to-pour]V
c.4.12.1,A šir-gida to Martu (Martu A),,10,sux:nam-nir-ŋal₂[authority]N sux:me₃[battle]N sux:gaba[chest]N sux:ŋen[to-go]V sux:da-da-ra[to-put-on]V sux:dug₄[to-say]V
c.4.12.1,A šir-gida to Martu (Martu A),,11,sux:tukul[weapon]N sux:mitum[type-of-weapon]N sux:pan[bow]N sux:gal[to-be-big]V sux:ti[arrow]N sux:mar-uru₅[tempest]N sux:šu[hand]N sux:mah[to-be-majestic]V
c.4.12.1,A šir-gida to Martu (Martu A),,12,sux:nam-diŋir[divinity]N sux:šu[hand]N sux:gal[to-be-big]V sux:du₇[to-be-perfect]V sux:zag[side]N sux:sa₂[to-equal]V
c.4.12.1,A šir-gida to Martu (Martu A),,13,sux:gaba[chest]N sux:zig₃[to-rise]V sux:šag₄-tum₂[meadow]N
c.4.12.1,A šir-gida to Martu (Martu A),,14,sux:mah[to-be-majestic]V sux:gal[to-be-big]V sux:a₂[arm]N sux:piriŋ[lion]N sux:ŋal₂[to-be-(located)]V
c.4.12.1,A šir-gida to Martu (Martu A),,15,sux:piriŋ[lion]N sux:ban₃-da[junior]AJ sux:ni₂[fear(someness)]N sux:ri[to-direct]V
c.4.12.1,A šir-gida to Martu (Martu A),,16,sux:am[wild-bull]N sux:a₂[arm]N sux:gur₄[to-be-thick]V
c.4.12.1,A šir-gida to Martu (Martu A),,17,sux:tum₉[wind]N sux:7[7]NU sux:zag[side]N sux:keše₂[to-bind]V sux:izi[fire]N
c.4.12.1,A šir-gida to Martu (Martu A),,18,sux:me₃[battle]N sux:šen[combat]N sux:aga₃-kar₂[conquering]N sux:sig₁₀[to-place]V sux:nim[lightning]N
