id_text,text_name,version,l_no,text
c.2.4.2.b,A praise poem of Šulgi,,A1,sux:kug-sig₁₇[gold]N sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.2.4.2.b,A praise poem of Šulgi,,A2,sux:tukul[weapon]N sux:ud[day(light)]N sux:sud[to-be-distant]V sux:uru₁₆[to-be-towering]V sux:ki[place]N sux:us₂[to-be-adjacent]V
c.2.4.2.b,A praise poem of Šulgi,,A3,
c.2.4.2.b,A praise poem of Šulgi,,A4,sux:gaba[chest]N sux:zig₃[to-rise]V
c.2.4.2.b,A praise poem of Šulgi,,A5,sux:še-er-zid[radiance]N sux:ud[day(light)]N sux:mu₂[to-grow]V sux:men[diadem]N sux:kug[shining]AJ sux:mul[to-radiate]V
c.2.4.2.b,A praise poem of Šulgi,,A6,sux:ŋidru[sceptre]N sux:mah[to-be-majestic]V sux:nam-he₂[abundance]N sux:ur₄[to-collect]V sux:šu[hand]N sux:ŋal₂[to-be-(located)]V
c.2.4.2.b,A praise poem of Šulgi,,A7,sux:gu-za[chair]N sux:suhuš[foundation]N sux:gen₆[to-be-firm]V sux:saŋ[head]N sux:rig₇[to-bestow]V
c.2.4.2.b,A praise poem of Šulgi,,A8,sux:saŋ[head]N sux:an[heaven]N sux:il₂[to-raise]V
c.2.4.2.b,A praise poem of Šulgi,,A9,sux:Šulgi[1]RN sux:sipad[shepherd]N sux:zid[right]AJ sux:Sumer[1]GN sux:niŋ₂-zid[righteousness]N sux:ki[place]N sux:ŋar[to-place]V
c.2.4.2.b,A praise poem of Šulgi,,A10,sux:niŋ₂-erim₂[fraudulent-action]N sux:a-ŋi₆[flooding]N sux:a[water]N sux:e₃[to-go-out-or-in]V sux:u₂-zug₄[polluter]N sux:bur₁₂[to-tear-out]V
c.2.4.2.b,A praise poem of Šulgi,,A11,sux:mi₂[(loving)-care]N sux:gal[to-be-big]V sux:ni₂-ŋu₁₀[myself]PD sux:en-na[as-many-as]PD sux:dug₄[to-say]V
c.2.4.2.b,A praise poem of Šulgi,,A12,sux:mu[name]N sux:Enlil[1]DN sux:lul[to-be-false]V sux:me[to-be]V sux:gen₆[to-be-firm]V
c.2.4.2.b,A praise poem of Šulgi,,A13,sux:am[wild-bull]N sux:babbar[white]AJ sux:saŋ[head]N
c.2.4.2.b,A praise poem of Šulgi,,A14,
c.2.4.2.b,A praise poem of Šulgi,,B1,
c.2.4.2.b,A praise poem of Šulgi,,B2,sux:unken[assembly]N sux:ak[to-do]V
c.2.4.2.b,A praise poem of Šulgi,,B3,sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.2.4.2.b,A praise poem of Šulgi,,B4,
c.2.4.2.b,A praise poem of Šulgi,,B5,sux:dug₄[to-say]V
c.2.4.2.b,A praise poem of Šulgi,,B6,sux:kalam[the-Land]N sux:ŋen[to-go]V sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.2.4.2.b,A praise poem of Šulgi,,B7,sux:šu[hand]N sux:dim₄[to-check]V sux:niŋ₂[thing]N sux:sag₉[to-be-good]V sux:ka[mouth]N sux:ŋal₂[to-be-(located)]V sux:ŋe₂₆[I]PD sux:mi₂[(loving)-care]N sux:zid[right]AJ sux:dug₄[to-say]V
c.2.4.2.b,A praise poem of Šulgi,,B8,sux:ŋešpu₂[grappling]N sux:lirum[clutching]N sux:a₂[arm]N sux:gun₃[to-be-multicoloured]V sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.2.4.2.b,A praise poem of Šulgi,,B9,sux:a-la[exuberance]N sux:Enlil[1]DN sux:dug₄[to-say]V sux:kalam[the-Land]N sux:gi₄[to-return]V sux:dar[to-split]V
c.2.4.2.b,A praise poem of Šulgi,,B10,sux:eš₃[shrine]N sux:Nibru[1]SN sux:ŋiri₃[foot]N sux:Urim[1]SN sux:šu[hand]N sux:niŋin₂[to-go-around]V
c.2.4.2.b,A praise poem of Šulgi,,B11,sux:kaskal[(high)way]N sux:danna[length-measure]N sux:30[30]NU sux:ŋen[to-go]V sux:ŋe₂₆[I]PD sux:mi₂[(loving)-care]N sux:zid[right]AJ sux:dug₄[to-say]V
