etcsl_no,text_name,version,l_no,text
c.5.7.1,Enlil and Nam-zid-tara,,1,sux:Nam-zid-tara[1]PN sux:Enlil[1]DN sux:zal[to-pass]V
c.5.7.1,Enlil and Nam-zid-tara,,2,sux:inim[word]N sux:dug₄[to-say]V
c.5.7.1,Enlil and Nam-zid-tara,,3,sux:me-ta[type-of-time-and-place-adverbial]AV sux:Nam-zid-tara[1]PN
c.5.7.1,Enlil and Nam-zid-tara,,4,sux:e₂[house(hold)]N sux:Enlil[1]DN
c.5.7.1,Enlil and Nam-zid-tara,,5,sux:bal[term-(in-office)]N sux:gub[to-stand]V sux:silim[to-be-healthy]V
c.5.7.1,Enlil and Nam-zid-tara,,6,sux:ki[place]N sux:gudug[type-of-priest]N sux:udu[sheep]N sux:gub[to-stand]V
c.5.7.1,Enlil and Nam-zid-tara,,7,sux:e₂[house(hold)]N sux:ŋen[to-go]V
c.5.7.1,Enlil and Nam-zid-tara,,8,sux:gub[to-stand]V
c.5.7.1,Enlil and Nam-zid-tara,,9,sux:ŋiri₃[foot]N sux:ud[day(light)]N sux:tab₂[to-burn]V
c.5.7.1,Enlil and Nam-zid-tara,,10,sux:a-ba[who]PD sux:za[you-(sg.)]PD sux:lu₂[person]N sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V
c.5.7.1,Enlil and Nam-zid-tara,,11,sux:ŋe₂₆[I]PD sux:Enlil[1]DN
c.5.7.1,Enlil and Nam-zid-tara,,12,sux:Enlil[1]DN sux:igi[eye]N sux:gi₄[to-return]V
c.5.7.1,Enlil and Nam-zid-tara,,13,sux:uga[raven]N sux:kur₉[to-enter]V
c.5.7.1,Enlil and Nam-zid-tara,,14,sux:gu₃[voice]N sux:de₂[to-pour]V
c.5.7.1,Enlil and Nam-zid-tara,,15,sux:uga[raven]N sux:me[to-be]V sux:Enlil[1]DN
c.5.7.1,Enlil and Nam-zid-tara,,16,sux:nam[destiny]N sux:tar[to-cut]V sux:ŋe₂₆[I]PD sux:Enlil[1]DN sux:a-gin₇[type-of-manner-adverbial]AV sux:zu[to-know]V
c.5.7.1,Enlil and Nam-zid-tara,,17,sux:ud[day(light)]N sux:En-me-šara[1]DN sux:šeš[brother]N sux:ad-da[father]N sux:LU₂×KAR₂[LU₂×KAR₂]N
c.5.7.1,Enlil and Nam-zid-tara,,18,sux:nam-en-lil₂[status-as-principal-deity]N sux:de₆[to-carry]V sux:ud[day(light)]N sux:en[lord]N sux:nam[destiny]N sux:zu[to-know]V
c.5.7.1,Enlil and Nam-zid-tara,,19,sux:kug[precious-metal]N sux:tuku[to-have]V sux:za[stone]N sux:tuku[to-have]V sux:gud[bull]N sux:tuku[to-have]V sux:udu[sheep]N sux:tuku[to-have]V
c.5.7.1,Enlil and Nam-zid-tara,,20,sux:ud[day(light)]N sux:nam-lu₂-ulu₃[humanity]N sux:ku-nu[to-be-close]V
c.5.7.1,Enlil and Nam-zid-tara,,21,sux:niŋ₂-tuku[rich]AJ sux:me-še₃[where]AV sux:de₆[to-carry]V
c.5.7.1,Enlil and Nam-zid-tara,,22,sux:Enlil[1]DN sux:nam[destiny]N sux:tar[to-cut]V
c.5.7.1,Enlil and Nam-zid-tara,,23,sux:a-ba[who]PD sux:mu[name]N
c.5.7.1,Enlil and Nam-zid-tara,,24,sux:Nam-zid-tara[1]PN sux:mu[name]N
c.5.7.1,Enlil and Nam-zid-tara,,25,sux:zu[to-know]V sux:nam[destiny]N sux:tar[to-cut]V
c.5.7.1,Enlil and Nam-zid-tara,,26,sux:e₂[house(hold)]N sux:lugal[king]N sux:e₃[to-go-out-or-in]V
c.5.7.1,Enlil and Nam-zid-tara,,27,sux:ibila[heir]N sux:e₂[house(hold)]N sux:si[horn]N sux:sa₂[to-equal]V sux:dib[to-pass]V
