id_text,text_name,version,l_no,text
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,1,me[essence]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,2,a-a[father]N Nanna[1]DN
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,3,uŋ₃[people]N pad₃[to-find]V
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,4,šul[young-man]N Suen[1]DN KI.LUGAL.GUB[royal-station]N kug[shining]AJ
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,5,An[1]DN aga[crown]N zid[right]AJ men[diadem]N saŋ[head]N za[you-(sg.)]PD
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,6,ki[place]N barag[dais]N gal[to-be-big]V mah[to-be-majestic]V dur₂[rump]N ŋar[to-place]V zi[life-(breath)]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,7,ka[mouth]N kug[shining]AJ bad[to-open]V uru₁₆[to-be-towering]V gal[to-be-big]V me[essence]N pa[branch]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,8,aga[crown]N nam-lugal[kingship]N men[diadem]N kug[shining]AJ suh₁₀-gir₁₁[diadem]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,9,gu-za[chair]N me[essence]N ur₄[to-collect]V barag[dais]N saŋ[head]N il₂[to-raise]V
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,10,peš₁₀-ŋal₂[mighty?]AJ nam[destiny]N barag[dais]N numun[seed]N zid[right]AJ
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,11,Ibbi-Suen[1]RN An[1]DN kug[shining]AJ nam[destiny]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,12,en[lord]N me[essence]N kug[shining]AJ me[essence]N sikil[to-be-pure]V šu-luh[ritual-cleansing]N zalag[to-be-shining]V nam[destiny]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,13,si[horn]N mul[to-radiate]V sud-aŋ₂[brilliance]N an[heaven]N šul[young-man]N Suen[1]DN
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,14,ud[storm]N te-eš[noise]N gal[to-be-big]V idim[underground-water]N hi-li[attractiveness]N ki[place]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,15,Nibru[1]SN a₂[arm]N tal₂[to-be-broad]V Nanna[1]DN šag₄[heart]N kug[shining]AJ
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,16,nun[prince]N zil₂[to-be-pleasing]V an[heaven]N ki[place]N šu₂[to-cover]V itid[moon(light)]N
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,17,gud[bull]N pa[branch]N e₃[to-go-out-or-in]V Enlil[1]DN mah[to-be-majestic]V dib[to-pass]V
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,18,
c.2.4.5.5,A hymn to Suen for Ibbi-Suen (Ibbi-Suen E),,19,
