etcsl_no,text_name,version,l_no,text
c.6.1.12,Proverbs: collection 12,,A1,sux:lugal[king]N
c.6.1.12,Proverbs: collection 12,,A2,sux:šu[hand]N
c.6.1.12,Proverbs: collection 12,,A3,sux:lu₂[person]N
c.6.1.12,Proverbs: collection 12,,A4,sux:igi[eye]N sux:Eridug[1]SN
c.6.1.12,Proverbs: collection 12,,A5,sux:lugal[king]N sux:igi[eye]N sux:silaŋ[to-knead]V
c.6.1.12,Proverbs: collection 12,,A6,sux:me[to-be]V sux:gu₇[to-eat]V
c.6.1.12,Proverbs: collection 12,,A7,sux:lugal[king]N sux:arad[slave]N
c.6.1.12,Proverbs: collection 12,,A8,sux:lugal[king]N sux:zu[to-know]V
c.6.1.12,Proverbs: collection 12,,A9,sux:aŋrig[housekeeper]N sux:zu[to-know]V
c.6.1.12,Proverbs: collection 12,,A10,sux:lugal[king]N sux:da[side]N sux:nu₂[to-lie-down]V sux:u₃[and]C sux:nin[lady]N sux:muš₃-me[countenance]N sux:ra[to-beat]V
c.6.1.12,Proverbs: collection 12,,A11,sux:lugal[king]N sux:e₂[house(hold)]N
c.6.1.12,Proverbs: collection 12,,A12,sux:rab₃[shackle]N
c.6.1.12,Proverbs: collection 12,,A13,sux:lugal[king]N sux:e₂[house(hold)]N sux:u₃[and]C sux:nin[lady]N sux:e₂[house(hold)]N sux:za-na[figurine?]N sux:tag[to-touch]V
c.6.1.12,Proverbs: collection 12,,A14,sux:e₂-saŋ[grain-store]N sux:šu[hand]N sux:de₅[to-collect]V
c.6.1.12,Proverbs: collection 12,,A15,sux:niŋ₂[thing]N sux:e₃[to-go-out-or-in]V sux:2[2]NU
c.6.1.12,Proverbs: collection 12,,A16,sux:ŋe₂₆[I]PD sux:dug₄[to-say]V
c.6.1.12,Proverbs: collection 12,,A17,sux:lu₂[person]N sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V sux:lu₂[person]N sux:kiŋ₂[to-seek]V sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V
c.6.1.12,Proverbs: collection 12,,A18,sux:šag₄[heart]N sux:ŋiš-ur₃[(roof)beam]N
c.6.1.12,Proverbs: collection 12,,A19,sux:lu₂[person]N sux:usu[strength]N sux:e₂[house(hold)]N
c.6.1.12,Proverbs: collection 12,,A20,sux:lu₂[person]N sux:niŋ₂[thing]N sux:hab₂[to-stink]V sux:igi[eye]N sux:tur[to-be-small]V
c.6.1.12,Proverbs: collection 12,,A21,sux:gal[to-be-big]V
c.6.1.12,Proverbs: collection 12,,A22,sux:lu₂[person]N sux:tug₂[garment]N sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V
c.6.1.12,Proverbs: collection 12,,A23,sux:kar[to-flee]V
c.6.1.12,Proverbs: collection 12,,A24,
c.6.1.12,Proverbs: collection 12,,A25,sux:ri[to-direct]V
c.6.1.12,Proverbs: collection 12,,A26,sux:DI[DI]V
c.6.1.12,Proverbs: collection 12,,A27,
c.6.1.12,Proverbs: collection 12,,A28,
c.6.1.12,Proverbs: collection 12,,A29,sux:inim[word]N sux:tam[to-be-clean]V sux:buru₃[to-penetrate]V sux:gur[to-turn]V
c.6.1.12,Proverbs: collection 12,,A30,sux:sag₉[to-be-good]V sux:lu₂[person]N sux:hul[to-be-bad]V sux:dim₂[to-create]V
c.6.1.12,Proverbs: collection 12,,A31,sux:kiŋ₂[to-seek]V sux:ma₂[boat]N sux:iri[town]N sux:sa₂[to-equal]V sux:dug₄[to-say]V
c.6.1.12,Proverbs: collection 12,,A32,sux:kiŋ₂[to-seek]V sux:gi₄[to-return]V
c.6.1.12,Proverbs: collection 12,,A33,sux:zu₂[tooth]N sux:keše₂[to-bind]V sux:ak[to-do]V
c.6.1.12,Proverbs: collection 12,,A34,sux:lu₂-dim₃-ma[fool]N
c.6.1.12,Proverbs: collection 12,,A35,sux:dug₄[to-say]V
c.6.1.12,Proverbs: collection 12,,A36,
c.6.1.12,Proverbs: collection 12,,A37,sux:DI[DI]V
c.6.1.12,Proverbs: collection 12,,A38,sux:tuku[to-have]V
c.6.1.12,Proverbs: collection 12,,A39,
c.6.1.12,Proverbs: collection 12,,B1,
