etcsl_no,text_name,version,l_no,text
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,53,sux:ad-da[father]N sux:Išme-Dagan[1]RN sux:lugal[king]N sux:kalam[the-Land]N
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,54,sux:gu-za[chair]N sux:suhuš[foundation]N sux:gen₆[to-be-firm]V
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,55,sux:inim[word]N sux:dug₄[to-say]V sux:An[1]DN sux:Enlil[1]DN
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,56,sux:du₁₄[discord]N sux:nim[upper-(land)]N sux:kur[(mountain)-land]N sux:sig₉[to-be-silent]V sux:ŋar[to-place]V
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,57,sux:Lipit-Eštar[1]RN sux:dumu[child]N sux:Enlil[1]DN
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,58,sux:niŋ₂-gen₆-na[constancy]N sux:ka[mouth]N sux:ŋal₂[to-be-(located)]V
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,59,sux:za₃-mi₂[praise]N sux:e₂-dub-ba-a[scribal-school]N sux:im[clay]N sux:dug₄[to-say]V
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,60,sux:dub-sar[scribe]N sux:a-la[exuberance]N sux:ak[to-do]V sux:gal[to-be-big]V sux:i[to-bring-out]V
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,61,sux:ar₂[praise]N sux:e₂-dub-ba-a[scribal-school]N sux:muš₃[face]N sux:de₆[to-carry]V
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,62,sux:sipad[shepherd]N sux:gu₂-tuku[perfect]AJ sux:šul[young-man]N sux:dumu[child]N sux:Enlil[1]DN
c.2.5.5.2,A praise poem of Lipit-Eštar (Lipit-Eštar B),,63,sux:Lipit-Eštar[1]RN sux:za₃-mi₂[praise]N
