id_text,text_name,version,l_no,text
c.5.5.a,A drinking song,,1,sux:gakkul[fermenting-vat]N sux:gakkul[fermenting-vat]N
c.5.5.a,A drinking song,,2,sux:gakkul[fermenting-vat]N sux:lam-sa₂-ri[brewing-vat]N
c.5.5.a,A drinking song,,3,sux:gakkul[fermenting-vat]N sux:niŋ₂[thing]N sux:ur₅[liver]N sux:sag₉[to-be-good]V
c.5.5.a,A drinking song,,4,sux:lam-sa₂-ri[brewing-vat]N sux:niŋ₂[thing]N sux:šag₄[heart]N sux:hul₂[to-be-happy]V
c.5.5.a,A drinking song,,5,sux:u-gur-bal[type-of-jar]N sux:niŋ₂[thing]N sux:e₂[house(hold)]N sux:me-te[(fitting)-attribute]N
c.5.5.a,A drinking song,,6,sux:šag₄-gub[type-of-container]N sux:niŋ₂[thing]N sux:kaš[beer]N sux:sig₉[to-put]V
c.5.5.a,A drinking song,,7,sux:am-am[type-of-container]N sux:lam-sa₂-ri[brewing-vat]N
c.5.5.a,A drinking song,,8,sux:buniŋ[type-of-container]N sux:bur₂[type-of-grass]N sux:ba-an-du₈[type-of-container]N sux:silaŋ[to-knead]V
c.5.5.a,A drinking song,,9,sux:dug[pot]N sux:sag₉[to-be-good]V sux:dag-dug[potstand]N sux:sa[sinew]N sux:gi₄[to-return]V
c.5.5.a,A drinking song,,10,sux:šag₄[heart]N sux:diŋir[deity]N sux:huŋ[to-hire]V
c.5.5.a,A drinking song,,11,sux:igi[eye]N sux:gakkul[fermenting-vat]N sux:igi[eye]N sux:me[to-be]V
c.5.5.a,A drinking song,,12,sux:šag₄[heart]N sux:gakkul[fermenting-vat]N sux:šag₄[heart]N sux:me[to-be]V
c.5.5.a,A drinking song,,13,sux-x-emesal:aŋ₂[thing]N sux:šag₄[heart]N sux:gur₄[to-be-thick]V sux:ni₂-bi[itself;-themselves]PD
c.5.5.a,A drinking song,,14,sux:šag₄[heart]N sux:gur₄[to-be-thick]V sux:ni₂-bi[itself;-themselves]PD
c.5.5.a,A drinking song,,15,sux:ur₅[liver]N sux:sag₉[to-be-good]V sux:šag₄[heart]N sux:hul₂[to-be-happy]V
c.5.5.a,A drinking song,,16,sux:šeg₁₂[brick(work)]N sux:nam[destiny]N sux:tar[to-cut]V sux:a[water]N sux:de₂[to-pour]V
c.5.5.a,A drinking song,,17,sux:silim[to-be-healthy]V sux:he₂-ŋal₂[plenty]N sux:ki[place]N sux:us₂[to-be-adjacent]V
c.5.5.a,A drinking song,,18,sux:Ninkasi[1]DN sux:za[you-(sg.)]PD sux:til₃[to-live]V
c.5.5.a,A drinking song,,19,sux:kaš[beer]N sux:ŋeštin[grape-(wine)]N sux:bal[to-turn-over]V
c.5.5.a,A drinking song,,20,sux:kurun[type-of-beer]N sux:lal₃[syrup]N sux:gu₃[voice]N sux:nun[prince]N sux:dug₄[to-say]V
c.5.5.a,A drinking song,,21,sux:buniŋ[type-of-container]N sux:bur₂[type-of-grass]N sux:kaš[beer]N sux:ku₇-ku₇[to-be-sweet]V
c.5.5.a,A drinking song,,22,sux:sagi[cupbearer]N sux:lu₂-tur[child]N sux:lunga[brewer]N sux:gub[to-stand]V
c.5.5.a,A drinking song,,23,sux:a-niŋin₂[water-reservoir]N sux:niŋin₂[to-go-around]V
c.5.5.a,A drinking song,,24,sux:gur₄[to-be-thick]V sux:gur₄[to-be-thick]V
c.5.5.a,A drinking song,,25,sux:kaš[beer]N sux:naŋ[to-drink]V sux-x-emesal:me[I]PD sux:sig₁₀[to-place]V
c.5.5.a,A drinking song,,26,sux:kurun[type-of-beer]N sux:naŋ[to-drink]V sux:ul[to-swell-(with-joy)]V sux:te[to-approach]V
c.5.5.a,A drinking song,,27,sux:šag₄[heart]N sux:hul₂[to-be-happy]V sux:ur₅[liver]N sux:sag₉[to-be-good]V
c.5.5.a,A drinking song,,28,sux:šag₄[heart]N sux:šag₄[heart]N sux:hul₂[to-be-happy]V sux:ŋal₂[to-be-(located)]V
c.5.5.a,A drinking song,,29,sux:ur₅[liver]N sux:sag₉[to-be-good]V sux:pala₃[type-of-garment]N sux:mur₁₀[to-dress]V
c.5.5.a,A drinking song,,30,sux:šag₄[heart]N sux:Inana[1]DN sux:ki[place]N sux:gi₄[to-return]V
c.5.5.a,A drinking song,,31,sux:šag₄[heart]N sux-x-emesal:Inana[1]DN sux:ki[place]N sux:gi₄[to-return]V
c.5.5.a,A drinking song,,32,sux:Ninkasi[1]DN
