etcsl_no,text_name,version,l_no,text
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A1,sux:lugal[king]N sux:dug₄[to-say]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A2,sux:Aradŋu[1]PN sux:arad[slave]N sux:dug₄[to-say]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A3,sux:lugal[king]N sux:inim[word]N sux:inim[word]N sux:An[1]DN sux:niŋ₂[thing]N
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A4,sux:nam[destiny]N sux:tar[to-cut]V sux:diŋir[deity]N sux:šu[hand]N sux:ŋar[to-place]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A5,sux:bad₃[wall]N sux:lugal[king]N sux:šu[hand]N sux:gi₄[to-return]V sux:kiŋ₂[work]N sux:sa₂[to-equal]V sux:dug₄[to-say]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A6,sux:ŋiri₃[foot]N sux:lu₂-kur₂-ra[stranger]N sux:kalam[the-Land]N sux:bad[to-open]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A7,sux:mu[name]N sux:mah[to-be-majestic]V sux:lugal[king]N sux:sig[to-be-low]V sux:igi-nim[upper-land]N
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A8,sux:Utu[1]DN sux:e₃[to-go-out-or-in]V sux:ud[day(light)]N sux:šu₂[to-cover]V sux:zag[side]N sux:kalam[the-Land]N sux:til[to-complete]V sux:de₆[to-carry]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A9,sux:Martu[1]EN sux:gu₂-erim₂[enemy]N sux:gi₄[to-return]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A10,sux:Kurgamabi[1]PN sux:Šulgi[1]RN
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A11,sux:har-ra-an-kalag[fortress]N sux:Igi-hursaŋa[1]GN
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,A12,sux:u₃[and]C sux:a-ba[who]PD sux:sa₂[to-equal]V
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,B1,sux:lugal[king]N
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,B2,sux:niŋ₂[thing]N sux:lugal[king]N
c.3.1.06,Letter from Aradŋu to Šulgi about the fortress Igi-hursaŋa,,B3,sux:lugal[king]N
