etcsl_no,text_name,version,l_no,text
c.4.13.12,A šir-namgala to Nanna (Nanna L),,1,sux:dumu[child]N sux:nun[prince]N sux:nir[authority]N sux:an[heaven]N sux:kur[(mountain)-land]N sux:un₃[to-be-high]V sux:daŋal[to-be-wide]V sux:bur₂[to-release]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,2,sux:i-lim[(awesome)-radiance]N sux:ud-ŋal₂[illuminating]AJ sux:ri[to-direct]V sux:ni₂[self]N sux:il₂[to-raise]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,3,sux:mah[to-be-majestic]V sux:saŋ[head]N sux:an[heaven]N sux:us₂[to-be-adjacent]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,4,sux:ud-sakar[crescent-(moon)]N sux:itid[moon(light)]N sux:gen₆[to-be-firm]V sux:ni₂[self]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V sux:ak[to-do]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,5,sux:Nanna[1]DN sux:šid[to-count]V sux:zu[to-know]V sux:igi[eye]N sux:dug₃[to-be-good]V sux:du₈[to-spread]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,6,sux:Ašimbabbar[1]DN sux:ud[day(light)]N sux:gal[to-be-big]V sux:An[1]DN sux:kug[shining]AJ sux:uru₁₆[to-be-towering]V sux:daŋal[to-be-wide]V sux:tag[to-touch]V sux:uŋ₃[people]N sux:šar₂[to-be-numerous]V sux:dul[to-cover-(together)]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,7,sux:ŋiš-gi₄-ŋal₂[composition-division]N
c.4.13.12,A šir-namgala to Nanna (Nanna L),,8,sux:sud-aŋ₂[brilliance]N sux:nun[prince]N sux:men[diadem]N sux:saŋ[head]N sux:il₂[to-raise]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,9,sux:kur₂[to-be-different]V sux:ul[distant-time]N sux:kalam[the-Land]N sux:gen₆[to-be-firm]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,10,sux:mah[to-be-majestic]V sux:he₂-ŋal₂[plenty]N sux:dub₃[knee]N sux:bar[to-set-aside]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,11,sux:nam-lugal[kingship]N
c.4.13.12,A šir-namgala to Nanna (Nanna L),,12,sux:si[horn]N sux:mul[to-radiate]V sux:an[heaven]N sux:ŋal₂[to-be-(located)]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,13,sux:itid[moon(light)]N sux:Sumer[1]GN sux:ki[place]N
c.4.13.12,A šir-namgala to Nanna (Nanna L),,14,sux:E-kur[1]TN sux:su-lim[(awesome)-radiance]N sux:gu₂[neck]N
c.4.13.12,A šir-namgala to Nanna (Nanna L),,15,sux:bal-a-re[opposing-side]N sux:suh₁₀[crown]N sux:kug[shining]AJ sux:dili[single]AJ
c.4.13.12,A šir-namgala to Nanna (Nanna L),,16,sux:sud-aŋ₂[brilliance]N sux:zid[right]AJ sux:an[heaven]N sux:daŋal[to-be-wide]V sux:dirig[to-be-superior]V sux:Ašimbabbar[1]DN sux:gal[to-be-big]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,17,sux:ŋiš-gi₄-ŋal₂[composition-division]N
c.4.13.12,A šir-namgala to Nanna (Nanna L),,18,sux:Nanna[1]DN sux:ušum[type-of-snake]N sux:an[heaven]N sux:ki[place]N sux:idim[underground-water]N sux:gal[to-be-big]V sux:gub[to-stand]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,19,sux:itid[moon(light)]N sux:ud-sakar[crescent-(moon)]N sux:gen₆[to-be-firm]V sux:mu[year]N sux:ki[place]N sux:ŋar[to-place]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,20,sux:Suen[1]DN sux:en[lord]N sux:an[heaven]N sux:dili[single]AJ sux:mah[to-be-majestic]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,21,sux:en[lord]N sux:ud[day(light)]N sux:an[heaven]N sux:ul-le₂-a[distant-time]N sux:gub[to-stand]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,22,sux:mu[year]N sux:nam-he₂[abundance]N sux:šu[hand]N sux:peš[to-be-thick]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,23,sux:a-eštub[carp(-filled)-water]N sux:he₂-ŋal₂[plenty]N sux:silig[to-cease]V sux:kar[quay]N sux:gen₆[to-be-firm]V
c.4.13.12,A šir-namgala to Nanna (Nanna L),,24,sux:ubur[breast]N sux:an[heaven]N sux:si[horn]N sux:sa₂[to-equal]V sux:giri₁₇-zal[joy]N sux:ki[place]N sux:us₂[to-be-adjacent]V
