etcsl_no,text_name,version,l_no,text
c.6.1.13,Proverbs: collection 13,,1,sux:an[heaven]N sux:ugu[skull]N sux:nam-lul[treachery]N sux:nam[destiny]N
c.6.1.13,Proverbs: collection 13,,2,sux:nam-lul[treachery]N sux:gu₇[to-eat]V
c.6.1.13,Proverbs: collection 13,,3,sux:lu₂[person]N sux:la-ga[criminal]N sux:e₃[to-go-out-or-in]V sux:lu₂-lul-la[liar]N
c.6.1.13,Proverbs: collection 13,,4,sux:lu₂-zuh-a[thief]N sux:lu₂[person]N sux:lu-ub₂[turnip]N sux:dab₅[to-seize]V
c.6.1.13,Proverbs: collection 13,,5,sux:a-na-aš[why]AV sux:lul[to-be-false]V
c.6.1.13,Proverbs: collection 13,,6,sux:lu₂-zuh-a[thief]N sux:ni₂[fear(someness)]N sux:igi[eye]N sux:piriŋ[lion]N
c.6.1.13,Proverbs: collection 13,,7,sux:lu₂[person]N sux:hub₂[foot]N sux:sar[to-run]V sux:ni₂[fear(someness)]N sux:igi[eye]N sux:piriŋ-tur[lion-cub]N
c.6.1.13,Proverbs: collection 13,,8,sux:lu₂-zuh-a[thief]N sux:en-te-en[winter]N sux:zag[side]N sux:e₂-me-eš[summer]N sux:bur₂[to-release]V
c.6.1.13,Proverbs: collection 13,,9,sux:lu₂-zuh-a[thief]N sux:an-bar₇[midday]N sux:igi[eye]N sux:du₈[to-spread]V
c.6.1.13,Proverbs: collection 13,,10,sux:NE[NE]V sux:igi[eye]N sux:du₈[to-spread]V sux:de₆[to-carry]V
c.6.1.13,Proverbs: collection 13,,11,sux:lu₂-zuh-a[thief]N sux:buru₃[to-penetrate]V sux:sal[to-be-thin]V
c.6.1.13,Proverbs: collection 13,,12,sux:lu₂-zuh-a[thief]N sux:ab[(window)-opening]N sux:lugal[king]N sux:e₂[house(hold)]N sux:kalag[to-be-strong]V
c.6.1.13,Proverbs: collection 13,,13,sux:lu₂-zuh-a[thief]N sux:e₂[house(hold)]N sux:buru₃[to-penetrate]V sux:dab₅[to-seize]V
c.6.1.13,Proverbs: collection 13,,14,sux:lu₂[person]N sux:ur₃[roof]N sux:us₂[to-be-adjacent]V
c.6.1.13,Proverbs: collection 13,,15,sux:lu₂[person]N sux:huŋ[to-hire]V sux:zi-gan[rudder]N sux:šu[hand]N sux:an[heaven]N sux:zig₃[to-rise]V
c.6.1.13,Proverbs: collection 13,,16,sux:ŋiš[tree]N sux:de₅[to-collect]V sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,17,sux:ma₂-saŋ-ŋa₂[boat's-prow]N sux:šum₂[to-give]V
c.6.1.13,Proverbs: collection 13,,18,sux:ma₂-eŋer-ra[boat's-stern]N sux:šum₂[to-give]V
c.6.1.13,Proverbs: collection 13,,19,sux:a-na[what]PD sux:zu[to-know]V
c.6.1.13,Proverbs: collection 13,,20,sux:a₂-il₂[labourer]N sux:kalag[to-be-strong]V sux:lugal[king]N sux:še[barley]N sux:ra[to-beat]V
c.6.1.13,Proverbs: collection 13,,21,sux:galam[to-be-skilful]V sux:azag[taboo]N sux:ama[mother]N sux:gu₇[to-eat]V
c.6.1.13,Proverbs: collection 13,,22,sux:galam[to-be-skilful]V sux:ušur[neighbour]N sux:kaš-de₂-a[party]N sux:ak[to-do]V
c.6.1.13,Proverbs: collection 13,,23,sux:galam[to-be-skilful]V sux:dab₅[to-seize]V sux:uŋ₃[people]N sux:sar[to-run]V
c.6.1.13,Proverbs: collection 13,,24,sux:galam[to-be-skilful]V sux:gun₂[weight-measure-(load)]N sux:dugud[to-be-heavy]V
c.6.1.13,Proverbs: collection 13,,25,sux:dug₃[to-be-good]V sux:2-kam-ma[2nd]NU sux:sig[to-be-low]V
c.6.1.13,Proverbs: collection 13,,26,sux:galam[to-be-skilful]V sux:siki[hair]N sux:tab[to-be-parallel]V sux:keše₂[to-bind]V
c.6.1.13,Proverbs: collection 13,,27,sux:dug[pot]N sux:i₃[fatty-substance]N sux:li₂[pressed]AJ sux:id₂[watercourse]N
c.6.1.13,Proverbs: collection 13,,28,sux:galam[to-be-skilful]V sux:niŋ₂-nam[anything]PD sux:kug[precious-metal]N sux:la₂[to-hang]V
c.6.1.13,Proverbs: collection 13,,29,sux:galam[to-be-skilful]V sux:šu[hand]N sux:gig[to-be-ill]V
c.6.1.13,Proverbs: collection 13,,30,sux:na₄[stone]N sux:galam[to-be-skilful]V sux:1/2[1/2]NU sux:giŋ₄[weight-measure]N
c.6.1.13,Proverbs: collection 13,,31,sux:ugu[skull]N sux:galam[to-be-skilful]V sux:kalam[the-Land]N sux:DU[DU]V
c.6.1.13,Proverbs: collection 13,,32,sux:u₃[and]C sux:e-ne[he;-she]PD sux:galam[to-be-skilful]V sux:ugu[skull]N sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,33,sux:kud-ku₅-ra₂[cripple]N sux:ama[mother]N sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,34,sux:ki[place]N sux:gu-za[chair]N sux:lu₂[person]N sux:nu₂[to-lie-down]V sux:ŋiri₃-paₓ-ra₂[bone]N sux:sag₉[to-be-good]V
c.6.1.13,Proverbs: collection 13,,35,sux:ama[mother]N sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,36,sux:a-na[what]PD sux:ni₂[fear(someness)]N sux:te[to-approach]V
c.6.1.13,Proverbs: collection 13,,37,sux:hub₂[foot]N sux:sar[to-run]V sux:igi[eye]N sux:du₈[to-spread]V
c.6.1.13,Proverbs: collection 13,,38,sux:kud-ku₅-ra₂[cripple]N sux:lu₂-kaš₄[runner]N sux:igi[eye]N sux:du₈[to-spread]V
c.6.1.13,Proverbs: collection 13,,39,sux:erin₂[group-of-people]N sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V sux:me-še₃[where]AV sux:ŋen[to-go]V
c.6.1.13,Proverbs: collection 13,,40,sux:kud-ku₅-ra₂[cripple]N sux:dug₄[to-say]V sux:ŋiri₃[foot]N sux:ŋen[to-go]V
c.6.1.13,Proverbs: collection 13,,41,sux:kud-ku₅-ra₂[cripple]N sux:a₂-ki-tum[type-of-festival]N sux:kaš₄[to-run]V sux:dug₄[to-say]V sux:e₃[to-go-out-or-in]V sux:lu₂[person]N sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,42,sux:en-na[as-long-as]C sux:nam-kud-ku₅-ra₂[lameness]N sux:ak[to-do]V
c.6.1.13,Proverbs: collection 13,,43,sux:dug₃[to-be-good]V sux:e-sir₂[sandal]N sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V
c.6.1.13,Proverbs: collection 13,,44,sux:lu₂[person]N sux:šu[hand]N sux:te[to-approach]V sux:me-še₃[where]AV sux:de₆[to-carry]V sux:ŋe₂₆[I]PD
c.6.1.13,Proverbs: collection 13,,45,sux:SIG₇-a[type-of-profession?]N sux:1/3[1/3]NU sux:ma-na[weight-measure]N
c.6.1.13,Proverbs: collection 13,,46,sux:lu₂[person]N sux:šu[hand]N sux:gid₂[to-be-long]V sux:1/2[1/2]NU sux:ma-na[weight-measure]N
c.6.1.13,Proverbs: collection 13,,47,sux:SIG₇-a[type-of-profession?]N sux-x-emesal:uru₂[town]N sux:bar[outside]N sux:er₂[tear]N sux:ŋar[to-place]V
c.6.1.13,Proverbs: collection 13,,48,sux:lu₂[person]N sux:us₂[to-be-adjacent]V sux:kaskal[(high)way]N sux:1/2[1/2]NU sux:ud[day(light)]N
c.6.1.13,Proverbs: collection 13,,49,sux:lu₂[person]N sux:šu[hand]N sux:gid₂[to-be-long]V sux:dug₄[to-say]V sux:ki[place]N sux:ŋen[to-go]V
c.6.1.13,Proverbs: collection 13,,50,sux:ŋen[to-go]V sux:šu[hand]N sux:ša-an-ša-ša[verb-part-of-multiword-verb]V sux:šu[hand]N
c.6.1.13,Proverbs: collection 13,,51,sux:mušen[bird]N sux:gur[to-turn]V
c.6.1.13,Proverbs: collection 13,,52,sux:šu[hand]N sux:bid₃[anus]N sux:gid₂[to-be-long]V sux:nam-tag[sin]N
c.6.1.13,Proverbs: collection 13,,53,
c.6.1.13,Proverbs: collection 13,,54,sux:lib₄[to-agitate]V sux:X[X]V
c.6.1.13,Proverbs: collection 13,,55,sux:ma-da[land]N sux:a[water]N sux:sed₄[to-be-cold]V
c.6.1.13,Proverbs: collection 13,,56,
c.6.1.13,Proverbs: collection 13,,57,sux:na₄[stone]N sux:mur₁₀[to-dress]V
c.6.1.13,Proverbs: collection 13,,58,sux:bur₁₂[to-tear-out]V sux:a[water]N sux:uru₂[flood]N sux:gu₃[voice]N sux:de₂[to-pour]V
c.6.1.13,Proverbs: collection 13,,59,sux:ni₂[fear(someness)]N sux:te[to-approach]V sux:a-na[what]PD sux:iri[town]N sux:bar[outside]N sux:a₂[arm]N sux:dur₂[rump]N
c.6.1.13,Proverbs: collection 13,,60,sux:iri[town]N sux:ŋar[to-place]V sux:u₃[and]C sux:ŋe₂₆[I]PD sux:me[to-be]V sux:lu₂[person]N sux:na-me[any]PD sux:me[to-be]V
c.6.1.13,Proverbs: collection 13,,61,sux:bar[to-set-aside]V sux:a-ba[who]PD sux:gu₇[to-eat]V sux:a-ba[who]PD sux:sag₉[to-be-good]V
c.6.1.13,Proverbs: collection 13,,62,sux:kid-ma₂-šu₂-a[type-of-mat]N sux:du₆[(ruin)-mound]N sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V
c.6.1.13,Proverbs: collection 13,,63,sux:hub₂-bi[acrobat]N sux:igi[eye]N sux:lu₂-dun-a[guarantor?]N sux:ti[rib]N sux:bal[to-turn-over]V
c.6.1.13,Proverbs: collection 13,,64,sux:lu₂-zuh-a[thief]N sux:ni₂-zu[yourself]PD sux:ŋarza[rite]N sux:ŋar[to-place]V
c.6.1.13,Proverbs: collection 13,,65,sux:lu₂-gub-ba[type-of-ecstatic]N sux:e₂[house(hold)]N sux:lu₂[person]N sux:kur₉[to-enter]V sux:dam[spouse]N sux:nitah[male]N sux:tud[to-give-birth]V
c.6.1.13,Proverbs: collection 13,,66,sux:sun₇[to-be-haughty]V sux:e₃[to-go-out-or-in]V sux:dumu[child]N sux:dag-gi₄[city-quarter]N sux:dug₄[to-say]V sux:munus[woman]N sux:tud[to-give-birth]V
c.6.1.13,Proverbs: collection 13,,67,sux:ud[day(light)]N sux:dam[spouse]N sux:nitah[male]N sux:tud[to-give-birth]V sux:dumu[child]N sux:dag-gi₄[city-quarter]N sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,68,sux:mu[name]N sux:kug[shining]AJ sux:hul[to-be-bad]V sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,69,sux:lu₂-gub-ba[type-of-ecstatic]N sux:kan₄[gate]N sux:Inana[1]DN sux:gub[to-stand]V
c.6.1.13,Proverbs: collection 13,,70,sux:dumu-munus[daughter]N sux:erin₂[group-of-people]N sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,71,sux:inim[word]N sux:ama[mother]N sux:lul[to-be-false]V sux:gen₆[to-be-firm]V
c.6.1.13,Proverbs: collection 13,,72,sux:lu₂-gub-ba[type-of-ecstatic]N sux:u₃[and]C sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V
c.6.1.13,Proverbs: collection 13,,73,sux:tug₂[garment]N sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V
c.6.1.13,Proverbs: collection 13,,74,sux:niŋ₂-dara₂[cloth-strip]N sux:ne-en[this]PD sux:gal[to-be-big]V
c.6.1.13,Proverbs: collection 13,,75,sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,76,sux:nam-erim₂[oath]N sux:kud[to-cut]V
c.6.1.13,Proverbs: collection 13,,77,sux:me[to-be]V sux:niŋ₂-dara₂[cloth-strip]N sux:dug₄[to-say]V
c.6.1.13,Proverbs: collection 13,,78,sux:kal[to-be-rare]V sux:aŋ₂[to-measure]V sux:e₂[house(hold)]N sux:ŋar[to-place]V
c.6.1.13,Proverbs: collection 13,,79,sux:inim[word]N sux:ŋar[to-place]V
c.6.1.13,Proverbs: collection 13,,80,sux:lu₂[person]N sux:zag[side]N sux:tag[to-touch]V sux:a-na-aš[why]AV sux:inim[word]N sux:ŋar[to-place]V
c.6.1.13,Proverbs: collection 13,,81,sux:an[heaven]N sux:lu₂[person]N sux:kalag[to-be-strong]V sux:ŋešpu₂[grappling]N sux:zig₃[to-rise]V
c.6.1.13,Proverbs: collection 13,,82,sux:id₂[watercourse]N sux:kaskal[(high)way]N sux:til[to-complete]V sux:iri[town]N sux:gid₂[to-be-long]V
c.6.1.13,Proverbs: collection 13,,83,sux:dumu[child]N sux:nu-kiri₆[gardener]N sux:sar[to-run]V
c.6.1.13,Proverbs: collection 13,,84,sux:1[1]NU sux:ki[place]N sux:gub[to-stand]V sux:1[1]NU sux:sag₉[to-be-good]V sux:gu₇[to-eat]V
c.6.1.13,Proverbs: collection 13,,85,sux:lu₂[person]N sux:ŋiš[tree]N sux:gub[to-stand]V sux:huŋ[to-hire]V sux:e₃[to-go-out-or-in]V
