etcsl_no,text_name,version,l_no,text
c.1.3.2,Inana and Ebih,,1,sux:in-nin[mistress]N sux:me[essence]N sux:huš[to-be-reddish]V sux:ni₂[fear(someness)]N sux:guru₃[to-bear]V sux:me[essence]N sux:gal[to-be-big]V sux:u₅[to-ride]V
c.1.3.2,Inana and Ebih,,2,sux:Inana[1]DN sux:a₂-an-kar₂[type-of-weapon]N sux:kug[shining]AJ sux:šu[hand]N sux:du₇[to-be-perfect]V sux:mud[blood]N sux:gu₂[neck]N sux:e₃[to-go-out-or-in]V
c.1.3.2,Inana and Ebih,,3,sux:me₃[battle]N sux:gal[to-be-big]V sux:hub₂[foot]N sux:dar[to-split]V sux:ak[to-do]V sux:gur₂₁[shield]N sux:ki[place]N sux:us₂[to-be-adjacent]V
c.1.3.2,Inana and Ebih,,4,sux:ud[storm]N sux:mar-uru₅[tempest]N sux:šu[hand]N sux:tag[to-touch]V sux:dug₄[to-say]V
c.1.3.2,Inana and Ebih,,5,sux:nin[lady]N sux:gal[to-be-big]V sux:Inana[1]DN sux:šen[combat]N sux:sa₂[advice]N sux:sig₁₀[to-place]V sux:gal-zu[skilful]AJ
c.1.3.2,Inana and Ebih,,6,sux:kur[(mountain)-land]N sux:gul[to-destroy]V sux:ti[arrow]N sux:a₂[arm]N sux:uš₂[to-die]V sux:kur[(mountain)-land]N sux:a₂[arm]N sux:šum₂[to-give]V
c.1.3.2,Inana and Ebih,,7,sux:piriŋ[lion]N sux:an[heaven]N sux:ki[place]N sux:šeg₁₁[loud-noise]N sux:gi₄[to-return]V sux:uŋ₃[people]N sux:su[flesh]N sux:sag₃[to-beat]V
c.1.3.2,Inana and Ebih,,8,sux:am[wild-bull]N sux:gal[to-be-big]V sux:kur[(mountain)-land]N sux:gu₂-erim₂-ŋal₂[hostile]AJ sux:u₃-na[aggression]N sux:gub[to-stand]V
c.1.3.2,Inana and Ebih,,9,sux:piriŋ[lion]N sux:huš[to-be-reddish]V sux:uru₁₆[to-be-towering]V sux:še[to-agree]V sux:ze₂[bile]N sux:ten[to-extinguish]V
c.1.3.2,Inana and Ebih,,10,sux:nin[lady]N sux:an[heaven]N sux:buluŋ₃[to-flourish]V
c.1.3.2,Inana and Ebih,,11,sux:ki-sikil[young-woman]N sux:Inana[1]DN sux:ki[place]N sux:mah[to-be-majestic]V
