id_text,text_name,version,l_no,text
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,1,sux:Enlil[1]DN sux:temen[foundation]N sux:an[heaven]N sux:ki[place]N
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,2,sux:šibir[shepherd's-crook]N sux:kalam[the-Land]N sux:gen₆[to-be-firm]V sux:šu[hand]N sux:du₈[to-spread]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,3,sux:sun₄[beard]N sux:kur[(mountain)-land]N sux:dib[to-pass]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,4,sux:me[essence]N sux:ni₂-te-a-ni[himself;-herself]PD sux:giri₁₇[nose]N sux:šu[hand]N sux:ŋal₂[to-be-(located)]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,5,sux:Enlil[1]DN sux:sipad[shepherd]N sux:da-ri₂[eternal]AJ sux:kalam[the-Land]N
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,6,sux:Šulgi[1]RN sux:lugal[king]N sux:Urim[1]SN
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,7,sux:igi[eye]N sux:du₈[to-spread]V sux:bar[outside]N sux:gu₃[voice]N sux:zid[right]AJ sux:de₂[to-pour]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,8,sux:en[lord]N sux:šag₄[heart]N sux:gu₂[neck]N sux:gi₄[to-return]V sux:ŋidru[sceptre]N sux:šum₂[to-give]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,9,sux:šeg₁₂[brick(work)]N sux:Eridug[1]SN sux:aga[crown]N sux:zid[right]AJ sux:ak[to-do]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,10,sux:Unug[1]SN sux:suh₁₀[crown]N sux:za-gin₃[lapis-lazuli]N sux:keše₂[to-bind]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,11,sux:sipad[shepherd]N sux:ki[place]N sux:aŋ₂[to-measure]V sux:Nanna[1]DN sux:barag[dais]N sux:tum₂[to-be-suitable]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,12,sux:inim[word]N sux:Enlil[1]DN sux:niŋ₂[thing]N sux:sag₉[to-be-good]V sux:ki-šar₂[totality]N sux:de₆[to-carry]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,13,sux:u₂[plant]N sux:il₂[to-raise]V sux:igi[eye]N sux:du₈[to-spread]V sux:gu₃[voice]N sux:hul₂[to-be-happy]V sux:de₂[to-pour]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,14,sux:lugal[king]N sux:mu[name]N sux:šir₃[song]N sux:he₂-du₇[(fitting)-ornament]N
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,15,sux:Šulgi[1]RN sux:šudu₃[prayer]N sux:za₃-mi₂[praise]N sux:silim[to-be-healthy]V sux:dug₄[to-say]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,16,sux:Nintur[1]DN sux:niŋ₂-nam[anything]PD sux:me[to-be]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,17,sux:diŋir[deity]N sux:gub[to-stand]V sux:gal-zu[skilful]AJ
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,18,sux:diŋir[deity]N sux:šag₄-ne-ša₄[intercession]N sux:inim[word]N sux:ŋar[to-place]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,19,sux:mu[year]N sux:he₂-ŋal₂[plenty]N sux:ki[place]N sux:zal[to-pass]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,20,sux:um-mi-a[scholar]N sux:gur₄[to-be-thick]V sux:ŋar[to-place]V
c.2.4.2.05,A praise poem of Šulgi (Šulgi E),,21,sux:inim[word]N sux:nin[lady]N sux:Ŋeštin-ana[1]DN
