etcsl_no,text_name,version,l_no,text
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,1,sux:lugal[king]N sux:dug₄[to-say]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,2,sux:Puzur-Šulgi[1]PN sux:šagina[general]N sux:bad₃[wall]N sux:Igi-hursaŋa[1]GN
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,3,sux:arad[slave]N sux:dug₄[to-say]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,4,sux:lugal[king]N sux:kug-sig₁₇[gold]N sux:kug-babbar[silver]N sux:diŋir[deity]N sux:dim₂[to-create]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,5,sux:zi[life-(breath)]N sux:me[to-be]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,6,sux:lugal[king]N sux:zi[life-(breath)]N sux:ugnim[troops]N sux:u₃[and]C sux:kalam[the-Land]N
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,7,sux:bad₃[wall]N sux:gal[to-be-big]V sux:Igi-hursaŋa[1]GN sux:mu[name]N sux:lu₂-kur₂-ra[stranger]N sux:hul-ŋal₂[evil]AJ
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,8,sux:uŋ₃[people]N sux:kalam[the-Land]N sux:du₃[to-erect]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,9,sux:i₃-ne-eš₂[now]AV sux:ugnim[troops]N sux:lu₂-kur₂-ra[stranger]N sux:zig₃[to-rise]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,10,sux:1[1]NU sux:lu₂[person]N sux:igi[eye]N sux:sah₆[to-withdraw]V sux:de₆[to-carry]V sux:dab₅[to-seize]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,11,sux:inim[word]N sux:dug₄[to-say]V sux:igi[eye]N sux:DU[DU]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,12,sux:ŋiškim[sign]N sux:lu₂-kur₂-ra[stranger]N sux:ŋe₂₆[I]PD sux:zu[to-know]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,13,sux:lu₂-kur₂-ra[stranger]N sux:me₃[battle]N sux:usu[strength]N sux:til[to-complete]V sux:usu[strength]N sux:tur[to-be-small]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,14,sux:bad₃[wall]N sux:kalag[to-be-strong]V sux:en-nu-uŋ₃[guard]N sux:ak[to-do]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,15,sux:nam[destiny]N sux:Šu-Numušda[1]PN sux:ensi₂[(city)-ruler]N sux:ŊIR-lumtura[1]SN
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,16,sux:5[5]NU sux:nindan[length-measure]N sux:dar[to-split]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,17,sux:nam[destiny]N sux:Lugal-melem[1]PN sux:šabra[type-of-administrator]N sux:Šegšeg[1]WN
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,18,sux:40[40]NU sux:nindan[length-measure]N sux:ugu[skull]N sux:ŋar[to-place]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,19,sux:nam[destiny]N sux:KA-kugani[1]PN sux:ensi₂[(city)-ruler]N sux:ma-da[land]N sux:MURUB[1]GN
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,20,sux:45[45]NU sux:nindan[length-measure]N sux:gaba[chest]N sux:dab₅[to-seize]V sux:gul[to-destroy]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,21,sux:nam[destiny]N sux:Takil-ilišu[1]PN sux:ku₃-ŋal₂[canal-inspector]N sux:Ab-gal[1]WN sux:u₃[and]C sux:Me-Enlila[1]WN
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,22,sux:50[50]NU sux:nindan[length-measure]N sux:saŋ[head]N sux:sud[to-be-distant]V sux:murub₄[middle]N sux:ri[to-direct]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,23,sux:ud[day(light)]N sux:lu₂-kur₂-ra[stranger]N sux:tuš[to-sit]V sux:ugu[skull]N sux:ŋar[to-place]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,24,sux:lu₂-kur₂-ra[stranger]N sux:tuš[to-sit]V sux:usu[strength]N sux:til[to-complete]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,24A,sux:kalag[to-be-strong]V sux:ak[to-do]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,25,sux:ugnim[troops]N sux:šag₄[heart]N sux:hur-saŋ[mountain-(range)]N sux:tuš[to-sit]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,26,sux:tukum-bi[if]C sux:lugal[king]N sux:an-na[approval]N
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,27,sux:7200[7200]NU sux:erin₂[group-of-people]N sux:lu₂[person]N sux:kiŋ₂[work]N sux:ak[to-do]V sux:dusu[earth-carrying-basket]N sux:il₂[to-raise]V sux:ul₄[to-hasten]V sux:gi₄[to-return]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,28,sux:70[70]NU sux:aga-us₂[type-of-soldier]N sux:Šimaški[1]GN sux:SU[SU]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,29,sux:ul₄[to-hasten]V sux:gi₄[to-return]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,30,sux:dim₂-ma[reasoning]N sux:dab₅[to-seize]V sux:ki-tuš[dwelling-place]N sux:kur₂[to-be-different]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,31,sux:zu[to-know]V sux:ŋi₆[night]N sux:ud[day(light)]N sux:ul-le₂-a[distant-time]N sux:nam-tag[sin]N sux:dugud[to-be-heavy]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,32,sux:arad[slave]N sux:Šulgi[1]RN sux:lugal[king]N sux:gen₆[to-be-firm]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,32A,sux:niŋ₂[thing]N sux:gu₂[neck]N sux:šub[to-fall]V sux:me[to-be]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,33,sux:uš₂[to-die]V
c.3.1.07,Letter from Puzur-Šulgi to Šulgi about the advance of the enemy,,34,sux:lugal[king]N sux:zu[to-know]V sux:a-ma-ru[flood]N
