etcsl_no,text_name,version,l_no,text
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,1,sux:lugal[king]N sux:gud[bull]N sux:igi[eye]N sux:gun₃[to-be-multicoloured]V sux:sun₄[beard]N sux:za-gin₃[lapis-lazuli]N sux:la₂[to-hang]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,2,sux:dug₄[to-say]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,3,sux:alan[statue]N sux:kug-sig₁₇[gold]N sux:ud[day(light)]N sux:dug₃[to-be-good]V sux:tud[to-give-birth]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,4,sux:ab₂-za-za[water-buffalo?]N sux:amaš[sheepfold]N sux:kug[shining]AJ sux:buluŋ₃[to-flourish]V sux:šag₄[heart]N sux:kug[shining]AJ sux:Inana[1]DN sux:pad₃[to-find]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,5,sux:en[lord]N sux:nir-ŋal₂[authoritative]AJ sux:Inana[1]DN sux:tah[to-add]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,6,sux:za[you-(sg.)]PD sux:dim₂[to-create]V sux:dumu[child]N sux:An[1]DN
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,7,sux:dug₄[to-say]V sux:inim[word]N sux:diŋir[deity]N sux:hur[ever]AV sux:gi₄[to-return]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,8,sux:inim[word]N sux:im[rain(storm)]N sux:an[heaven]N sux:šeŋ₃[to-rain]V sux:šid[to-count]V sux:tuku[to-have]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,9,sux:Ur-saga[1]PN sux:arad[slave]N sux:dug₄[to-say]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,10,sux:lugal[king]N sux:bar[outside]N sux:en₃[noun-part-of-multiword-verb]N sux:tar[to-cut]V sux:dumu[child]N sux:Urim[1]SN
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,11,sux:tukum-bi[if]C sux:lugal[king]N sux:an-na[approval]N
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,12,sux:e₂[house(hold)]N sux:ad-da[father]N sux:lu₂[person]N sux:de₆[to-carry]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,13,sux:ki-ur₃[foundation]N sux:e₂[house(hold)]N sux:ad-da[father]N sux:lu₂[person]N sux:kar[to-flee]V
c.3.3.01,Letter from Ur-saga to a king fearing the loss of his father's household,,14,sux:lugal[king]N sux:zu[to-know]V
