etcsl_no,text_name,version,l_no,text
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,1,sux:E-temen-ni-guru[1]TN
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,2,sux:e₂[house(hold)]N sux-x-emesal:Eridug[1]SN sux:šu[hand]N sux:si[horn]N sux:sa₂[to-equal]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,3,sux:e₂[house(hold)]N sux:Suen[1]DN sux:dadag[to-be-bright]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,4,sux:E-ana[1]TN sux:urin[standard]N sux:du₃[to-erect]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,5,sux:e₂[house(hold)]N sux:šu[hand]N sux:rig₇[to-bestow]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,6,sux:e₂[house(hold)]N sux:zid[right]AJ sux:dungu[cloud]N sux:dirig[to-be-superior]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,7,sux:mu[name]N sux:inim-ŋar[(oracular)-utterance]N sux:sag₉[to-be-good]V sux:me[to-be]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,8,sux:ki-nu₂[sleeping-quarter]N sux:gi-rin[blossom]N sux:za-gin₃[lapis-lazuli]N sux:sig₁₀[to-place]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,9,sux:Gibil[1]DN sux:Iri-gal[1]TN sux:kug[to-be-shining]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,10,sux-x-emesal:mu-lu[person]N sux-x-emesal:na-aŋ₂-ga-ša-an[ladyship]N sux:šu[hand]N sux:gal[to-be-big]V sux:du₃[to-erect]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,11,sux-x-emesal:šu-mu-un[alfalfa]N sux:sig₉[to-put]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,12,sux:e₂[house(hold)]N sux:ušub[part-of-reed]N sux:kug[to-be-shining]V sux:šu-luh[ritual-cleansing]N sux:ŋar[to-place]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,13,sux:ud[day(light)]N sux:nu₂[to-lie-down]V sux:ud[day(light)]N sux:dug₄[to-say]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,14,sux:ud[day(light)]N sux:ki-nu₂[sleeping-quarter]N sux-x-emesal:i-bi₂[eye]N sux:kar₂[to-blow]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,15,sux:ud[day(light)]N sux-x-emesal:u₃-mu-un[lord]N sux:mi₂[(loving)-care]N sux:zig₃[to-rise]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,16,sux-x-emesal:u₃-mu-un[lord]N sux:nam-til₃[life]N sux-x-emesal:ze₂-eŋ₃[to-give]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,17,sux-x-emesal:u₃-mu-un[lord]N sux:ešgiri₂[staff]N sux:šibir[shepherd's-crook]N sux:šum₂[to-give]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,18,sux:al[desire]N sux:dug₄[to-say]V sux:al[desire]N sux:dug₄[to-say]V sux:ki-nu₂[sleeping-quarter]N sux:al[desire]N sux:dug₄[to-say]V
c.4.08.30,A song of Inana and Dumuzid (Dumuzid-Inana D1),,19,sux:ki-nu₂[sleeping-quarter]N sux:šag₄[heart]N sux:hul₂[to-be-happy]V sux:al[desire]N sux:dug₄[to-say]V sux:ki-nu₂[sleeping-quarter]N sux:al[desire]N sux:dug₄[to-say]V
