etcsl_no,text_name,version,l_no,text
c.1.5.1,Nanna-Suen's journey to Nibru,,1,sux:ur-saŋ[hero]N sux:iri[town]N sux:ama[mother]N
c.1.5.1,Nanna-Suen's journey to Nibru,,2,sux:Nanna-Suen[1]DN sux:ŋeštug₂[ear]N sux:gub[to-stand]V
c.1.5.1,Nanna-Suen's journey to Nibru,,3,sux:Suen[1]DN sux:iri[town]N sux:ama[mother]N
c.1.5.1,Nanna-Suen's journey to Nibru,,4,sux:Ašimbabbar[1]DN sux:ŋeštug₂[ear]N sux:gub[to-stand]V
c.1.5.1,Nanna-Suen's journey to Nibru,,5,sux:iri[town]N sux:ama[mother]N sux:a-a[father]N
c.1.5.1,Nanna-Suen's journey to Nibru,,6,sux:Nanna-Suen[1]DN sux:ŋeštug₂[ear]N sux:gub[to-stand]V
c.1.5.1,Nanna-Suen's journey to Nibru,,7,sux:Enlil[1]DN sux:Ninlil[1]DN
c.1.5.1,Nanna-Suen's journey to Nibru,,8,sux:Ašimbabbar[1]DN sux:ŋeštug₂[ear]N sux:gub[to-stand]V
c.1.5.1,Nanna-Suen's journey to Nibru,,9,sux:ur-saŋ[hero]N sux:ŋe₂₆[I]PD sux:iri[town]N sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,10,sux:ŋe₂₆[I]PD sux:iri[town]N sux:ŋen[to-go]V sux:a-a[father]N sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,11,sux:Suen[1]DN sux:ŋe₂₆[I]PD sux:iri[town]N sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,12,sux:ŋe₂₆[I]PD sux:iri[town]N sux:ŋen[to-go]V sux:a-a[father]N sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,13,sux:a-a[father]N sux:Enlil[1]DN sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,14,sux:ŋe₂₆[I]PD sux:iri[town]N sux:ŋen[to-go]V sux:ama[mother]N sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,15,sux:ama[mother]N sux:Ninlil[1]DN sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,16,sux:a-a[father]N sux:ŋen[to-go]V
c.1.5.1,Nanna-Suen's journey to Nibru,,17,sux:iri[town]N sux:šen[to-be-pure]V sux:ki[place]N sux:sikil[to-be-pure]V
c.1.5.1,Nanna-Suen's journey to Nibru,,24,sux:e₃[to-go-out-or-in]V sux:gal[to-be-big]V
c.1.5.1,Nanna-Suen's journey to Nibru,,25,sux:e₃[to-go-out-or-in]V sux:gal[to-be-big]V
c.1.5.1,Nanna-Suen's journey to Nibru,,26,sux:e₃[to-go-out-or-in]V sux:gal[to-be-big]V
c.1.5.1,Nanna-Suen's journey to Nibru,,27,sux:e₃[to-go-out-or-in]V sux:gal[to-be-big]V
c.1.5.1,Nanna-Suen's journey to Nibru,,28,sux:Nibru[1]SN sux:ŋiš-gana₂[birch?]N sux:ŋiš[tree]N sux:gig₂[to-be-black]V sux:ki[place]N sux:dug₃[to-be-good]V sux:mu₂[to-grow]V
c.1.5.1,Nanna-Suen's journey to Nibru,,29,sux:eš₃[shrine]N sux:Nibru[1]SN sux:ŋiš-gana₂[birch?]N sux:ŋiš[tree]N sux:babbar[white]AJ sux:ki[place]N sux:sikil[to-be-pure]V sux:mu₂[to-grow]V
c.1.5.1,Nanna-Suen's journey to Nibru,,30,sux:Nibru[1]SN sux:ki[place]N sux:dug₃[to-be-good]V sux:barag[dais]N sux:du₃[to-erect]V
c.1.5.1,Nanna-Suen's journey to Nibru,,31,sux:eš₃[shrine]N sux:Nibru[1]SN sux:mu[name]N sux:mu[name]N sux:dug₃[to-be-good]V
c.1.5.1,Nanna-Suen's journey to Nibru,,32,sux:Nibru[1]SN sux:ki[place]N sux:dug₃[to-be-good]V sux:barag[dais]N sux:du₃[to-erect]V
c.1.5.1,Nanna-Suen's journey to Nibru,,33,sux:eš₃[shrine]N sux:Nibru[1]SN sux:mu[name]N sux:mu[name]N sux:dug₃[to-be-good]V
c.1.5.1,Nanna-Suen's journey to Nibru,,34,sux:iri[town]N sux:Dilmun[1]GN sux:me[to-be]V sux:ŋišnimbar[date-palm]N sux:mu₂[to-grow]V
c.1.5.1,Nanna-Suen's journey to Nibru,,35,sux:Nibru[1]SN sux:Dilmun[1]GN sux:me[to-be]V sux:ŋišnimbar[date-palm]N sux:mu₂[to-grow]V
c.1.5.1,Nanna-Suen's journey to Nibru,,36,sux:ama[mother]N sux:gal[to-be-big]V sux:Ninlil[1]DN sux:šag₄[heart]N sux:gada[linen-(fibre)]N sux:la₂[to-hang]V
c.1.5.1,Nanna-Suen's journey to Nibru,,37,sux:Suen[1]DN sux:ma₂-gur₈[processional-boat]N sux:nu₂[to-lie-down]V
c.1.5.1,Nanna-Suen's journey to Nibru,,38,sux:ma₂-gur₈[processional-boat]N sux:nu₂[to-lie-down]V sux:kid-bur₂[type-of-mat]N sux:gi₄[to-return]V
c.1.5.1,Nanna-Suen's journey to Nibru,,39,sux:ma₂-gur₈[processional-boat]N sux:gi[reed]N sux:Tummal[1]SN
c.1.5.1,Nanna-Suen's journey to Nibru,,40,sux:Nanna-Suen[1]DN sux:lu₂[person]N sux:gi₄[to-return]V
c.1.5.1,Nanna-Suen's journey to Nibru,,41,sux:ma₂-gur₈[processional-boat]N sux:esir₂[bitumen]N sux:abzu[underground-water]N
c.1.5.1,Nanna-Suen's journey to Nibru,,42,sux:Ašimbabbar[1]DN sux:lu₂[person]N sux:gi₄[to-return]V
c.1.5.1,Nanna-Suen's journey to Nibru,,43,sux:A.NUMUN₂[esparto-grass]N sux:Du-ašaga[1]SN
c.1.5.1,Nanna-Suen's journey to Nibru,,44,sux:Nanna-Suen[1]DN sux:lu₂[person]N sux:gi₄[to-return]V
c.1.5.1,Nanna-Suen's journey to Nibru,,45,sux:mi-ri₂-za[boat-pole]N sux:tir[forest]N sux:ha-šu-ur₂[type-of-cypress]N
c.1.5.1,Nanna-Suen's journey to Nibru,,46,sux:Ašimbabbar[1]DN sux:lu₂[person]N sux:gi₄[to-return]V
c.1.5.1,Nanna-Suen's journey to Nibru,,47,sux:eme-sig[(ship's)-floor-plank]N sux:tir[forest]N sux:Kug-nuna[1]SN
c.1.5.1,Nanna-Suen's journey to Nibru,,48,sux:Nanna-Suen[1]DN sux:lu₂[person]N sux:gi₄[to-return]V
c.1.5.1,Nanna-Suen's journey to Nibru,,48A,sux:a-da-ma₂[wooden-object]N sux:kur[(mountain)-land]N sux:šim[aromatic-(fragrance)]N sux:erin[cedar]N
c.1.5.1,Nanna-Suen's journey to Nibru,,48B,sux:Ašimbabbar[1]DN sux:lu₂[person]N sux:gi₄[to-return]V
c.1.5.1,Nanna-Suen's journey to Nibru,,49,sux:u₃[planking]N sux:tir[forest]N sux:Ebla[1]SN
c.1.5.1,Nanna-Suen's journey to Nibru,,50,sux:Ašimbabbar[1]DN sux:lu₂[person]N sux:gi₄[to-return]V
