etcsl_no,text_name,version,l_no,text
c.5.3.7,The debate between Date Palm and Tamarisk,,1,sux:šinig[tamarisk]N sux:ka[mouth]N sux:ak[to-do]V sux:ba[to-allot]V
c.5.3.7,The debate between Date Palm and Tamarisk,,2,sux:inim[word]N sux:dug₄[to-say]V sux:ŋišnimbar[date-palm]N
c.5.3.7,The debate between Date Palm and Tamarisk,,3,sux:su[flesh]N sux:su[flesh]N sux:diŋir[deity]N
c.5.3.7,The debate between Date Palm and Tamarisk,,4,sux:za[you-(sg.)]PD sux:gurun[fruit]N sux:gub[to-stand]V
c.5.3.7,The debate between Date Palm and Tamarisk,,5,sux:igi[eye]N sux:ŋar[to-place]V
c.5.3.7,The debate between Date Palm and Tamarisk,,6,sux:geme₂[female-slave]N sux:igi[eye]N sux:nin[lady]N sux:te[to-approach]V
c.5.3.7,The debate between Date Palm and Tamarisk,,7,sux:ba-an[capacity-measure-(container)]N sux:ŋar[to-place]V
c.5.3.7,The debate between Date Palm and Tamarisk,,8,sux:šu[hand]N sux:gi₄[to-return]V sux:za[you-(sg.)]PD sux:niŋ₂-sa-ha[fruit]N
c.5.3.7,The debate between Date Palm and Tamarisk,,9,sux:ŋe₂₆[I]PD sux:si[horn]N sux:DU[DU]V
c.5.3.7,The debate between Date Palm and Tamarisk,,10,sux:ŋiri₃-sig₁₀-ga[attendant]N sux:igi[eye]N
c.5.3.7,The debate between Date Palm and Tamarisk,,11,sux:sumur[to-be-angry]V sux:ŋišnimbar[date-palm]N sux:gi₄[to-return]V
c.5.3.7,The debate between Date Palm and Tamarisk,,12,sux:inim[word]N sux:dug₄[to-say]V sux:šinig[tamarisk]N sux:šeš[brother]N
c.5.3.7,The debate between Date Palm and Tamarisk,,13,sux:tukum-bi[if]C sux:ugu[skull]N sux:barag[dais]N sux:du₃[to-erect]V
c.5.3.7,The debate between Date Palm and Tamarisk,,14,sux:sag₉[to-be-good]V
c.5.3.7,The debate between Date Palm and Tamarisk,,15,sux:diŋir[deity]N sux:pad₃[to-find]V sux:im[clay]N
c.5.3.7,The debate between Date Palm and Tamarisk,,16,sux:su[flesh]N sux:diŋir[deity]N sux:eš₃[shrine]N sux:za[you-(sg.)]PD
c.5.3.7,The debate between Date Palm and Tamarisk,,17,sux:barag[dais]N sux:diŋir[deity]N sux:mu[name]N sux:dug₃[to-be-good]V sux:sa₄[to-call]V
c.5.3.7,The debate between Date Palm and Tamarisk,,18,sux:kug-babbar[silver]N sux:kuš[skin]N sux:diŋir[deity]N sux:teš₂[pride]N
c.5.3.7,The debate between Date Palm and Tamarisk,,19,sux:niŋ₂[thing]N sux:diŋir[deity]N sux:niŋ₂[thing]N sux:sag₉[to-be-good]V sux:dug₄[to-say]V
