etcsl_no,text_name,version,l_no,text
c.6.1.19,Proverbs: collection 19,,A1,sux:hur-saŋ[mountain-(range)]N sux:gig₂[to-be-black]V sux:im-babbar[gypsum]N sux:mu₂[to-grow]V
c.6.1.19,Proverbs: collection 19,,A2,sux:ama[mother]N sux:tir[forest]N sux:lu₂[person]N sux:gi₄[to-return]V
c.6.1.19,Proverbs: collection 19,,A3,sux:šu[hand]N sux:dab₅[to-seize]V sux:šum₂[to-give]V
c.6.1.19,Proverbs: collection 19,,A4,sux:nin-kilim[mongoose]N sux:niŋ₂[thing]N sux:hab₂[to-stink]V sux:gu₇[to-eat]V
c.6.1.19,Proverbs: collection 19,,A5,sux:dug[pot]N sux:i₃-nun[clarified-butter]N sux:gu₂[neck]N sux:la₂[to-hang]V
c.6.1.19,Proverbs: collection 19,,B1,sux:šah₂[pig]N sux:niga[fattened]AJ sux:šum[to-slaughter]V sux:niŋ₂[thing]N sux:gu₇[to-eat]V sux:sug₆[to-replace]V
c.6.1.19,Proverbs: collection 19,,B2,sux:ze₂-eh[pig]N sux:tur[to-be-small]V sux:šu[hand]N sux:gu₄-ud[to-jump-on]V
c.6.1.19,Proverbs: collection 19,,B3,sux:sag₉[to-be-good]V sux:ŋe₂₆[I]PD sux:gu₇[to-eat]V
c.6.1.19,Proverbs: collection 19,,B4,sux:en[lord]N sux:du₃[to-erect]V sux:saŋ[head]N sux:til₃[to-live]V
c.6.1.19,Proverbs: collection 19,,B5,sux:saŋ[head]N sux:du₃[to-erect]V sux:en[lord]N sux:til₃[to-live]V
c.6.1.19,Proverbs: collection 19,,B6,sux:e₂[house(hold)]N sux:gul[to-destroy]V sux:kug[precious-metal]N sux:gul[to-destroy]V
c.6.1.19,Proverbs: collection 19,,B7,sux:e₂[house(hold)]N sux:gul[to-destroy]V sux:kug-sig₁₇[gold]N sux:gul[to-destroy]V
c.6.1.19,Proverbs: collection 19,,B8,sux:dam[spouse]N sux-x-emesal:u₃-mu-un-si[(city)-ruler]N sux:gam[to-bow-down]V sux:am[wild-bull]N sux:uš₂[to-die]V
c.6.1.19,Proverbs: collection 19,,B9,sux-x-emesal:u₃-mu-un-si[(city)-ruler]N sux:gam[to-bow-down]V sux:arad[slave]N sux:uš₂[to-die]V
c.6.1.19,Proverbs: collection 19,,B10,sux:gid₂[to-be-long]V sux:kud[to-cut]V
c.6.1.19,Proverbs: collection 19,,B11,sux:šu[hand]N sux:bar[outside]N sux:edin[open-country]N sux:DU[DU]V
c.6.1.19,Proverbs: collection 19,,B12,sux:ak[to-do]V
c.6.1.19,Proverbs: collection 19,,B13,sux:zu[to-know]V
c.6.1.19,Proverbs: collection 19,,B14,
c.6.1.19,Proverbs: collection 19,,B15,
c.6.1.19,Proverbs: collection 19,,C1,sux:Enlil[1]DN sux:a-na[what]PD sux:ak[to-do]V sux:in-bul-bul[chaff]N
c.6.1.19,Proverbs: collection 19,,C2,sux:šukur[lance]N sux:sig₁₀[to-place]V sux:su[flesh]N sux:te[to-pierce]V
c.6.1.19,Proverbs: collection 19,,C3,sux:Utu[1]DN sux:bar[outside]N sux:šu₂[to-cover]V sux:ni₂-zu[yourself]PD sux:šu[hand]N sux:zu[to-know]V sux:kur₉[to-enter]V
c.6.1.19,Proverbs: collection 19,,C4,sux:ŋiš-šub-ba[lot]N sux:us₂[to-be-adjacent]V sux:ama[mother]N sux:hul₂[to-be-happy]V
c.6.1.19,Proverbs: collection 19,,C5,sux:kaš₄[to-run]V sux:dug₄[to-say]V sux:diŋir[deity]N sux:hul₂[to-be-happy]V
c.6.1.19,Proverbs: collection 19,,C6,sux:igi[eye]N sux:il₂[to-raise]V sux:dam[spouse]N sux:tuku[to-have]V
c.6.1.19,Proverbs: collection 19,,C7,sux:Inana[1]DN sux:dam[spouse]N sux:ur₂[root]N sux:kum₂[to-be-hot]V sux:nu₂[to-lie-down]V
c.6.1.19,Proverbs: collection 19,,C8,sux:dumu[child]N sux:a₂[arm]N sux:tal₂[to-be-broad]V sux:ba[to-allot]V
c.6.1.19,Proverbs: collection 19,,C9,sux:ki[place]N sux:niŋ₂[thing]N sux:sag₉[to-be-good]V sux:kiŋ₂[to-seek]V
c.6.1.19,Proverbs: collection 19,,C10,sux:u₂[plant]N sux:dam[spouse]N sux-x-emesal:ze₂-eb[to-be-good]V sux:u₂[plant]N sux:ama[mother]N sux-x-emesal:ze₂-eb[to-be-good]V
c.6.1.19,Proverbs: collection 19,,C11,sux:Ezina-Kusu[1]DN sux:e₂[house(hold)]N sux:til₃[to-live]V
c.6.1.19,Proverbs: collection 19,,C12,sux:ummud[waterskin]N sux:zi[life-(breath)]N sux:lu₂[person]N sux:e-sir₂[sandal]N sux:igi[eye]N sux:lu₂[person]N
c.6.1.19,Proverbs: collection 19,,C13,sux:dam[spouse]N sux:dim₄[to-check]V sux:lu₂[person]N sux:dumu-nitah[son]N sux:ŋissu[(protective)-shade]N sux:lu₂[person]N
c.6.1.19,Proverbs: collection 19,,C14,sux:dumu-munus[daughter]N sux:saŋ[head]N sux:šu[hand]N sux:ŋar[to-place]V sux:lu₂[person]N sux:e₂-gi₄-a[daughter-in-law]N sux:gal₅-la₂[type-of-demon]N sux:lu₂[person]N
c.6.1.19,Proverbs: collection 19,,C15,sux:mussa-tur[son-in-law]N
c.6.1.19,Proverbs: collection 19,,C16,sux:suš₂[fat]N sux-x-emesal:ze₂-eb[to-be-good]V sux:i₃-udu[(sheep)-fat]N sux-x-emesal:ze₂-eb[to-be-good]V
c.6.1.19,Proverbs: collection 19,,D1,
c.6.1.19,Proverbs: collection 19,,D2,sux:kuš[skin]N
c.6.1.19,Proverbs: collection 19,,D3,sux:u₅[pelican?]N
c.6.1.19,Proverbs: collection 19,,D4,sux:lum[to-thrive]V
c.6.1.19,Proverbs: collection 19,,D5,sux:um[diving-water-bird]N sux:sah₆[to-withdraw]V sux:gu-du[buttocks]N sux:kar[to-flee]V
c.6.1.19,Proverbs: collection 19,,D6,sux:um[diving-water-bird]N
c.6.1.19,Proverbs: collection 19,,D7,sux:um[diving-water-bird]N
c.6.1.19,Proverbs: collection 19,,D8,sux:mušen[bird]N
c.6.1.19,Proverbs: collection 19,,D10,
c.6.1.19,Proverbs: collection 19,,D11,sux:mul-an[heavenly-star]N sux:ku₆[fish]N sux:engur[subterranean-water]N
c.6.1.19,Proverbs: collection 19,,D12,sux:e₂[house(hold)]N sux:e₃[to-go-out-or-in]V sux:sila[street]N sux:kur₉[to-enter]V sux:geme₂[female-slave]N sux:nin[lady]N sux:ŋišbun[(cult)-meal]N sux:tuš[to-sit]V
c.6.1.19,Proverbs: collection 19,,D13,sux-x-emesal:gi₄-in[female-slave]N sux:an-ba[litter]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V sux-x-emesal:ga-ša-an[lady]N sux:gal[to-be-big]V
c.6.1.19,Proverbs: collection 19,,D14,sux-x-emesal:gi₄-in[female-slave]N sux-x-emesal:ga-ša-an[lady]N sux-x-emesal:še-er[authority]N sux-x-emesal:ma-al[to-be-(located)]V
c.6.1.19,Proverbs: collection 19,,D15,sux-x-emesal:mu-ud-na[spouse]N sux:ze₂-er[to-tear-out]V
c.6.1.19,Proverbs: collection 19,,E1,
c.6.1.19,Proverbs: collection 19,,E2,sux:kug-zu[wise]AJ
c.6.1.19,Proverbs: collection 19,,E3,sux:gal-an-zu[wise]AJ sux:a-ra₂[way]N
c.6.1.19,Proverbs: collection 19,,E4,sux:is-hab₂[rogue]N sux:ki-bid₃[backside]N sux:šu[hand]N sux:ša-an-ša-ša[verb-part-of-multiword-verb]V
c.6.1.19,Proverbs: collection 19,,E5,sux:šu[hand]N sux:bid₃[anus]N sux:gid₂[to-be-long]V
c.6.1.19,Proverbs: collection 19,,E6,sux:kug[shining]AJ
