etcsl_no,text_name,version,l_no,text
c.4.28.1,A hymn to Nungal (Nungal A),,1,sux:e₂[house(hold)]N sux:ud[storm]N sux:huš[to-be-reddish]V sux:an[heaven]N sux:ki[place]N sux:uŋ₃[people]N sux:erim₂[enemy]N sux:du₇[to-push]V
c.4.28.1,A hymn to Nungal (Nungal A),,2,sux:e₂[house(hold)]N sux:kur[(mountain)-land]N sux:e₂[house(hold)]N sux:diŋir[deity]N sux:rab₃[shackle]N sux:mah[to-be-majestic]V sux:an[heaven]N sux:ki[place]N
c.4.28.1,A hymn to Nungal (Nungal A),,3,sux:šag₄[heart]N sux:u₂-sa₁₁-an[evening]N sux:ud-mud[darkness]N sux:daŋal[to-be-wide]V sux:tag[to-touch]V sux:ni₂[fear(someness)]N sux:su[flesh]N sux:ru-gu₂[to-face]V
c.4.28.1,A hymn to Nungal (Nungal A),,4,sux:ab[sea]N sux:sumur[to-be-angry]V sux:zig₃[to-rise]V sux:kur-ku[flow]N sux:il₂[to-raise]V sux:a-ra₂[way]N sux:lu₂[person]N sux:zu[to-know]V
c.4.28.1,A hymn to Nungal (Nungal A),,5,sux:e₂[house(hold)]N sux:es₂-ad[trap]N sux:erim₂-du[wicked]AJ sux:nu₂[to-lie-down]V sux:hul-ŋal₂[evil]AJ sux:su[flesh]N sux:dub₂[to-tremble]V
c.4.28.1,A hymn to Nungal (Nungal A),,6,sux:e₂[house(hold)]N sux:sa-par₄[type-of-net]N sux:igi-te-en[mesh]N sux:galam[to-be-skilful]V sux:kad₄[to-bind-together]V sux:uŋ₃[people]N sux:nam-ra[booty]N sux:ur₄[to-collect]V
c.4.28.1,A hymn to Nungal (Nungal A),,7,sux:e₂[house(hold)]N sux:zid-du[righteous]AJ sux:erim₂-du[wicked]AJ sux:igi[eye]N sux:ŋal₂[to-be-(located)]V sux:hul[to-be-bad]V sux:šu[hand]N sux:e₃[to-go-out-or-in]V
c.4.28.1,A hymn to Nungal (Nungal A),,8,sux:e₂[house(hold)]N sux:id₂-lu₂-ru-gu₂[ordeal-river]N sux:si[horn]N sux:sa₂[to-equal]V sux:uš₂[to-die]V sux:erim₂[enemy]N sux:bar[outside]N sux:ak[to-do]V
c.4.28.1,A hymn to Nungal (Nungal A),,9,sux:e₂[house(hold)]N sux:mu[name]N sux:mah[to-be-majestic]V sux:irigal[underworld]N sux:kur[(mountain)-land]N sux:Utu[1]DN sux:e₃[to-go-out-or-in]V sux:šag₄[heart]N sux:lu₂[person]N sux:zu[to-know]V
c.4.28.1,A hymn to Nungal (Nungal A),,10,sux:e₂[house(hold)]N sux:gal[to-be-big]V sux:en-nu-uŋ₃[guard]N sux:e₂[house(hold)]N sux:šer₇-da[crime]N sux:lu₂[person]N sux:nam-tag[sin]N sux:kiŋ₂[to-seek]V
c.4.28.1,A hymn to Nungal (Nungal A),,11,sux:e₂[house(hold)]N sux:zid-du[righteous]AJ sux:erim₂-du[wicked]AJ sux:bar[outside]N sux:ak[to-do]V sux:An[1]DN sux:mu[name]N sux:mah[to-be-majestic]V
c.4.28.1,A hymn to Nungal (Nungal A),,12,sux:e₂[house(hold)]N sux:uš[foundation]N sux:ki[place]N sux:ŋar[to-place]V sux:ni₂[fear(someness)]N sux:gal[to-be-big]V sux:ri[to-direct]V
c.4.28.1,A hymn to Nungal (Nungal A),,13,sux:kan₄[gate]N sux:u₂-sa₁₁-an[evening]N sux:sig₇[to-be-green]V sux:su[flesh]N sux:zig₃[to-rise]V sux:il₂[to-raise]V
c.4.28.1,A hymn to Nungal (Nungal A),,14,sux:kun₄[stair(way)]N sux:ušumgal[type-of-serpent]N sux:ka[mouth]N sux:du₈[to-spread]V sux:lu₂[person]N sux:nu₂[to-lie-down]V
c.4.28.1,A hymn to Nungal (Nungal A),,15,sux:zag-du₈[doorjamb]N sux:ŋiri₂[blade]N sux:mah[to-be-majestic]V sux:a₂[arm]N sux:2[2]NU sux:lu₂-erim₂[enemy]N sux:sur[to-drip]V
c.4.28.1,A hymn to Nungal (Nungal A),,16,sux:a-sal-bar[architrave?]N sux:ŋiri₂[scorpion]N sux:sahar[earth]N sux:im₂[to-run]V sux:ka[mouth]N sux:ša-an-ša-ša[verb-part-of-multiword-verb]V
c.4.28.1,A hymn to Nungal (Nungal A),,17,sux:dub-la₂[(doorpost)-platform]N sux:zag[side]N sux:e₃[to-go-out-or-in]V sux:piriŋ[lion]N sux:su[flesh]N sux:saŋ[head]N sux:ŋar[to-place]V
