etcsl_no,text_name,version,l_no,text
c.6.1.23,Proverbs: collection 23,,A1,sux:id₂[watercourse]N
c.6.1.23,Proverbs: collection 23,,A2,
c.6.1.23,Proverbs: collection 23,,A3,sux:a-pap[(libation)-pipe]N sux:lu₂[person]N
c.6.1.23,Proverbs: collection 23,,A4,sux:sikil[to-be-pure]V sux:a-pap[(libation)-pipe]N sux:an-dul₃[(protective)-shade]N sux:lu[to-be-abundant]V
c.6.1.23,Proverbs: collection 23,,A5,sux:diŋir[deity]N sux:dumu-gir₁₅[citizen]N sux:me[essence]N
c.6.1.23,Proverbs: collection 23,,A6,sux:e₂[house(hold)]N sux:um-ma[experienced-woman]N sux:e₃[to-go-out-or-in]V
c.6.1.23,Proverbs: collection 23,,A7,sux:e₂[house(hold)]N sux:DU[DU]V
c.6.1.23,Proverbs: collection 23,,A8,sux-x-emesal:mu-ud-na[spouse]N sux:ku₆[fish]N sux:ŋiri₃-paₓ-ra₂[bone]N sux:de₅[to-collect]V
c.6.1.23,Proverbs: collection 23,,A9,sux:edin[open-country]N sux:me[to-be]V
c.6.1.23,Proverbs: collection 23,,A10,sux:hi-li[attractiveness]N
c.6.1.23,Proverbs: collection 23,,A11,sux:dug₃[to-be-good]V
c.6.1.23,Proverbs: collection 23,,A12,sux:in-nu[straw]N
c.6.1.23,Proverbs: collection 23,,A13,sux:dug₃[to-be-good]V
c.6.1.23,Proverbs: collection 23,,A14,sux:ki-gub[location]N
c.6.1.23,Proverbs: collection 23,,A15,
c.6.1.23,Proverbs: collection 23,,B1,
c.6.1.23,Proverbs: collection 23,,B2,sux:u₃[and]C sux:dug₄[to-say]V
c.6.1.23,Proverbs: collection 23,,B3,sux:hi-li[attractiveness]N sux:sipad[shepherd]N sux:šir[testicle]N
c.6.1.23,Proverbs: collection 23,,B4,sux:nu-kiri₆[gardener]N sux:suhur[plume]N
c.6.1.23,Proverbs: collection 23,,B5,sux:a-ŋa₂-la₂[sack]N sux:šu[hand]N sux:il₂[to-raise]V
c.6.1.23,Proverbs: collection 23,,B6,sux:dam[spouse]N sux:il₂[to-raise]V sux:dumu[child]N sux:il₂[to-raise]V
c.6.1.23,Proverbs: collection 23,,B7,sux:lu₂-lul-la[liar]N sux:e₂[house(hold)]N sux:du₃[to-erect]V
c.6.1.23,Proverbs: collection 23,,B8,sux:e₂[house(hold)]N sux:gu₅-li[friend]N sux:al-tar[construction-work]N sux:gub[to-stand]V
