etcsl_no,text_name,version,l_no,text
c.4.15.3,A tigi to Nergal (Nergal C),,1,sux:en[lord]N sux:ni₂[fear(someness)]N sux:guru₃[to-bear]V sux:an[heaven]N sux:ki[place]N sux:kalam[the-Land]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.15.3,A tigi to Nergal (Nergal C),,2,sux:nam-lugal[kingship]N sux:a-a[father]N sux:tud[to-give-birth]V
c.4.15.3,A tigi to Nergal (Nergal C),,3,sux:saŋ[head]N sux:gig₂[to-be-black]V sux:ni₂[fear(someness)]N sux:ri[to-direct]V
c.4.15.3,A tigi to Nergal (Nergal C),,4,sux:Anuna[1]DN sux:diŋir[deity]N sux:gal[to-be-big]V
c.4.15.3,A tigi to Nergal (Nergal C),,5,sux:ni₂[fear(someness)]N sux:me-lem₄[(awesome)-radiance]N sux:teš₂[unity]N sux:šar₂[to-mix]V
c.4.15.3,A tigi to Nergal (Nergal C),,6,sux:Nergal[1]DN sux:en[lord]N sux:ni₂[fear(someness)]N sux:guru₃[to-bear]V sux:an[heaven]N sux:ki[place]N sux:kalam[the-Land]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.15.3,A tigi to Nergal (Nergal C),,7,sux:nam-lugal[kingship]N sux:a-a[father]N sux:tud[to-give-birth]V
c.4.15.3,A tigi to Nergal (Nergal C),,8,sux:saŋ[head]N sux:gig₂[to-be-black]V sux:ni₂[fear(someness)]N sux:ri[to-direct]V
c.4.15.3,A tigi to Nergal (Nergal C),,9,sux:Anuna[1]DN sux:diŋir[deity]N sux:gal[to-be-big]V
c.4.15.3,A tigi to Nergal (Nergal C),,10,sux:ni₂[fear(someness)]N sux:me-lem₄[(awesome)-radiance]N sux:teš₂[unity]N sux:šar₂[to-mix]V
c.4.15.3,A tigi to Nergal (Nergal C),,11,sux:ur-saŋ[hero]N sux:ud[day(light)]N sux:a-a[father]N sux:tud[to-give-birth]V
c.4.15.3,A tigi to Nergal (Nergal C),,12,sux:hur-saŋ[mountain-(range)]N sux:ki[place]N sux:uŋ₃[people]N sux:gu₂[neck]N sux:si[to-fill]V
c.4.15.3,A tigi to Nergal (Nergal C),,13,sux:a-a[father]N sux:Enlil[1]DN sux:saŋ[head]N sux:rig₇[to-bestow]V
c.4.15.3,A tigi to Nergal (Nergal C),,14,sux:nam[destiny]N sux:tar[to-cut]V sux:šu[hand]N sux:gen₆[to-be-firm]V
c.4.15.3,A tigi to Nergal (Nergal C),,15,sux:ur-saŋ[hero]N sux:Nergal[1]DN sux:lugal[king]N sux:za[you-(sg.)]PD
c.4.15.3,A tigi to Nergal (Nergal C),,16,sux:Nergal[1]DN sux:ur-saŋ[hero]N sux:ud[day(light)]N sux:a-a[father]N sux:tud[to-give-birth]V
c.4.15.3,A tigi to Nergal (Nergal C),,17,sux:hur-saŋ[mountain-(range)]N sux:ki[place]N sux:uŋ₃[people]N sux:gu₂[neck]N sux:si[to-fill]V
c.4.15.3,A tigi to Nergal (Nergal C),,18,sux:a-a[father]N sux:Enlil[1]DN sux:saŋ[head]N sux:rig₇[to-bestow]V
c.4.15.3,A tigi to Nergal (Nergal C),,19,sux:nam[destiny]N sux:tar[to-cut]V sux:šu[hand]N sux:gen₆[to-be-firm]V
c.4.15.3,A tigi to Nergal (Nergal C),,20,sux:ur-saŋ[hero]N sux:Nergal[1]DN sux:lugal[king]N sux:za[you-(sg.)]PD
c.4.15.3,A tigi to Nergal (Nergal C),,21,sux:en[lord]N sux:niŋ₂-me-ŋar[silence]N sux:dumu[child]N sux:Enlil[1]DN
c.4.15.3,A tigi to Nergal (Nergal C),,22,sux:nam-ur-saŋ[heroism]N sux:uru₂[flood]N sux:šudu₃[prayer]N sux:dug₄[to-say]V
c.4.15.3,A tigi to Nergal (Nergal C),,23,sux:niŋ₂-nam[anything]PD sux:banšur[(offering)-table]N sux:sikil[to-be-pure]V
c.4.15.3,A tigi to Nergal (Nergal C),,24,sux:uŋ₃[people]N sux:Lagaš[1]SN sux:šu[hand]N sux:peš[to-be-thick]V
c.4.15.3,A tigi to Nergal (Nergal C),,25,sux:Nergal[1]DN sux:ki[place]N sux:Lagaš[1]SN sux:a₂[arm]N sux:bad[to-open]V sux:de₆[to-carry]V
c.4.15.3,A tigi to Nergal (Nergal C),,26,sux:Nergal[1]DN sux:en[lord]N sux:niŋ₂-me-ŋar[silence]N sux:dumu[child]N sux:Enlil[1]DN
c.4.15.3,A tigi to Nergal (Nergal C),,27,sux:nam-ur-saŋ[heroism]N sux:uru₂[flood]N sux:šudu₃[prayer]N sux:dug₄[to-say]V
c.4.15.3,A tigi to Nergal (Nergal C),,28,sux:niŋ₂-nam[anything]PD sux:banšur[(offering)-table]N sux:sikil[to-be-pure]V
c.4.15.3,A tigi to Nergal (Nergal C),,29,sux:uŋ₃[people]N sux:Lagaš[1]SN sux:šu[hand]N sux:peš[to-be-thick]V
c.4.15.3,A tigi to Nergal (Nergal C),,30,sux:Nergal[1]DN sux:ki[place]N sux:Lagaš[1]SN sux:a₂[arm]N sux:bad[to-open]V sux:de₆[to-carry]V
c.4.15.3,A tigi to Nergal (Nergal C),,31,sux:sa-gid₂-da[composition-division]N
c.4.15.3,A tigi to Nergal (Nergal C),,32,
c.4.15.3,A tigi to Nergal (Nergal C),,35,
c.4.15.3,A tigi to Nergal (Nergal C),,36,sux:nam-ur-saŋ[heroism]N
