etcsl_no,text_name,version,l_no,text
c.4.13.05,A hymn to Nanna (Nanna E),,1,sux:dumu[child]N sux:nun[prince]N sux:AB×A[bathing-chamber?]N sux:kug[shining]AJ sux:e₃[to-go-out-or-in]V sux:zal[to-pass]V sux:si[horn]N
c.4.13.05,A hymn to Nanna (Nanna E),,2,sux:kur[(mountain)-land]N sux:me[essence]N sux:sikil[to-be-pure]V sux:eš₃[shrine]N sux:Abzu[1]TN sux:šag₄[heart]N sux:daŋal[to-be-wide]V sux:kur[(mountain)-land]N sux:me[essence]N
c.4.13.05,A hymn to Nanna (Nanna E),,3,sux:ki-ur₃[foundation]N sux:mah[to-be-majestic]V sux:dur₂[rump]N sux:daŋal[to-be-wide]V
c.4.13.05,A hymn to Nanna (Nanna E),,4,sux:ambar[marsh]N sux:me-lem₄[(awesome)-radiance]N sux:huš[to-be-reddish]V sux:de₆[to-carry]V sux:muš₃[face]N sux:ni₂[fear(someness)]N
c.4.13.05,A hymn to Nanna (Nanna E),,5,sux:nam-dug₃[goodness]N sux:nam-gal[greatness]N sux:nam-mah[majesty]N sux:saŋ[head]N sux:il₂[to-raise]V
c.4.13.05,A hymn to Nanna (Nanna E),,6,sux:nam[destiny]N sux:tar[to-cut]V sux:a₂[arm]N sux:mah[to-be-majestic]V sux:sud[to-be-distant]V
c.4.13.05,A hymn to Nanna (Nanna E),,7,sux:nam-lugal[kingship]N sux:an[heaven]N sux:ki[place]N sux:An[1]DN sux:gal[to-be-big]V sux:šu[hand]N sux:daŋal[to-be-wide]V sux:dug₄[to-say]V
c.4.13.05,A hymn to Nanna (Nanna E),,8,sux:nam-dumu[filial-status]N sux:nun[prince]N sux:gal[to-be-big]V sux:Enlil[1]DN sux:nam-men[sovereignty]N sux:šu[hand]N sux:du₇[to-be-perfect]V
c.4.13.05,A hymn to Nanna (Nanna E),,9,sux:nam-diŋir[divinity]N sux:mah[to-be-majestic]V sux:Enlil[1]DN sux:pa[branch]N sux:e₃[to-go-out-or-in]V sux:e₃[to-go-out-or-in]V
c.4.13.05,A hymn to Nanna (Nanna E),,10,sux:a[water]N sux:DU[DU]V sux:a[water]N sux:sig[to-be-low]V sux:mah[to-be-majestic]V sux:nam[destiny]N sux:tar[to-cut]V sux:ki[place]N sux:dug₃[to-be-good]V sux:ama[mother]N sux:dug₃[to-be-good]V
c.4.13.05,A hymn to Nanna (Nanna E),,11,sux:Enki[1]DN sux:AB×A-šag₄[centre-of-bathing-chamber?]N sux:kug[shining]AJ sux:ŋiri₃[foot]N sux:ŋar[to-place]V
c.4.13.05,A hymn to Nanna (Nanna E),,12,sux:Enlil[1]DN sux:nam-mah[majesty]N sux:nam-en[high-(priestly)-office]N sux:tud[to-give-birth]V
c.4.13.05,A hymn to Nanna (Nanna E),,13,sux:Nanna[1]DN sux:ud-sakar[crescent-(moon)]N sux:ud-sakar[crescent-(moon)]N sux:7[7]NU sux:mu[name]N sux:pad₃[to-find]V
c.4.13.05,A hymn to Nanna (Nanna E),,14,sux:Enlil[1]DN sux:an[heaven]N sux:ki[place]N sux:mu[name]N sux:mu[name]N sux:kug[shining]AJ sux:mu[name]N sux:pad₃[to-find]V
c.4.13.05,A hymn to Nanna (Nanna E),,15,sux:dumu[child]N sux:nun[prince]N sux:nam-gal[greatness]N sux:an[heaven]N sux:ki[place]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V sux:e₃[to-go-out-or-in]V
c.4.13.05,A hymn to Nanna (Nanna E),,16,sux:unken[assembly]N sux:mah[to-be-majestic]V sux:nam[destiny]N sux:Enlil[1]DN sux:saŋ[head]N sux:rig₇[to-bestow]V
