etcsl_no,text_name,version,l_no,text
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,0,sux:An[1]DN sux:lugal[king]N sux:diŋir[deity]N sux:nir-ŋal₂[authoritative]AJ
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,1,sux:lugal[king]N sux:ud[storm]N sux:me-lem₄[(awesome)-radiance]N sux:nir-ŋal₂[authoritative]AJ
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,2,sux:Ninurta[1]DN sux:saŋ-kal[foremost]AJ sux:usu[strength]N sux:mah[to-be-majestic]V sux:tuku[to-have]V sux:kur[(mountain)-land]N sux:a-ga[rear-(chamber)]N sux:de₆[to-carry]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,3,sux:a-ma-ru[flood]N sux:mir-DU[type-of-snake]N sux:kuš₂[to-be-tired]V sux:ki-bal[rebel-land]N sux:ŋar[to-place]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,4,sux:ur-saŋ[hero]N sux:me₃[battle]N sux:te[to-approach]V sux:gub[to-stand]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,5,sux:en[lord]N sux:šu[hand]N sux:silig[to-be-forceful]V sux:mitum[type-of-weapon]N sux:ŋal₂[to-be-(located)]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,6,sux:gu₂[neck]N sux:še[to-agree]V sux:še[barley]N sux:gur₁₀[to-harvest]V sux:su-ub[to-rub]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,7,sux:Ninurta[1]DN sux:lugal[king]N sux:dumu[child]N sux:a-a[father]N sux:kalag[to-be-strong]V sux:hul₂[to-be-happy]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,8,sux:ur-saŋ[hero]N sux:ni₂[fear(someness)]N sux:ulu₃[south-wind-(storm)]N sux:kur[(mountain)-land]N sux:dul[to-cover-(together)]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,9,sux:Ninurta[1]DN sux:aga[crown]N sux:zid[right]AJ sux:tir-an-na[rainbow]N sux:igi[eye]N sux:nim[lightning]N sux:ŋir₂[to-flash]V sux:du₇[to-be-perfect]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,10,sux:sun₄[beard]N sux:nun[prince]N sux:a[water]N sux:za-gin₃[lapis-lazuli]N sux:ri[to-direct]V sux:ušum[type-of-snake]N sux:ni₂-bi[itself;-themselves]PD sux:gur[to-turn]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,11,sux:zag[side]N sux:piriŋ[lion]N sux:muš[snake]N sux:eme[tongue]N sux:e₃[to-go-out-or-in]V sux:gu₃-an-ne₂-si[thunder]N sux:ka[mouth]N sux:si-il[to-split-apart]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,12,sux:Ninurta[1]DN sux:lugal[king]N sux:Enlil[1]DN sux:ni₂-te-a-ni[himself;-herself]PD sux:dirig[to-be-superior]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,13,sux:ur-saŋ[hero]N sux:šu₂-uš-gal[type-of-net]N sux:lu₂-erim₂[enemy]N sux:šu₂[to-cover]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,14,sux:Ninurta[1]DN sux:ni₂[fear(someness)]N sux:ŋissu[(protective)-shade]N sux:kalam[the-Land]N sux:la₂[to-hang]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,15,sux:sumur[to-be-angry]V sux:ki-bal[rebel-land]N sux:de₆[to-carry]V sux:unken[assembly]N sux:dul[to-cover-(together)]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,16,sux:Ninurta[1]DN sux:lugal[king]N sux:dumu[child]N sux:a-a[father]N sux:sud[to-be-distant]V sux:giri₁₇[nose]N sux:šu[hand]N sux:ŋal₂[to-be-(located)]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,17,sux:gu-za[chair]N sux:barag[dais]N sux:mah[to-be-majestic]V sux:si[to-fill]V sux:ni₂[fear(someness)]N sux:gal[to-be-big]V sux:guru₃[to-bear]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,18,sux:ezen[festival]N sux:ŋar[to-place]V sux:hul₂[to-be-happy]V sux:daŋal[to-be-wide]V sux:tuš[to-sit]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,19,sux:An[1]DN sux:Enlil[1]DN sux:zag[side]N sux:sa₂[to-equal]V sux:kurun[type-of-beer]N sux:dug₃[to-be-good]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,20,sux:Bau[1]DN sux:a-ra-zu[supplication]N sux:lugal[king]N sux:u₃-gul[prayer]N sux:ŋar[to-place]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,21,sux:Ninurta[1]DN sux:dumu[child]N sux:Enlil[1]DN sux:nam[destiny]N sux:tar[to-cut]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,22,sux:ud[day(light)]N sux:en[lord]N sux:tukul[weapon]N sux:kur[(mountain)-land]N sux:igi[eye]N sux:ŋal₂[to-be-(located)]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,23,sux:Mows-down-a-myriad[1]DN sux:an[heaven]N sux:lugal[king]N sux:gu₃[voice]N sux:de₂[to-pour]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,24,sux:en[lord]N sux:ŋišgal[location]N sux:an[heaven]N sux:gu₂-en[assembly-chamber]N sux:barag[dais]N sux:si[to-fill]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,25,sux:Ninurta[1]DN sux:dug₄[to-say]V sux:kur₂[to-be-different]V sux:nam[destiny]N sux:tar[to-cut]V sux:šu[hand]N sux:zid[right]AJ sux:ŋar[to-place]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,26,sux:lugal[king]N sux:an[heaven]N sux:ki[place]N sux:sig₇[to-be-green]V sux:ŋiš₃[penis]N sux:dug₄[to-say]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,27,sux:Ninurta[1]DN sux:ur-saŋ[hero]N sux:ni₂[fear(someness)]N sux:zu[to-know]V sux:Asag[1]DN sux:tud[to-give-birth]V
c.1.6.2,Ninurta's exploits: a šir-sud (?) to Ninurta,,28,sux:dumu[child]N sux:dug₄[to-say]V sux:ga[milk]N sux:tuš[to-sit]V sux:ne₃[strength]N sux:ga[milk]N sux:gu₇[to-eat]V
