etcsl_no,text_name,version,l_no,text
c.4.07.1,A balbale to Inana (Inana A),,1,sux:ud[storm]N sux:huš[to-be-reddish]V sux:gal[to-be-big]V sux:me-lem₄[(awesome)-radiance]N
c.4.07.1,A balbale to Inana (Inana A),,2,sux:Inana[1]DN sux:me₃[battle]N sux:ni₂[fear(someness)]N sux:me-lem₄[(awesome)-radiance]N sux:guru₃[to-bear]V
c.4.07.1,A balbale to Inana (Inana A),,A,sux:Inana[1]DN sux:me₃[battle]N sux:e-ne[game]N sux:dug₄[to-say]V
c.4.07.1,A balbale to Inana (Inana A),,B,sux:Inana[1]DN sux:me₃[battle]N sux:ni₂[fear(someness)]N sux:me-lem₄[(awesome)-radiance]N sux:guru₃[to-bear]V
c.4.07.1,A balbale to Inana (Inana A),,3,sux:ki[place]N sux:Enlil[1]DN sux:dug₄[to-say]V
c.4.07.1,A balbale to Inana (Inana A),,4,sux:su[flesh]N sux:piriŋ[lion]N sux:sa[sinew]N sux:piriŋ[lion]N sux:zig₃[to-rise]V
c.4.07.1,A balbale to Inana (Inana A),,5,sux:sig[to-be-low]V sux:nim[upper-(land)]N sux:u₂[plant]N
c.4.07.1,A balbale to Inana (Inana A),,6,sux:Iškur[1]DN sux:mah[to-be-majestic]V sux:dib[to-pass]V sux:ŠID[ŠID]V
c.4.07.1,A balbale to Inana (Inana A),,7,sux:ur-saŋ[hero]N sux:gal[to-be-big]V sux:gu₂-tuku[perfect]AJ
c.4.07.1,A balbale to Inana (Inana A),,8,sux:giri₁₇[nose]N sux:ki[place]N
c.4.07.1,A balbale to Inana (Inana A),,9,sux:ur-saŋ[hero]N sux:gal[to-be-big]V sux:lugal[king]N sux:nin[lady]N
c.4.07.1,A balbale to Inana (Inana A),,10,sux:eš₃[shrine]N sux:Keš[1]SN sux:ki[place]N sux:gi₄[to-return]V
c.4.07.1,A balbale to Inana (Inana A),,11,sux:giri₁₇[nose]N sux:ki[place]N
c.4.07.1,A balbale to Inana (Inana A),,12,sux:nin[lady]N sux:abzu[underground-water]N sux:igi[eye]N sux:ŋar[to-place]V
c.4.07.1,A balbale to Inana (Inana A),,13,sux:An[1]DN sux:saŋ[head]N sux:ŋiri₃[foot]N sux:ki[place]N sux:dug₄[to-say]V
c.4.07.1,A balbale to Inana (Inana A),,14,sux:An[1]DN sux:lugal[king]N sux:me[essence]N sux:dug₄[to-say]V
c.4.07.1,A balbale to Inana (Inana A),,15,sux:Enlil[1]DN sux:zag[side]N sux:si[to-fill]V
c.4.07.1,A balbale to Inana (Inana A),,16,sux:ka-aš[decision]N sux:mah[to-be-majestic]V sux:unken[assembly]N sux:bar[to-set-aside]V
c.4.07.1,A balbale to Inana (Inana A),,17,sux:ŋiš-nu₁₁[light]N sux:an[heaven]N sux:šag₄[heart]N sux:unken[assembly]N
c.4.07.1,A balbale to Inana (Inana A),,18,sux:zid-du[righteous]AJ sux:DU[DU]V sux:erim₂-du[wicked]AJ sux:dab₅[to-seize]V
c.4.07.1,A balbale to Inana (Inana A),,19,sux:zid-du[righteous]AJ sux:e₂-gal[palace]N sux:Utu[1]DN sux:DU[DU]V
c.4.07.1,A balbale to Inana (Inana A),,20,sux:dug₄[to-say]V sux:gi₄[to-return]V
c.4.07.1,A balbale to Inana (Inana A),,21,sux:lugal[king]N sux:uŋ₃[people]N
c.4.07.1,A balbale to Inana (Inana A),,22,sux:igi[eye]N sux:huš[to-be-reddish]V sux:saŋ-ki[forehead]N sux:dugud[to-be-heavy]V
c.4.07.1,A balbale to Inana (Inana A),,23,sux:Enlil[1]DN sux:za[you-(sg.)]PD sux:šum₂[to-give]V
c.4.07.1,A balbale to Inana (Inana A),,24,sux:bal-bal-e[type-of-composition]N sux:Inana[1]DN
