etcsl_no,text_name,version,l_no,text
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,1,sux:Nanna-ki-aŋ[1]PN sux:ra-bi-si₂-ka₃-tum-ma[general]N
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,2,sux:dug₄[to-say]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,3,sux:Lipit-Eštar[1]RN sux:lugal[king]N sux:dug₄[to-say]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,4,sux:mu[name]N sux:erin₂[group-of-people]N sux:lu₂-kur₂-ra[stranger]N sux:lugal[king]N sux:u₃-na-a-dug₄[letter]N sux:šu[hand]N sux:taka₄[to-leave-behind]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,5,sux:Atta-mannum[1]PN sux:lu₂[person]N sux:lugal[king]N sux:sag₉[to-be-good]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,6,sux:dirig[to-be-superior]V sux:arad[slave]N sux:lugal[king]N
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,7,sux:a-na-aš[why]AV sux:ŋe₂₆[I]PD sux:zu[to-know]V sux:za[you-(sg.)]PD sux:šu[hand]N sux:ŋar[to-place]V sux:lugal[king]N sux:gi₄[to-return]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,7A,sux:i₃-ne-eš₂[now]AV sux:erin₂[group-of-people]N sux:ŋar[to-place]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,8,sux:a₂-še[now]AV sux:2[2]NU sux:1000[1000]NU sux:erin₂[group-of-people]N sux:lu₂[person]N sux:šukur[lance]N
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,9,sux:2[2]NU sux:1000[1000]NU sux:erin₂[group-of-people]N sux:lu₂[person]N sux:pan[bow]N
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,10,sux:2[2]NU sux:1000[1000]NU sux:erin₂[group-of-people]N sux:lu₂[person]N sux:dur₁₀-tab-ba[double-axe]N sux:sar[to-run]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,11,sux:lu₂-kur₂-ra[stranger]N sux:Iri-gibil[1]SN sux:tuš[to-sit]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,12,sux:ki-tuš[dwelling-place]N sux:sar[to-run]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,13,sux:šu[hand]N sux:ŋar[to-place]V sux:nam[destiny]N
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,14,sux:iri[town]N sux:dili[single]AJ sux:zag[side]N sux:zag[side]N sux:en-nu-uŋ₃[guard]N sux:ak[to-do]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,15,sux:iri[town]N sux:šu[hand]N sux:e₃[to-go-out-or-in]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,16,sux:nam-lu₂-ulu₃[humanity]N sux:ŋar[to-place]V
c.3.2.04,Letter from Lipit-Eštar to Nanna-ki-aŋ about driving away the enemy,,17,sux:a-ma-ru[flood]N
