etcsl_no,text_name,version,l_no,text
c.6.1.03,Proverbs: collection 3,,A1,sux:gub[to-stand]V sux:tuš[to-sit]V
c.6.1.03,Proverbs: collection 3,,A2,sux:zib₂[rein]N sux:anše[donkey]N sux:dab₅[to-seize]V sux:dumu[child]N sux:lugal[king]N sux:de₂[to-pour]V
c.6.1.03,Proverbs: collection 3,,A3,sux:a-ba[who]PD sux:zi[life-(breath)]N sux:tuku[to-have]V
c.6.1.03,Proverbs: collection 3,,A4,sux:emeda[nursemaid]N sux:dumu[child]N sux:lugal[king]N sux:bad₃-si[parapet]N sux:igi[eye]N sux:bar[to-set-aside]V
c.6.1.03,Proverbs: collection 3,,A5,sux:a[water]N sux:ed₃[to-go-down-or-up]V sux:umah[waterlogged-ground]N sux:naŋ[to-drink]V
c.6.1.03,Proverbs: collection 3,,A6,sux:u₂-DUL.DIN-ka[type-of-plant]N sux:niŋ₂[thing]N sux:sag₉[to-be-good]V sux:gana₂[field]N sux:zid[right]AJ sux:mu₂[to-grow]V
c.6.1.03,Proverbs: collection 3,,A7,sux:gu₇[to-eat]V sux:ti-ri₂-da[runaway]N sux:dehi₂[to-approach]V
c.6.1.03,Proverbs: collection 3,,A8,sux:naŋ[to-drink]V sux:ti-ri₂-da[runaway]N sux:dehi₂[to-approach]V
c.6.1.03,Proverbs: collection 3,,A9,sux:dumu[child]N sux:diŋir[deity]N sux:kur₂[to-be-different]V
c.6.1.03,Proverbs: collection 3,,A10,sux:ud[day(light)]N sux:ŋen[to-go]V sux:na-gada[herdsman]N
c.6.1.03,Proverbs: collection 3,,A11,sux:ud[day(light)]N sux:ul[distant-time]N sux:ŋen[to-go]V sux:sipad-tur[junior-shepherd]N
c.6.1.03,Proverbs: collection 3,,A12,sux:ŋen[to-go]V sux:ŋen[to-go]V sux:ud[day(light)]N sux:zal[to-pass]V
c.6.1.03,Proverbs: collection 3,,A12A,sux:niŋ₂-gur₁₁[possessions]N sux:lil₂[ghost]N sux:te[to-approach]V
c.6.1.03,Proverbs: collection 3,,A13,sux:ga[milk]N sux:i₃-ti-ir-da[curd?]N sux:gu₂-en-na[silt]N sux:me[to-be]V
c.6.1.03,Proverbs: collection 3,,A14,sux:ki-in-dar[crevice]N sux:tar[to-cut]V
c.6.1.03,Proverbs: collection 3,,A15,
c.6.1.03,Proverbs: collection 3,,A16,
c.6.1.03,Proverbs: collection 3,,A16A,sux:šu[hand]N sux:luh[to-clean]V sux:kaš[beer]N sux:de₂[to-pour]V
c.6.1.03,Proverbs: collection 3,,A17,sux:uš₁₁[(venomous)-spittle]N sux:dug₄[to-say]V sux:ŋiri₃[foot]N sux:saga₁₁[to-press]V
c.6.1.03,Proverbs: collection 3,,A18,sux:giri₁₇[nose]N sux:ten[to-extinguish]V sux:sahar[earth]N sux:gi₄[to-return]V
c.6.1.03,Proverbs: collection 3,,A19,sux:eme[tongue]N sux:ak[to-do]V sux:an-bar₇[midday]N sux:an-dul₃[(protective)-shade]N sux:ŋar[to-place]V
c.6.1.03,Proverbs: collection 3,,A20,sux:niŋ₂-gig[abomination]N sux:Utu[1]DN
c.6.1.03,Proverbs: collection 3,,A21,sux:sipad[shepherd]N sux:ŋiš₃[penis]N sux:nu-kiri₆[gardener]N sux:suhur[plume]N
c.6.1.03,Proverbs: collection 3,,A22,sux:ibila[heir]N sux:gen₆[to-be-firm]V sux:dam[spouse]N sux:il₂[to-raise]V sux:dumu[child]N sux:il₂[to-raise]V sux:giri₁₇-zal[joy]N sux:il₂[to-raise]V
c.6.1.03,Proverbs: collection 3,,A23,sux:sipad[shepherd]N sux:ed₃[to-go-down-or-up]V
c.6.1.03,Proverbs: collection 3,,A24,sux:udu[sheep]N sux:šu[hand]N sux:gi₄[to-return]V
c.6.1.03,Proverbs: collection 3,,A25,sux:sipad[shepherd]N sux:kug-zu[wise]AJ sux:bir[to-scatter]V
c.6.1.03,Proverbs: collection 3,,A26,sux:udu[sheep]N sux:šu[hand]N sux:gi₄[to-return]V
c.6.1.03,Proverbs: collection 3,,A27,sux:sipad-tur[junior-shepherd]N sux:kuš₂[to-be-tired]V sux:ama[mother]N sux:zu[to-know]V
c.6.1.03,Proverbs: collection 3,,A28,sux:ud[day(light)]N sux:ŋal₂[to-be-(located)]V sux:zid₂[flour]N sux:ma₅[to-grind]V
c.6.1.03,Proverbs: collection 3,,A29,sux:am[wild-bull]N sux:niŋ₂-gig[abomination]N sux:apin[plough]N
c.6.1.03,Proverbs: collection 3,,A30,sux:tur[to-be-small]V sux:gu₇[to-eat]V sux:lu₂[person]N sux:til[to-complete]V
c.6.1.03,Proverbs: collection 3,,A31,sux:igi-tum₃[coveting]N sux:la₂[to-hang]V sux:saŋ[head]N sux:ŋiš[tree]N sux:ra[to-beat]V
c.6.1.03,Proverbs: collection 3,,A32,sux:tur[to-be-small]V sux:gu₇[to-eat]V sux:mah[to-be-majestic]V sux:til₃[to-live]V
c.6.1.03,Proverbs: collection 3,,A33,sux:dib[to-pass]V sux:ŋen[to-go]V sux:ŋiri₃[foot]N sux:ki[place]N sux:sig₁₀[to-place]V
c.6.1.03,Proverbs: collection 3,,A34,sux:en-na[as-long-as]C sux:til₃[to-live]V sux:gu₅-li[friend]N
c.6.1.03,Proverbs: collection 3,,A35,sux:ud[day(light)]N sux:uš₂[to-die]V sux:gal₅-la₂[type-of-demon]N sux:gal[to-be-big]V
c.6.1.03,Proverbs: collection 3,,A36,sux:nam-gu₅-li[friendship]N sux:niŋ₂[thing]N sux:ud[day(light)]N sux:1[1]NU
c.6.1.03,Proverbs: collection 3,,A37,sux:nam-gi₄-me-eš₃[status-as-colleague]N sux:niŋ₂[thing]N sux:da-ri₂[eternal]AJ
c.6.1.03,Proverbs: collection 3,,A38,sux:du₁₄[discord]N sux:ak[to-do]V sux:ki[place]N sux:nam-gi₄-me-eš₃[status-as-colleague]N
c.6.1.03,Proverbs: collection 3,,A39,sux:eme[tongue]N sux:sig[to-be-low]V sux:gu₇[to-eat]V sux:ki[place]N sux:nam-luh[purification]N sux:ŋal₂[to-be-(located)]V
c.6.1.03,Proverbs: collection 3,,A40,sux:kaskal[(high)way]N sux:niŋ₂[thing]N sux:gu₇[to-eat]V sux:lu₂[person]N sux:kuš₂[to-be-tired]V
c.6.1.03,Proverbs: collection 3,,A41,sux:ud[day(light)]N sux:šu₂[to-cover]V sux:ki[place]N sux:de₅[to-collect]V
c.6.1.03,Proverbs: collection 3,,A42,sux:su[flesh]N sux:nam-lu₂-ulu₃[humanity]N sux:a[soothing-expression]I sux:gig[to-be-ill]V sux:ŋal₂[to-be-(located)]V
c.6.1.03,Proverbs: collection 3,,A43,sux:nisig[greenery]N sux:sam₂[to-barter]V sux:dug₄[to-say]V sux:tab[to-be-parallel]V
c.6.1.03,Proverbs: collection 3,,A44,sux:šu[hand]N sux:kug[to-be-shining]V sux:gub[to-stand]V sux:u₂[plant]N sux:igi[eye]N sux:ed₃[to-go-down-or-up]V
c.6.1.03,Proverbs: collection 3,,A45,sux:šu[hand]N sux:gid₂[to-be-long]V sux:šu[hand]N sux:gid₂[to-be-long]V
c.6.1.03,Proverbs: collection 3,,A46,sux:šu[hand]N sux:bur₂[to-release]V sux:šu[hand]N sux:bur₂[to-release]V
c.6.1.03,Proverbs: collection 3,,A47,sux:kug[precious-metal]N sux:tuku[to-have]V sux:šag₄[heart]N sux:hul₂[to-be-happy]V sux:še[barley]N sux:tuku[to-have]V sux:ur₅[liver]N sux:sag₉[to-be-good]V
c.6.1.03,Proverbs: collection 3,,A48,sux:niŋ₂-ur₂-limmu₂[four-legged-creature]N sux:tuku[to-have]V sux:u₃[sleep]N sux:ku[to-lay-down]V
c.6.1.03,Proverbs: collection 3,,A49,sux:Enlil[1]DN sux:gen₆[to-be-firm]V
c.6.1.03,Proverbs: collection 3,,A50,sux:niŋ₂-dara₂[cloth-strip]N sux:ŋen[to-go]V
