etcsl_no,text_name,version,l_no,text
c.4.13.03,A balbale to Nanna (Nanna C),,A1,sux:e₂[house(hold)]N sux:Utu[1]DN sux:e₃[to-go-out-or-in]V sux:Sumer[1]GN
c.4.13.03,A balbale to Nanna (Nanna C),,A2,sux:E-kiš-nu-ŋal[1]TN sux:šu-luh[ritual-cleansing]N sux:dadag[to-be-bright]V
c.4.13.03,A balbale to Nanna (Nanna C),,A3,sux:e₂[house(hold)]N sux:Nanna[1]DN sux:nam-mah[majesty]N sux:dug₄[to-say]V
c.4.13.03,A balbale to Nanna (Nanna C),,A4,sux:eš₃[shrine]N sux:Urim[1]SN sux:mu[name]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.13.03,A balbale to Nanna (Nanna C),,A5,sux:hur-saŋ[mountain-(range)]N sux:sikil[to-be-pure]V sux:šag₄[heart]N sux:kug[shining]AJ sux:e₃[to-go-out-or-in]V
c.4.13.03,A balbale to Nanna (Nanna C),,A6,sux:Urim[1]SN sux:igi-ŋal₂[wise]AJ sux:An[1]DN sux:Uraš[1]DN
c.4.13.03,A balbale to Nanna (Nanna C),,A7,sux:E-temen-ni-guru[1]TN sux:tum₂[to-be-suitable]V
c.4.13.03,A balbale to Nanna (Nanna C),,A8,sux:An[1]DN sux:nam-lugal[kingship]N sux:ba[to-allot]V
c.4.13.03,A balbale to Nanna (Nanna C),,A9,sux:nam-mah[majesty]N sux:kur[(mountain)-land]N
c.4.13.03,A balbale to Nanna (Nanna C),,A10,sux:sud[to-be-distant]V sux:mu[name]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.13.03,A balbale to Nanna (Nanna C),,A11,sux:šu-luh[ritual-cleansing]N sux:nam-en[high-(priestly)-office]N sux:si[horn]N sux:sa₂[to-equal]V
c.4.13.03,A balbale to Nanna (Nanna C),,A12,sux:Urim[1]SN sux:dur₂[rump]N sux:ki[place]N sux:ŋar[to-place]V
c.4.13.03,A balbale to Nanna (Nanna C),,A13,sux:mu[name]N sux:dug₃[to-be-good]V sux:nun[prince]N
c.4.13.03,A balbale to Nanna (Nanna C),,A14,sux:inim[word]N sux:kug[shining]AJ sux:An[1]DN sux:sag₉[to-be-good]V
c.4.13.03,A balbale to Nanna (Nanna C),,A15,sux:En-hedu-ana[1]PN sux:An[1]DN sux:dirig[to-be-superior]V
c.4.13.03,A balbale to Nanna (Nanna C),,A16,sux:šu-luh[ritual-cleansing]N sux:ŋi₆-par₄[cloister]N
c.4.13.03,A balbale to Nanna (Nanna C),,A17,sux:me[essence]N sux:nam-en[high-(priestly)-office]N
c.4.13.03,A balbale to Nanna (Nanna C),,A18,sux:ŋi₆-par₄[cloister]N sux:dib[to-pass]V
c.4.13.03,A balbale to Nanna (Nanna C),,A19,sux:Ašimbabbar[1]DN
c.4.13.03,A balbale to Nanna (Nanna C),,A21,sux:zi[life-(breath)]N
c.4.13.03,A balbale to Nanna (Nanna C),,A22,sux:šir₃[song]N
c.4.13.03,A balbale to Nanna (Nanna C),,A23,sux:šir₃[song]N sux:kug[shining]AJ
c.4.13.03,A balbale to Nanna (Nanna C),,A24,sux:nun[prince]N
c.4.13.03,A balbale to Nanna (Nanna C),,A25,sux:ŋeštug₂[ear]N
c.4.13.03,A balbale to Nanna (Nanna C),,A26,sux:me[essence]N sux:gal[to-be-big]V
c.4.13.03,A balbale to Nanna (Nanna C),,A27,sux:An[1]DN sux:Enlil[1]DN
c.4.13.03,A balbale to Nanna (Nanna C),,A28,sux:Ningal[1]DN
c.4.13.03,A balbale to Nanna (Nanna C),,A29,sux:dirig[to-be-superior]V sux:tud[to-give-birth]V
c.4.13.03,A balbale to Nanna (Nanna C),,A30,sux:Ašimbabbar[1]DN
c.4.13.03,A balbale to Nanna (Nanna C),,A31,sux:itid[moon(light)]N sux:niŋ₂[thing]N sux:dug₃[to-be-good]V
c.4.13.03,A balbale to Nanna (Nanna C),,A32,sux:ŋi₆-par₄[cloister]N sux:šag₄[heart]N sux:hul₂[to-be-happy]V
c.4.13.03,A balbale to Nanna (Nanna C),,A33,sux:An[1]DN sux:Enlil[1]DN
c.4.13.03,A balbale to Nanna (Nanna C),,A34,sux:ama[mother]N sux:Ningal[1]DN sux:hi-li[attractiveness]N
c.4.13.03,A balbale to Nanna (Nanna C),,A35,sux:zirru[type-of-priestess]N
c.4.13.03,A balbale to Nanna (Nanna C),,A36,sux:En-hedu-ana[1]PN
c.4.13.03,A balbale to Nanna (Nanna C),,A37,sux:lugal[king]N
c.4.13.03,A balbale to Nanna (Nanna C),,A38,sux:me[essence]N sux:gal[to-be-big]V
c.4.13.03,A balbale to Nanna (Nanna C),,A39,sux:šir₃[song]N sux:kug[shining]AJ sux:sud-aŋ₂[brilliance]N
c.4.13.03,A balbale to Nanna (Nanna C),,A40,sux:mu[name]N
c.4.13.03,A balbale to Nanna (Nanna C),,A41,sux:En-hedu-ana[1]PN sux:an[heaven]N
c.4.13.03,A balbale to Nanna (Nanna C),,A42,sux:la[plenty]N sux:lu₂[person]N
c.4.13.03,A balbale to Nanna (Nanna C),,B1,sux:lu₂[person]N sux:šu-luh[ritual-cleansing]N sux:zu[to-know]V
c.4.13.03,A balbale to Nanna (Nanna C),,B2,sux:ak[to-do]V
c.4.13.03,A balbale to Nanna (Nanna C),,B3,sux:unu₂[(dining)-hall]N sux:sikil[to-be-pure]V sux:du₃[to-erect]V
c.4.13.03,A balbale to Nanna (Nanna C),,B4,sux:nu₂[to-lie-down]V sux:kur₉[to-enter]V
c.4.13.03,A balbale to Nanna (Nanna C),,B5,sux:še[barley]N sux:ŊA₂×GI[cloister]N sux:sikil[to-be-pure]V sux:ar₃-ar₃[to-grind]V
c.4.13.03,A balbale to Nanna (Nanna C),,B6,sux:ar₃-ar₃[to-grind]V sux:unu₂[(dining)-hall]N sux:nu₂[to-lie-down]V
c.4.13.03,A balbale to Nanna (Nanna C),,B7,sux:niŋ₂-ar₃-ra[groats]N sux:a[water]N sux:tag[to-touch]V
c.4.13.03,A balbale to Nanna (Nanna C),,B8,sux:munu₄[malt]N sux:niŋ₂[thing]N sux:šu[hand]N sux:bal[to-turn-over]V sux:ak[to-do]V
c.4.13.03,A balbale to Nanna (Nanna C),,B9,sux:e₂-gal[palace]N sux:Suen[1]DN sux:lu₂[person]N sux:a-na[what]PD sux:zu[to-know]V
c.4.13.03,A balbale to Nanna (Nanna C),,B10,sux:la₂[to-hang]V sux:gudug[type-of-priest]N
c.4.13.03,A balbale to Nanna (Nanna C),,B11,sux:ma-sa₂-ab[(cult)-basket]N sux:kur₉[to-enter]V sux:asila[rejoicing]N sux:dug₄[to-say]V
c.4.13.03,A balbale to Nanna (Nanna C),,B12,sux:e₂[house(hold)]N sux:dug₃[to-be-good]V sux:e₂[house(hold)]N sux:ŋar[to-place]V
c.4.13.03,A balbale to Nanna (Nanna C),,B13,sux:ki[place]N sux:šu-luh[ritual-cleansing]N sux:kug[shining]AJ sux:si[horn]N sux:sa₂[to-equal]V
c.4.13.03,A balbale to Nanna (Nanna C),,B14,sux:Ningal[1]DN sux:En-hedu-ana[1]PN
c.4.13.03,A balbale to Nanna (Nanna C),,B15,sux:ki[place]N sux:gi₄[to-return]V
c.4.13.03,A balbale to Nanna (Nanna C),,B16,sux:Nanna[1]DN sux:mi₂[(loving)-care]N sux:dug₄[to-say]V
c.4.13.03,A balbale to Nanna (Nanna C),,B17,sux:Suen[1]DN sux:mu[name]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.13.03,A balbale to Nanna (Nanna C),,B18,sux:ŋiš-gi₄-ŋal₂[composition-division]N
c.4.13.03,A balbale to Nanna (Nanna C),,B19,sux:bal-bal-e[type-of-composition]N sux:Nanna[1]DN
