etcsl_no,text_name,version,l_no,text
c.1.2.1,Enlil and Ninlil,,1,sux:iri[town]N sux:me[to-be]V sux:iri[town]N sux:me[to-be]V sux:tuš[to-sit]V
c.1.2.1,Enlil and Ninlil,,2,sux:Nibru[1]SN sux:iri[town]N sux:me[to-be]V sux:tuš[to-sit]V
c.1.2.1,Enlil and Ninlil,,3,sux:Dur-ŋišnimbar[1]SN sux:iri[town]N sux:me[to-be]V sux:tuš[to-sit]V
c.1.2.1,Enlil and Ninlil,,4,sux:Id-sala[1]WN sux:id₂[watercourse]N sux:kug[shining]AJ sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,5,sux:Kar-ŋeština[1]TN sux:kar[quay]N sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,6,sux:Kar-asar[1]TN sux:kar[quay]N sux:ma₂[boat]N sux:us₂[to-be-adjacent]V sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,7,sux:Pu-lal[1]ON sux:pu₂[(water)-hole]N sux:a[water]N sux:dug₃[to-be-good]V sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,8,sux:Id-nunbir-tum[1]WN sux:pa₅[canal]N sux:mul[to-radiate]V sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,9,sux:gid₂[to-be-long]V sux:50[50]NU sux:sar[area-measure]N sux:gana₂[field]N sux:ŋar[to-place]V sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,10,sux:Enlil[1]DN sux:ŋuruš[young-man]N sux:tur[to-be-small]V sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,11,sux:Ninlil[1]DN sux:ki-sikil[young-woman]N sux:tur[to-be-small]V sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,12,sux:Nun-bar-še-gunu[1]DN sux:um-ma[experienced-woman]N sux:me[to-be]V
c.1.2.1,Enlil and Ninlil,,13,sux:ud[day(light)]N sux:ki-sikil[young-woman]N sux:ama[mother]N sux:ugu[to-give-birth]V sux-x-emesal:ša[advice]N sux:de₅[to-collect]V
c.1.2.1,Enlil and Ninlil,,14,sux:Ninlil[1]DN sux:Nun-bar-še-gunu[1]DN sux-x-emesal:ša[advice]N sux:de₅[to-collect]V
c.1.2.1,Enlil and Ninlil,,15,sux:id₂[watercourse]N sux:kug[shining]AJ sux-x-emesal:nu-nus[woman]N sux:id₂[watercourse]N sux:kug[shining]AJ sux:a[water]N sux:tu₅[to-wash]V
c.1.2.1,Enlil and Ninlil,,16,sux:Ninlil[1]DN sux:gu₂[neck]N sux:Id-nunbir-tum[1]WN sux:ŋen[to-go]V
c.1.2.1,Enlil and Ninlil,,17,sux-x-emesal:i-bi₂[eye]N sux:kug[shining]AJ sux-x-emesal:u₃-mu-un[lord]N sux-x-emesal:i-bi₂[eye]N sux:kug[shining]AJ sux-x-emesal:i-bi₂[eye]N sux:bar[to-set-aside]V
c.1.2.1,Enlil and Ninlil,,18,sux:kur[(mountain)-land]N sux:gal[to-be-big]V sux:a-a[father]N sux-x-emesal:Enlil[1]DN sux-x-emesal:i-bi₂[eye]N sux:kug[shining]AJ sux-x-emesal:i-bi₂[eye]N sux:bar[to-set-aside]V
c.1.2.1,Enlil and Ninlil,,19,sux:sipad[shepherd]N sux-x-emesal:na-aŋ₂[destiny]N sux:tar[to-cut]V sux-x-emesal:i-bi₂[eye]N sux:kug[shining]AJ sux-x-emesal:i-bi₂[eye]N sux:bar[to-set-aside]V
c.1.2.1,Enlil and Ninlil,,20,sux:a-da-al[now]AV sux-x-emesal:mu[penis]N sux:i[to-bring-out]V sux-x-emesal:še[noun-part-of-multiword-verb]N sux:su-ub[to-rub]V
c.1.2.1,Enlil and Ninlil,,21,sux:šag₄[heart]N sux:hul₂[to-be-happy]V sux:a[water]N sux:hi-li[attractiveness]N sux:šag₄[heart]N sux:si[to-fill]V sux:taka₄[to-leave-behind]V
c.1.2.1,Enlil and Ninlil,,22,sux:na[advice]N sux:šag₄[heart]N sux:de₅[to-collect]V sux-x-emesal:mu-uš-tug₂[ear]N sux-x-emesal:ze₂-eŋ₃[to-give]V
c.1.2.1,Enlil and Ninlil,,23,sux:id₂[watercourse]N sux:kug[shining]AJ sux:munus[woman]N sux:id₂[watercourse]N sux:kug[shining]AJ sux:a[water]N sux:tu₅[to-wash]V
c.1.2.1,Enlil and Ninlil,,24,sux:Ninlil[1]DN sux:gu₂[neck]N sux:Id-nunbir-tum[1]WN sux:ŋen[to-go]V
c.1.2.1,Enlil and Ninlil,,25,sux:igi[eye]N sux:kug[shining]AJ sux:lugal[king]N sux:igi[eye]N sux:kug[shining]AJ sux:igi[eye]N sux:bar[to-set-aside]V
c.1.2.1,Enlil and Ninlil,,26,sux:kur[(mountain)-land]N sux:gal[to-be-big]V sux:a-a[father]N sux:Enlil[1]DN sux:igi[eye]N sux:kug[shining]AJ sux:igi[eye]N sux:bar[to-set-aside]V
