etcsl_no,text_name,version,l_no,text
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,1,sux:ur-saŋ[hero]N sux-x-emesal:uru₂-bad₃[high-city]N sux:itid[moon(light)]N sux:e₃[to-go-out-or-in]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,2,sux:ur-saŋ[hero]N sux:Šul-pa-e[1]DN sux:iri-bad₃[high-city]N sux:itid[moon(light)]N sux:e₃[to-go-out-or-in]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,3,sux:alim[bison]N sux:mu[name]N sux:tuku[to-have]V sux:Šul-pa-e[1]DN sux-x-emesal:uru₂-bad₃[high-city]N sux:itid[moon(light)]N sux:e₃[to-go-out-or-in]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,4,sux:lugal[king]N sux:me[essence]N sux:gal[to-be-big]V sux:diŋir[deity]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,5,sux:Šul-pa-e[1]DN sux:me[essence]N sux:gal[to-be-big]V sux:diŋir[deity]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,6,sux:nir-ŋal₂[authoritative]AJ sux:me₃[battle]N sux:u₂-šim[greenery]N sux:kalam[the-Land]N sux:sud[to-be-distant]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,7,sux:en[lord]N sux:a₂[arm]N sux:mah[to-be-majestic]V sux:il₂[to-raise]V sux:ŋiš-gaz[pestle]N sux:gu₂-erim₂[enemy]N sux:ra[to-beat]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,8,sux:us₂[to-be-adjacent]V sux:gu₂-tuku[perfect]AJ sux:a-a[father]N sux:Enlil[1]DN
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,9,sux:šul[young-man]N sux:zid[right]AJ sux:Enlil[1]DN sux:mu[name]N sux:mah[to-be-majestic]V sux:pad₃[to-find]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,10,sux:nir-ŋal₂[authoritative]AJ sux:tukul[weapon]N sux:lipiš[inner-body]N sux:me₃[battle]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,11,sux:lu₂[person]N sux:ki-bal[rebel-land]N sux:nir-ŋal₂[authoritative]AJ sux:ki-bal[rebel-land]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,12,sux:lugal[king]N sux:za[you-(sg.)]PD sux-x-emesal:dim₃-me-er[deity]N sux:mah[to-be-majestic]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,13,sux:za[you-(sg.)]PD sux-x-emesal:dim₃-me-er[deity]N sux:mah[to-be-majestic]V sux:dam[spouse]N sux-x-emesal:ga-ša-an[lady]N sux:mah[to-be-majestic]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,14,sux:Ninhursaŋa[1]DN sux:ki[place]N sux:aŋ₂[to-measure]V sux:za[you-(sg.)]PD
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,15,sux:ur-saŋ[hero]N sux:ni₂[fear(someness)]N sux:gal[to-be-big]V sux:diŋir[deity]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,16,sux:ur-saŋ[hero]N sux:Šul-pa-e[1]DN sux:an[heaven]N sux:ki[place]N sux:nir-ŋal₂[authoritative]AJ
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,17,sux:mu[name]N sux:kur[(mountain)-land]N sux:zid[right]AJ sux:pad₃[to-find]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,18,sux:lugal[king]N sux:nam-mah[majesty]N sux:kur[(mountain)-land]N sux:zid[right]AJ sux:pad₃[to-find]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,19,sux:mah[to-be-majestic]V sux:a-ŋi₆[flooding]N sux:zig₃[to-rise]V sux:ulu₃[south-wind-(storm)]N sux:lu₂[person]N sux:te[to-approach]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,20,sux:nam-lu₂-ulu₃[humanity]N sux:mušen[bird]N sux:ni₂[fear(someness)]N sux:te[to-approach]V sux:šudu₃[prayer]N sux:ra[to-beat]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,21,sux:zig₃[to-rise]V sux:ni₂[fear(someness)]N sux:ri[to-direct]V sux:šu[hand]N sux:la₂[to-hang]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,22,sux:ni₂[fear(someness)]N sux:guru₃[to-bear]V sux:su[flesh]N sux:zig₃[to-rise]V sux:guru₃[to-bear]V sux:ni₂[fear(someness)]N sux:gal[to-be-big]V sux:ri[to-direct]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,23,sux:Uta-ulu[1]DN sux:lu₂[person]N sux:te[to-approach]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,24,sux:mah[to-be-majestic]V sux:lu₂[person]N sux:ur₃[to-drag]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,25,sux:lu₂[person]N sux:bar[to-set-aside]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,26,sux:kur[(mountain)-land]N sux:gana₂[field]N sux:gid₂[to-be-long]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,27,sux:an[heaven]N sux:šu[hand]N sux:bar[to-set-aside]V sux:gaba-šu-ŋar[rival]N sux:tuku[to-have]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,28,sux:ud[day(light)]N sux:kur[(mountain)-land]N sux:e₃[to-go-out-or-in]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,29,sux:ud[day(light)]N sux:dug₄[to-say]V sux:du₇[to-push]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,30,sux:nim[lightning]N sux:ŋir₂[to-flash]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,31,sux:MI.E₂.A[type-of-bird]N sux:zi[life-(breath)]N sux:ir[verb-part-of-multiword-verb]V sux:lu₂[person]N sux:šub[to-fall]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,32,sux:Namtar[1]DN sux:šu[hand]N sux:tuku[to-have]V sux:ŋiri₃[foot]N sux:tuku[to-have]V sux:lu₂[person]N sux:ŋi₆[night]N sux:tum₂[to-be-suitable]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,33,sux:Namtar[1]DN sux:ŋi₆[night]N sux:ŋen[to-go]V sux:dim₂[to-create]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,34,sux:pu₂-kiri₆[orchard]N sux:mu₂-sar[garden]N sux:ŋiš-gi[reedbed]N sux:sig₇[to-be-green]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,35,sux:niŋ₂-ur₂-limmu₂[four-legged-creature]N sux:an-edin[high-plain]N sux:daŋal[to-be-wide]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,36,sux:maš₂-anše[animals]N sux:niŋ₂-zi-ŋal₂[living-creature]N sux:edin[open-country]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,37,sux:ur-saŋ[hero]N sux:Šul-pa-e[1]DN sux:za[you-(sg.)]PD sux:lugal[king]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,38,sux:An[1]DN sux:lugal[king]N sux:diŋir[deity]N sux:šu[hand]N sux:šum₂[to-give]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,39,sux:šu[hand]N sux:šum₂[to-give]V sux:za[you-(sg.)]PD sux:lugal[king]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,40,sux:ur-saŋ[hero]N sux:Šul-pa-e[1]DN sux:šu[hand]N sux:e₃[to-go-out-or-in]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,41,sux:u₂[plant]N sux:tuku[to-have]V sux:u₂[plant]N sux:gu₇[to-eat]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,42,sux:a[water]N sux:tuku[to-have]V sux:a[water]N sux:naŋ[to-drink]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,43,sux:mu[name]N sux:diŋir[deity]N sux:pad₃[to-find]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,44,sux:mu[name]N sux:diŋir[deity]N sux:dili[single]AJ sux:ka[mouth]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,45,sux:šu[hand]N sux:diŋir[deity]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,46,sux:šu[hand]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,47,sux:de₆[to-carry]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,48,sux:šum₂[to-give]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,49,sux:gu-za-la₂[throne-bearer]N sux:An[1]DN sux:Enlil[1]DN
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,50,sux:maškim[judicial-officer]N sux:sumur[to-be-angry]V sux:diŋir[deity]N
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,51,sux:en[lord]N sux:banšur[(offering)-table]N sux:Enlil[1]DN
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,52,sux:lu₂[person]N sux:niŋ₂[thing]N sux:ŋar[to-place]V sux:gid₂[to-be-long]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,53,sux:DU[DU]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,54,sux:nim[upper-(land)]N sux:si[to-fill]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,55,sux:an[heaven]N sux:ŋal₂[to-be-(located)]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,56,sux:dugud[to-be-heavy]V sux:tug₂[garment]N sux:dul[to-cover-(together)]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,57,sux:dug₄[to-say]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,58,sux:saŋ[head]N sux:ŋar[to-place]V sux:a-ra-zu[supplication]N sux:dug₄[to-say]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,59,sux:šag₄-ne-ša₄[intercession]N sux:pad₃[to-find]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,60,sux:ma₂[boat]N sux:a-ŋi₆[flooding]N sux:DU[DU]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,61,sux:zig₃[to-rise]V
c.4.31.1,A hymn to Šul-pa-e (Šul-pa-e A),A,62,sux:kug-sig₁₇[gold]N sux:dadag[to-be-bright]V
