etcsl_no,text_name,version,l_no,text
c.4.13.01,A balbale to Suen (Nanna A),,1,sux:me-a[where]AV sux:lu[to-be-abundant]V sux:ab₂[cow]N sux:me-a[where]AV sux:lu[to-be-abundant]V
c.4.13.01,A balbale to Suen (Nanna A),,2,sux:šilam[cow]N sux:Suen[1]DN sux:me-a[where]AV sux:lu[to-be-abundant]V
c.4.13.01,A balbale to Suen (Nanna A),,3,sux:gig₂[to-be-black]V sux:za-gin₃[lapis-lazuli]N sux:duru₅[to-be-wet]V
c.4.13.01,A balbale to Suen (Nanna A),,4,sux:ab₂[cow]N sux:babbar[white]AJ sux:itid[moon(light)]N sux:e₃[to-go-out-or-in]V
c.4.13.01,A balbale to Suen (Nanna A),,5,sux:tur[to-be-small]V sux:še[barley]N sux:sur[to-drip]V
c.4.13.01,A balbale to Suen (Nanna A),,6,sux:gal[to-be-big]V sux:am[wild-bull]N sux:lu[to-be-abundant]V
c.4.13.01,A balbale to Suen (Nanna A),,7,sux:ab₂[cow]N sux:lu[to-be-abundant]V sux:tur₃[animal-stall]N sux:lu[to-be-abundant]V
c.4.13.01,A balbale to Suen (Nanna A),,8,sux:giri₁₇-zal[joy]N sux:an[heaven]N sux:saman[tethering-rope]N sux:du₈[to-spread]V
c.4.13.01,A balbale to Suen (Nanna A),,9,sux:ga[milk]N sux:ab₂[cow]N sux:sig₇[to-be-green]V sux:banšur[(offering)-table]N sux:de₂[to-pour]V
c.4.13.01,A balbale to Suen (Nanna A),,10,sux:šu[hand]N sux:dadag[to-be-bright]V sux:ga[milk]N sux:de₆[to-carry]V
c.4.13.01,A balbale to Suen (Nanna A),,11,sux:lugal[king]N sux:kiŋ₂[work]N sux:til[to-complete]V
c.4.13.01,A balbale to Suen (Nanna A),,12,sux:Suen[1]DN sux:saman[tethering-rope]N sux:za-gin₃[lapis-lazuli]N sux:ab₂[cow]N sux:ak[to-do]V
c.4.13.01,A balbale to Suen (Nanna A),,13,sux:ab₂[cow]N sux:ra[to-beat]V sux:ab₂[cow]N sux:KU[KU]V
