id_text,text_name,version,l_no,text
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,1,gigir[chariot]N mah[to-be-majestic]V Enlil[1]DN en[lord]N ŋeštug₂[ear]N a-a[father]N diŋir[deity]N
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,2,E-kur[1]TN eš₃[shrine]N mah[to-be-majestic]V dim₂[to-create]V dug₄[to-say]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,3,Išme-Dagan[1]RN sipad[shepherd]N gal-zu[skilful]AJ mu[name]N dug₃[to-be-good]V sa₄[to-call]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,4,šag₄[heart]N ama[mother]N sig₇[to-be-green]V tud[to-give-birth]V mas-su[leader]N kalam[the-Land]N
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,5,me[essence]N kug[shining]AJ sikil[to-be-pure]V pa[branch]N e₃[to-go-out-or-in]V ak[to-do]V a₂[arm]N aŋ₂[to-measure]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,6,šu[hand]N de₆[to-carry]V ŋa₂-la[noun-part-of-multiword-verb]N dag[to-roam-around]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,7,za-gin₃[lapis-lazuli]N sig₇[to-be-green]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,8,gub[to-stand]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,9,2[2]NU niŋ₂[thing]N u₆[wonder]N dug₄[to-say]V ŋal₂[to-be-(located)]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,10,šu-kar₂[implement]N dalla[to-be-bright]V mah[to-be-majestic]V e₃[to-go-out-or-in]V tir[forest]N šim[aromatic-(fragrance)]N erin[cedar]N
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,11,ma-gid₂[type-of-pole]N a-gar₃[meadow]N absin₃[furrow]N ŋal₂[to-open]V taka₄[to-leave-behind]V he₂-ŋal₂[plenty]N še[barley]N gu-nu[flax]N
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,12,su-din[bat]N dungu[cloud]N sir₂[to-be-dense]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,13,an[heaven]N gu₂[neck]N teš₂[unity]N la₂[to-hang]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,14,erin₂[yoke-(team)]N rab₃[shackle]N mah[to-be-majestic]V e₃[to-go-out-or-in]V erim₂[enemy]N šu[hand]N ri[to-direct]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,15,gag[peg]N sa[sinew]N la₂[to-hang]V sa-par₄[type-of-net]N gal[to-be-big]V nu₂[to-lie-down]V an[heaven]N ki[place]N la₂[to-hang]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,16,gu₂[neck]N peš[to-be-thick]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,18,
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,19,saŋ-kul[(locking)-bar]N huš[part-of-chariot]N
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,20,sig₁₀[to-place]V kur[(mountain)-land]N erim₂[enemy]N gam[to-bow-down]V
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,21,saŋ-kul[(locking)-bar]N huš[part-of-chariot]N
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,28,sahar-gi₄[dust-guard]N Utu[1]DN an-ur₂[horizon]N ŋiri₃[foot]N e₂[house(hold)]N nam[destiny]N
c.2.5.4.09,Išme-Dagan and Enlil's chariot: a tigi to Enlil (Išme-Dagan I),,29,saŋ-ki[forehead]N sahar-gi₄[dust-guard]N he₂-du₇[(fitting)-ornament]N dib[to-pass]V
