etcsl_no,text_name,version,l_no,text
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,1,sux:en[lord]N sux:me-te[(fitting)-attribute]N sux:kug[shining]AJ sux:ni₂[fear(someness)]N sux:huš[to-be-reddish]V sux:gal[to-be-big]V sux:guru₃[to-bear]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,2,sux:lugal[king]N sux:en[lord]N sux:Ninŋišzida[1]DN sux:ni₂[fear(someness)]N sux:huš[to-be-reddish]V sux:gal[to-be-big]V sux:guru₃[to-bear]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,3,sux:ur-saŋ[hero]N sux:sur₂-du₃[falcon]N sux:diŋir[deity]N
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,4,sux:lugal[king]N sux:giri₁₇-zal[joy]N sux:igi[eye]N sux:gun₃[to-be-multicoloured]V sux:ti[arrow]N sux:mar-uru₅[quiver]N sux:šu[hand]N sux:du₇[to-be-perfect]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,5,sux:nemurₓ[leopard]N sux:ban₃-da[junior]AJ sux:saŋ[head]N sux:ŋiš[tree]N sux:ra[to-beat]V sux:muš-huš[type-of-serpent]N sux:šeg₁₁[loud-noise]N sux:gi₄[to-return]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,6,sux:DU[DU]V sux:HI[HI]V sux:ušumgal[type-of-serpent]N sux:ambar[marsh]N sux:guruš₃[noun-part-of-multiword-verb]N sux:bur₂[to-release]V sux:ulu₃[south-wind-(storm)]N sux:lu₂[person]N sux:te[to-approach]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,7,sux:nun[prince]N sux:saŋ[head]N sux:mah[to-be-majestic]V sux:kur-šag₄[centre-of-mountain]N sux:til₃[to-live]V sux:edin[open-country]N sux:saŋ[head]N sux:dub₂[to-tremble]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,8,sux:lugal[king]N sux:ka[mouth]N sux:maš-maš[sorcerer]N sux:maš₃[to-be-pure]V sux:en[lord]N sux:Ninŋišzida[1]DN sux:ki[place]N sux:ra[to-beat]V sux:ki[place]N sux:ra[to-beat]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,9,sux:Ninŋišzida[1]DN sux:ka[mouth]N sux:maš-maš[sorcerer]N sux:maš₃[to-be-pure]V sux:en[lord]N sux:Ninŋišzida[1]DN sux:ki[place]N sux:ra[to-beat]V sux:ki[place]N sux:ra[to-beat]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,10,sux:gada[linen-(fibre)]N sux:la₂[to-hang]V sux:a-gin₇[type-of-manner-adverbial]AV sux:ŋar[to-place]V sux:šag₄[heart]N sux:a-ba[who]PD sux:zu[to-know]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,11,sux:Ninŋišzida[1]DN sux:a-gin₇[type-of-manner-adverbial]AV sux:ŋar[to-place]V sux:šag₄[heart]N sux:a-ba[who]PD sux:zu[to-know]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,12,sux:inim[word]N sux:kug[shining]AJ sux:zu[to-know]V sux:zu[to-know]V sux:zu[to-know]V sux:zu[to-know]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,13,sux:zu[to-know]V sux:zu[to-know]V sux:me-dim₂[articulation]N
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,14,sux:Ninŋišzida[1]DN sux:zu[to-know]V sux:me-dim₂[articulation]N
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,15,sux:inim[word]N sux:mah[to-be-majestic]V sux:ki[place]N sux:ŋen[to-go]V sux:muš-huš[type-of-serpent]N sux:gal[to-be-big]V sux:me[to-be]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,16,sux:id₂[watercourse]N sux:a-ŋi₆[flooding]N sux:šub[to-fall]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,17,sux:a-šag₄[field]N sux:mar-uru₅[tempest]N sux:zig₃[to-rise]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,18,sux:ma₂-gi₄-lum[type-of-boat]N sux:a-u₃[high-water]N sux:me₃[battle]N sux:kud[to-cut]V sux:dug₄[to-say]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,19,sux:šag₄[heart]N sux:ni₂-te-a-ni[himself;-herself]PD
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,20,sux:ki[place]N sux:me-a[where]AV sux:zag[side]N sux:ŋar[to-place]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,21,sux:lu₂[person]N sux:uš₂[to-die]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,22,
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,23,
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,24,sux:en[lord]N sux:Ninŋišzida[1]DN sux:za₃-mi₂[praise]N sux:dug₃[to-be-good]V
c.4.19.2,A balbale to Ninŋišzida (Ninŋišzida B),,25,sux:bal-bal-e[type-of-composition]N sux:Ninŋišzida[1]DN
