etcsl_no,text_name,version,l_no,text
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,1,sux:i₃[fatty-substance]N sux:li[fine]AJ sux:duru₅[to-be-wet]V sux:i₃[fatty-substance]N sux:li[fine]AJ sux:duru₅[to-be-wet]V sux:i₃[fatty-substance]N sux:li[fine]AJ sux:de₆[to-carry]V sux-x-emesal:na-aŋ₂[destiny]N sux:i₃[fatty-substance]N sux:li[fine]AJ sux:duru₅[to-be-wet]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,2,sux:i₃[fatty-substance]N sux:lum[to-thrive]V sux:de₆[to-carry]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,3,sux:TUM.KU[meaning-unknown]N sux:sag₉[to-be-good]V sux:ul[to-swell-(with-joy)]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,4,sux-x-emesal:ga-ša-an[lady]N sux-x-emesal:ga-ša-an[lady]N sux:Sirsir[1]DN sux:Ama-ugu-kuku[1]DN
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,5,sux-x-emesal:ga-ša-an[lady]N sux:kurun[type-of-beer]N sux:tuš[to-sit]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,6,sux-x-emesal:Ninisina[1]DN sux:kurun[type-of-beer]N sux:tuš[to-sit]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,7,sux:izi[fire]N sux:an[heaven]N sux:mu₂[to-grow]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,8,sux-x-emesal:ga-ša-an[lady]N sux:sim[swallow]N sux:a[water]N sux:tu₅[to-wash]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,9,sux:i₃[fatty-substance]N sux:erin[cedar]N sux:i₃[fatty-substance]N sux:ha-šu-ur₂[type-of-cypress]N
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,10,sux:i₃[fatty-substance]N sux:erin[cedar]N sux:šim[aromatic-(fragrance)]N sux-x-emesal:dim₃-me-er[deity]N sux:ki[place]N sux:aŋ₂[to-measure]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,11,sux:i₃[fatty-substance]N sux:šim-gig[aromatic-tree]N sux:i₃[fatty-substance]N sux:šim[aromatic-(fragrance)]N
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,12,sux:i₃[fatty-substance]N sux:ab₂[cow]N sux:kug[shining]AJ sux:ga[milk]N sux:ab₂-šilam[mother-cow]N
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,13,sux:i₃-nun[clarified-butter]N sux:tur₃[animal-stall]N sux:kug[shining]AJ sux-x-emesal:ga[to-carry]V sux:amaš[sheepfold]N sux-x-emesal:ga[to-carry]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,14,sux:i₃[fatty-substance]N sux:šim[aromatic-(fragrance)]N sux:an-šag₄[interior-of-heaven]N sux:ed₃[to-go-down-or-up]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,15,sux:i₃[fatty-substance]N sux:ligidba[spurge?]N sux:i₃[fatty-substance]N sux:erin[cedar]N sux:babbar[white]AJ sux:mul-ma-al[type-of-noise]N sux:za[to-make-noise]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,16,sux:zi-pa-aŋ₂[throat]N sux:i₃[fatty-substance]N sux:šim[aromatic-(fragrance)]N sux:erin[cedar]N
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,17,sux:gaba[chest]N sux:i₃[fatty-substance]N sux:erin[cedar]N sux:babbar[white]AJ
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,18,sux:igi[eye]N sux:i₃[fatty-substance]N sux:gun₃[to-be-multicoloured]V sux:i₃[fatty-substance]N sux:li[fine]AJ sux:su₃[to-sprinkle]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,19,sux:gu₂[neck]N sux:sa[sinew]N sux:i₃[fatty-substance]N sux:šim[aromatic-(fragrance)]N sux:erin[cedar]N sux:gun₃[to-be-multicoloured]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,20,sux:siki-ur₂[pubic-hair]N sux:siki-pa[head-hair]N sux:dub[to-heap-up]V sux:i₃[fatty-substance]N sux:li[fine]AJ sux:su₃[to-sprinkle]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,21,sux:gu₂-bar[neck-(hair)]N sux:za-gin₃[lapis-lazuli]N sux:gur[to-turn]V sux:i₃[fatty-substance]N sux:li[fine]AJ sux:su₃[to-sprinkle]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,22,sux:šu[hand]N sux:ŋiri₃[foot]N sux-x-emesal:aŋ₂[thing]N sux:lum[to-thrive]V sux:lam[to-flourish]V sux:i₃[fatty-substance]N sux:li[fine]AJ sux:luh[to-clean]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,23,sux:ŋiš-gen₆-na[limb]N sux:alan[statue]N sux:šu[hand]N sux:du₇[to-be-perfect]V sux:i₃[fatty-substance]N sux:nu₂[to-lie-down]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,24,sux:munus[woman]N sux:ab₂[cow]N sux:a[water]N sux:ŋar[to-place]V sux:i₃[fatty-substance]N sux:li[fine]AJ sux:la₂[to-hang]V
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,25,sux:24[24]NU
c.4.22.2,A šir-namšub to Ninisina (Ninisina B),,26,sux:šir₃-nam-šub[type-of-composition]N sux:Ninisina[1]DN
