etcsl_no,text_name,version,l_no,text
c.2.2.3,The lament for Sumer and Urim,,1,sux:ud[day(light)]N sux:šu[hand]N sux:bal[to-turn-over]V sux:ak[to-do]V sux:ŋiš-hur[design]N sux:ha-lam[to-be-lost]V
c.2.2.3,The lament for Sumer and Urim,,2,sux:ud[storm]N sux:mar-uru₅[tempest]N sux:teš₂[unity]N sux:gu₇[to-eat]V
c.2.2.3,The lament for Sumer and Urim,,3,sux:me[essence]N sux:Sumer[1]GN sux:šu[hand]N sux:bal[to-turn-over]V sux:ak[to-do]V
c.2.2.3,The lament for Sumer and Urim,,4,sux:bal[term-(in-office)]N sux:sag₉[to-be-good]V sux:e₂[house(hold)]N sux:gi₄[to-return]V
c.2.2.3,The lament for Sumer and Urim,,5,sux-x-emesal:uru₂[town]N sux:gul[to-destroy]V sux:e₂[house(hold)]N sux:gul[to-destroy]V
c.2.2.3,The lament for Sumer and Urim,,6,sux:tur₃[animal-stall]N sux:gul[to-destroy]V sux:amaš[sheepfold]N sux:tab[to-be-parallel]V
c.2.2.3,The lament for Sumer and Urim,,7,sux:gud[bull]N sux:tur₃[animal-stall]N sux:gub[to-stand]V
c.2.2.3,The lament for Sumer and Urim,,8,sux:udu[sheep]N sux:amaš[sheepfold]N sux:daŋal[to-be-wide]V
c.2.2.3,The lament for Sumer and Urim,,9,sux:id₂[watercourse]N sux:a[water]N sux:mun[salt]N sux:de₆[to-carry]V
c.2.2.3,The lament for Sumer and Urim,,10,sux:gana₂[field]N sux:zid[right]AJ sux:KI.KAL[writing-for-different-types-of-grass]N sux:mu₂[to-grow]V
c.2.2.3,The lament for Sumer and Urim,,11,sux:edin[open-country]N sux:u₂-a-nir[mourning-plant]N sux:mu₂[to-grow]V
c.2.2.3,The lament for Sumer and Urim,,12,sux:ama[mother]N sux:dumu[child]N sux:ki[place]N sux:kiŋ₂[to-seek]V
c.2.2.3,The lament for Sumer and Urim,,13,sux:ad-da[father]N sux:a[soothing-expression]I sux:dam[spouse]N sux:dug₄[to-say]V
c.2.2.3,The lament for Sumer and Urim,,14,sux:dam[spouse]N sux:tur[to-be-small]V sux:ur₂[root]N sux:hul₂[to-be-happy]V
c.2.2.3,The lament for Sumer and Urim,,15,sux:dumu[child]N sux:tur[to-be-small]V sux:dub₃[knee]N sux:buluŋ₃[to-flourish]V
c.2.2.3,The lament for Sumer and Urim,,16,sux:emeda[nursemaid]N sux:u₅-a[soothing-expression]I sux:dug₄[to-say]V
c.2.2.3,The lament for Sumer and Urim,,17,sux:nam-lugal[kingship]N sux:ki-tuš[dwelling-place]N sux:kur₂[to-be-different]V
c.2.2.3,The lament for Sumer and Urim,,18,sux:eš-bar[decision]N sux:kiŋ₂[to-seek]V sux:šu[hand]N sux:la₂[to-hang]V
c.2.2.3,The lament for Sumer and Urim,,19,sux:nam-lugal[kingship]N sux:kalam[the-Land]N sux:kar[to-flee]V
c.2.2.3,The lament for Sumer and Urim,,20,sux:igi[eye]N sux:ki-šar₂[totality]N sux:ŋar[to-place]V
c.2.2.3,The lament for Sumer and Urim,,21,sux:inim[word]N sux:dug₄[to-say]V sux:An[1]DN sux:Enlil[1]DN sux:ŋiš-hur[design]N sux:ha-lam[to-be-lost]V
