etcsl_no,text_name,version,l_no,text
c.2.2.6,The lament for Eridug,Nibru,A5,sux:ud[storm]N sux:te-eš[noise]N sux:dug₄[to-say]V sux:tug₂[garment]N sux:dul[to-cover-(together)]V sux:gada[linen-(fibre)]N sux:bur₂[to-release]V
c.2.2.6,The lament for Eridug,Nibru,A6,sux:Eridug[1]SN sux:tug₂[garment]N sux:dul[to-cover-(together)]V sux:gada[linen-(fibre)]N sux:bur₂[to-release]V
c.2.2.6,The lament for Eridug,Nibru,A7,sux:iri[town]N sux:ud[storm]N sux:huš[to-be-reddish]V sux:šeg₁₁[loud-noise]N sux:gi₄[to-return]V
c.2.2.6,The lament for Eridug,Nibru,A8,sux:Eridug[1]SN sux:ud[storm]N sux:huš[to-be-reddish]V sux:šeg₁₁[loud-noise]N sux:gi₄[to-return]V
c.2.2.6,The lament for Eridug,Nibru,A9,sux:za-pa-aŋ₂[noise]N sux:niŋ₂-me-ŋar[silence]N sux:ulu₃[south-wind-(storm)]N sux:dul[to-cover-(together)]V sux:uŋ₃[people]N
c.2.2.6,The lament for Eridug,Nibru,A10,sux:Eridug[1]SN sux:niŋ₂-me-ŋar[silence]N sux:ulu₃[south-wind-(storm)]N sux:dul[to-cover-(together)]V sux:uŋ₃[people]N
c.2.2.6,The lament for Eridug,Nibru,A11,sux:lugal[king]N sux:iri[town]N sux:iri[town]N sux:kur₂[to-be-different]V sux:bar[outside]N sux:gub[to-stand]V sux:er₂[tear]N sux:gig[to-be-ill]V sux:šeš₂[to-weep]V
c.2.2.6,The lament for Eridug,Nibru,A12,sux:a-a[father]N sux:Enki[1]DN sux:iri[town]N sux:iri[town]N sux:kur₂[to-be-different]V sux:bar[outside]N sux:gub[to-stand]V sux:er₂[tear]N sux:gig[to-be-ill]V sux:šeš₂[to-weep]V
c.2.2.6,The lament for Eridug,Nibru,A13,sux:nam[destiny]N sux:iri[town]N sux:hul[to-be-bad]V sux:er₂[tear]N sux:gig[to-be-ill]V sux:šeš₂[to-weep]V
c.2.2.6,The lament for Eridug,Nibru,A14,sux:nin[lady]N sux:mušen[bird]N sux:dal[to-fly]V sux:iri[town]N sux:e₃[to-go-out-or-in]V
c.2.2.6,The lament for Eridug,Nibru,A15,sux:ama[mother]N sux:E-mah[1]TN sux:kug[shining]AJ sux:Damgalnuna[1]DN sux:iri[town]N sux:e₃[to-go-out-or-in]V
c.2.2.6,The lament for Eridug,Nibru,A16,sux:iri[town]N sux:me[essence]N sux:kug[shining]AJ sux:me[essence]N sux:šu[hand]N sux:bal[to-turn-over]V
