etcsl_no,text_name,version,l_no,text
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,1,sux:lugal[king]N sux:gu₂[neck]N
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,2,sux:suh₁₀[crown]N sux:du₈[to-spread]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,3,sux:nam-lugal[kingship]N
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,4,sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,5,sux:ur-saŋ[hero]N sux:Ninurta[1]DN sux:gu₂[neck]N
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,6,sux:suh₁₀[crown]N sux:du₈[to-spread]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,7,sux:ur-saŋ[hero]N sux:Pabilsaŋ[1]DN
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,8,sux:gu₂[neck]N sux:suh₁₀[crown]N sux:du₈[to-spread]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,9,sux:ur-saŋ[hero]N sux:Ninŋirsu[1]DN
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,10,sux:gu₂[neck]N sux:suh₁₀[crown]N sux:du₈[to-spread]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,11,sux:nam-lugal[kingship]N sux:pa[branch]N sux:e₃[to-go-out-or-in]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,12,sux:nam-lugal[kingship]N
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,13,sux:an[heaven]N sux:ŋal₂[to-be-(located)]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,14,sux:ki[place]N sux:ŋal₂[to-be-(located)]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,15,sux:Enki[1]DN sux:barag[dais]N sux:kug[shining]AJ
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,16,sux:za[you-(sg.)]PD sux:tuš[to-sit]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,17,sux:ur-saŋ[hero]N sux:kur[(mountain)-land]N sux:gul[to-destroy]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,18,sux:iri[town]N sux:de₆[to-carry]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,19,sux:ki-bal[rebel-land]N sux:du₇[to-push]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,20,sux:ur-saŋ[hero]N sux:Ninurta[1]DN
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,21,sux:kur[(mountain)-land]N sux:gul[to-destroy]V sux:iri[town]N sux:de₆[to-carry]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,22,sux:ur-saŋ[hero]N sux:Pabilsaŋ[1]DN
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,23,sux:kur[(mountain)-land]N sux:gul[to-destroy]V sux:iri[town]N sux:de₆[to-carry]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,24,sux:ur-saŋ[hero]N sux:Ninŋirsu[1]DN
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,25,sux:kur[(mountain)-land]N sux:gul[to-destroy]V sux:iri[town]N sux:de₆[to-carry]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,26,sux:ki-bal[rebel-land]N sux:du₇[to-push]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,27,sux:lugal[king]N sux:ud[storm]N sux:an[heaven]N sux:ra[to-beat]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,28,sux:en[lord]N sux:gaba-ri[equal]N sux:tuku[to-have]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,29,sux:ur-saŋ[hero]N sux:iri[town]N sux:bad₃[wall]N sux:gal[to-be-big]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,30,sux:mu[name]N sux:mah[to-be-majestic]V sux:pad₃[to-find]V
c.4.27.07,A šir-namšub to Ninurta (Ninurta G),,31,sux:ur-saŋ[hero]N sux:Ninurta[1]DN
