etcsl_no,text_name,version,l_no,text
c.6.1.01,Proverbs: collection 1,,A1,sux:niŋ₂-gen₆-na[constancy]N sux:a-ba[who]PD sux:sa₂[to-equal]V sux:nam-til₃[life]N sux:tud[to-give-birth]V
c.6.1.01,Proverbs: collection 1,,A2,sux:niŋ₂-erim₂[fraudulent-action]N sux:a₂[arm]N sux:kuš₂[to-be-tired]V sux:Utu[1]DN sux:me-ta[type-of-time-and-place-adverbial]AV sux:de₆[to-carry]V
c.6.1.01,Proverbs: collection 1,,A3,sux:niŋ₂[thing]N sux:gu₂[neck]N sux:kud[to-cut]V sux:gu₂[neck]N sux:kud[to-cut]V
c.6.1.01,Proverbs: collection 1,,A4,sux:Ninŋišzida[1]DN sux:til₃[to-live]V sux:dug₄[to-say]V
c.6.1.01,Proverbs: collection 1,,A5,sux:kan₄[gate]N sux:dib[to-pass]V
c.6.1.01,Proverbs: collection 1,,A6,sux:niŋ₂[thing]N sux:gu₂[neck]N sux:ŋar[to-place]V sux:niŋ₂[thing]N sux:gaba[chest]N sux:ŋar[to-place]V
c.6.1.01,Proverbs: collection 1,,A7,sux:niŋ₂[thing]N sux:ha-lam[to-be-lost]V sux:diŋir[deity]N sux:šu[hand]N sux:tu-tu[to-approach]V sux:zu[to-know]V
c.6.1.01,Proverbs: collection 1,,A8,sux:ninda[bread]N sux:he₂-ŋal₂[plenty]N sux:ninda[bread]N sux:gu₇[to-eat]V
c.6.1.01,Proverbs: collection 1,,A9,sux:e₂[house(hold)]N sux:dub₃-us₂-sa[companion]N sux:lu₂[person]N sux:kal[to-be-rare]V
c.6.1.01,Proverbs: collection 1,,A10,sux:ninda[bread]N sux:he₂-ŋal₂[plenty]N sux:nin-kilim[mongoose]N sux:gu₇[to-eat]V
c.6.1.01,Proverbs: collection 1,,A11,sux:ninda[bread]N sux:ŋal₂[to-be-(located)]V sux:lu₂-kur₂-ra[stranger]N sux:gu₇[to-eat]V
c.6.1.01,Proverbs: collection 1,,A12,sux:niŋ₂[thing]N sux:niŋ₂[thing]N sux:kur₂[to-be-different]V
c.6.1.01,Proverbs: collection 1,,A13,sux:niŋ₂[thing]N sux:pad₃[to-find]V sux:dug₄[to-say]V
c.6.1.01,Proverbs: collection 1,,A14,sux:niŋ₂[thing]N sux:u₂-gu[noun-part-of-multiword-verb]N sux:de₂[to-pour]V sux:dug₄[to-say]V
c.6.1.01,Proverbs: collection 1,,A15,sux:niŋ₂[thing]N sux:ud[day(light)]N sux:ŋal₂[to-be-(located)]V
c.6.1.01,Proverbs: collection 1,,A16,sux:ki-sikil[young-woman]N sux:tur[to-be-small]V sux:ur₂[root]N sux:dam[spouse]N sux:še₁₀[(animal)-dung]N sux:tuš[to-sit]V
c.6.1.01,Proverbs: collection 1,,A17,sux:niŋ₂[thing]N sux:ud[day(light)]N sux:tur[to-be-small]V
c.6.1.01,Proverbs: collection 1,,A18,sux:niŋ₂-hul[evil-action]N sux:dim₂[to-create]V sux:a-na[what]PD sux:dug₄[to-say]V
c.6.1.01,Proverbs: collection 1,,A19,sux:niŋ₂-tuku[rich]AJ sux:sud[to-be-distant]V
c.6.1.01,Proverbs: collection 1,,A20,sux:nam-ukur₃[poverty]N sux:ku-nu[to-be-close]V
c.6.1.01,Proverbs: collection 1,,A21,sux:niŋ₂[thing]N sux:tuku[to-have]V sux:igi[eye]N sux:uru₃[to-be-vigilant]V
c.6.1.01,Proverbs: collection 1,,A22,sux:niŋ₂-gur₁₁[possessions]N sux:niŋ₂-ŋiškim-til₃[trust]N sux:dugud[to-be-heavy]V
c.6.1.01,Proverbs: collection 1,,A23,sux:niŋ₂-gur₁₁[possessions]N sux:buru₅[sparrow?]N sux:dal[to-fly]V
c.6.1.01,Proverbs: collection 1,,A24,sux:ki-tuš[dwelling-place]N sux:pad₃[to-find]V
c.6.1.01,Proverbs: collection 1,,A25,sux:da-ga[meaning-unknown]N sux:nam-kug-zu[wisdom]N sux:lamma[guardian-deity]N sux:nu₂[to-lie-down]V
c.6.1.01,Proverbs: collection 1,,A26,sux:niŋ₂[thing]N sux:ud[day(light)]N sux:gu₇[to-eat]V sux:ur[dog]N sux:ŋar[to-place]V
c.6.1.01,Proverbs: collection 1,,A27,sux:niŋ₂[thing]N sux:ur[dog]N sux:gu₇[to-eat]V sux:ud[day(light)]N sux:ŋar[to-place]V
c.6.1.01,Proverbs: collection 1,,A28,sux:ninda[bread]N sux:hul[to-be-bad]V sux:ŋal₂[to-be-(located)]V sux:gu₂[neck]N sux:šub[to-fall]V
c.6.1.01,Proverbs: collection 1,,A29,sux:ninda[bread]N sux:1/2[1/2]NU sux:šag₄[heart]N sux:zig₃[to-rise]V
c.6.1.01,Proverbs: collection 1,,A30,sux:niŋ₂-tuku[rich]AJ sux:al[desire]N sux:dug₄[to-say]V sux:keše₂[to-bind]V sux:niŋ₂-gig[abomination]N
c.6.1.01,Proverbs: collection 1,,A31,sux:ŋeštug₂[ear]N
c.6.1.01,Proverbs: collection 1,,A32,sux:niŋ₂-hul[evil-action]N sux:kuš₂[to-be-tired]V sux:nidba[(food)-offering]N sux:tag[to-touch]V
c.6.1.01,Proverbs: collection 1,,A33,sux:niŋ₂[thing]N sux:ak[to-do]V sux:gu₇[to-eat]V sux:nam[destiny]N sux:tar[to-cut]V
c.6.1.01,Proverbs: collection 1,,A34,sux:niŋ₂[thing]N sux:dug₃[to-be-good]V sux:dug₄[to-say]V
c.6.1.01,Proverbs: collection 1,,A35,sux:niŋ₂-sam₂-ma[purchase]N sux:sig₁₀[to-place]V sux:šag₄[heart]N sux:e₃[to-go-out-or-in]V
c.6.1.01,Proverbs: collection 1,,A36,sux:niŋ₂[thing]N sux:igi[eye]N sux:du₈[to-spread]V sux:ak[to-do]V
c.6.1.01,Proverbs: collection 1,,A37,sux:niŋ₂[thing]N sux:u₂[plant]N sux:gu₇[to-eat]V sux:am[wild-bull]N sux:kur[(mountain)-land]N
c.6.1.01,Proverbs: collection 1,,A38,sux:niŋ₂[thing]N sux:a[water]N sux:naŋ[to-drink]V sux:maš-da₃[gazelle]N sux:kur[(mountain)-land]N
c.6.1.01,Proverbs: collection 1,,A39,sux:ninda[bread]N sux:šu[hand]N sux:te[to-approach]V sux:gur[to-turn]V
c.6.1.01,Proverbs: collection 1,,A40,sux:niŋ₂[thing]N sux:e₂[house(hold)]N sux:zig₃[to-rise]V sux:niŋir[herald]N sux:hul₂[to-be-happy]V
c.6.1.01,Proverbs: collection 1,,A41,sux:niŋ₂[thing]N sux:e₂[house(hold)]N sux:de₅[to-collect]V sux:aŋrig[housekeeper]N sux:hul₂[to-be-happy]V
