etcsl_no,text_name,version,l_no,text
c.1.6.3,Ninurta and the turtle,,A1,
c.1.6.3,Ninurta and the turtle,,A2,sux:amar[calf]N sux:Anzud[1]DN
c.1.6.3,Ninurta and the turtle,,A3,sux:ilar[throwing-stick]N
c.1.6.3,Ninurta and the turtle,,A4,sux:amar[calf]N sux:Anzud[1]DN
c.1.6.3,Ninurta and the turtle,,A5,sux:ur-saŋ[hero]N sux:Ninurta[1]DN
c.1.6.3,Ninurta and the turtle,,A6,sux:gag[peg]N
c.1.6.3,Ninurta and the turtle,,A7,sux:amar[calf]N sux:Anzud[1]DN
c.1.6.3,Ninurta and the turtle,,A8,
c.1.6.3,Ninurta and the turtle,,B1,sux:dug₄[to-say]V sux:tukul[weapon]N sux:hul[to-be-bad]V sux:tag[to-touch]V
c.1.6.3,Ninurta and the turtle,,B2,sux:me[essence]N sux:šu[hand]N sux:šu[hand]N sux:ba[to-allot]V sux:me[essence]N sux:abzu[underground-water]N sux:gi₄[to-return]V
c.1.6.3,Ninurta and the turtle,,B3,sux:ŋiš-hur[design]N sux:šu[hand]N sux:šu[hand]N sux:ba[to-allot]V sux:ŋiš-hur[design]N sux:abzu[underground-water]N sux:gi₄[to-return]V
c.1.6.3,Ninurta and the turtle,,B4,sux:dub[tablet]N sux:nam-tar[destiny]N sux:abzu[underground-water]N sux:gi₄[to-return]V sux:me[essence]N sux:la₂[to-hang]V
c.1.6.3,Ninurta and the turtle,,B5,sux:inim[word]N sux:amar[calf]N sux:Anzud[1]DN sux:Ninurta[1]DN sux:lul[to-be-false]V sux:si[to-fill]V
c.1.6.3,Ninurta and the turtle,,B6,sux:Ninmena[1]DN sux:a-nir[lament]N sux:ŋar[to-place]V
c.1.6.3,Ninurta and the turtle,,B7,sux:ŋe₂₆[I]PD sux:me[essence]N sux:šu[hand]N sux:kur₉[to-enter]V sux:nam-en[high-(priestly)-office]N sux:ak[to-do]V
c.1.6.3,Ninurta and the turtle,,B8,sux:ŋe₂₆[I]PD sux:e-ne[he;-she]PD sux:eš₃[shrine]N sux:Abzu[1]TN sux:til[to-complete]V
c.1.6.3,Ninurta and the turtle,,B9,sux:a-a[father]N sux:Enki[1]DN sux:inim[word]N sux:dug₄[to-say]V sux:abzu[underground-water]N sux:zu[to-know]V
