etcsl_no,text_name,version,l_no,text
c.1.1.4,Enki's journey to Nibru,,1,sux:ud[day(light)]N sux:re[that]PD sux:nam[destiny]N sux:tar[to-cut]V
c.1.1.4,Enki's journey to Nibru,,2,sux:mu[year]N sux:he₂-ŋal₂[plenty]N sux:an[heaven]N sux:tud[to-give-birth]V
c.1.1.4,Enki's journey to Nibru,,3,sux:uŋ₃[people]N sux:u₂-šim[greenery]N sux:ki[place]N sux:dar[to-split]V
c.1.1.4,Enki's journey to Nibru,,4,sux:en[lord]N sux:abzu[underground-water]N sux:lugal[king]N sux:Enki[1]DN
c.1.1.4,Enki's journey to Nibru,,5,sux:Enki[1]DN sux:en[lord]N sux:nam[destiny]N sux:tar[to-cut]V
c.1.1.4,Enki's journey to Nibru,,6,sux:e₂[house(hold)]N sux:kug[precious-metal]N sux:za-gin₃[lapis-lazuli]N sux:teš₂[unity]N sux:du₃[to-erect]V
c.1.1.4,Enki's journey to Nibru,,7,sux:kug[precious-metal]N sux:za-gin₃[lapis-lazuli]N sux:ud[day(light)]N sux:kar₂[to-blow]V
c.1.1.4,Enki's journey to Nibru,,8,sux:eš₃[shrine]N sux:Abzu[1]TN sux:ul[to-swell-(with-joy)]V sux:de₆[to-carry]V
c.1.1.4,Enki's journey to Nibru,,9,sux:suh₁₀[crown]N sux:kug[shining]AJ sux:galam[to-be-skilful]V sux:dug₄[to-say]V sux:abzu[underground-water]N sux:e₃[to-go-out-or-in]V
c.1.1.4,Enki's journey to Nibru,,10,sux:en[lord]N sux:Nudimmud[1]DN sux:gub[to-stand]V
c.1.1.4,Enki's journey to Nibru,,11,sux:e₂[house(hold)]N sux:kug[precious-metal]N sux:du₃[to-erect]V sux:za-gin₃[lapis-lazuli]N sux:gun₃[to-be-multicoloured]V
c.1.1.4,Enki's journey to Nibru,,12,sux:gal[to-be-big]V sux:kug-sig₁₇[gold]N sux:šu[hand]N sux:tag[to-touch]V sux:dug₄[to-say]V
c.1.1.4,Enki's journey to Nibru,,13,sux:Eridug[1]SN sux:e₂[house(hold)]N sux:gu₂[neck]N sux:du₃[to-erect]V
c.1.1.4,Enki's journey to Nibru,,14,sux:šeg₁₂[brick(work)]N sux:inim[word]N sux:dug₄[to-say]V sux:ad[voice]N sux:gi₄[to-return]V
c.1.1.4,Enki's journey to Nibru,,15,sux:gi-sal[eaves]N sux:gud[bull]N sux:mur[growl]N sux:ša₄[verb-part-of-multiword-verb]V
c.1.1.4,Enki's journey to Nibru,,16,sux:e₂[house(hold)]N sux:Enki[1]DN sux:gu₃[voice]N sux:nun[prince]N sux:dug₄[to-say]V
c.1.1.4,Enki's journey to Nibru,,17,sux:e₂[house(hold)]N sux:lugal[king]N sux:ŋi₆[night]N sux:ar₂[praise]N sux:de₆[to-carry]V sux:dug₃[to-be-good]V sux:ŋar[to-place]V
c.1.1.4,Enki's journey to Nibru,,18,sux:lugal[king]N sux:Enki[1]DN sux:sukkal[minister]N sux:Isimud[1]DN sux:mi₂[(loving)-care]N sux:dug₃[to-be-good]V sux:dug₄[to-say]V
c.1.1.4,Enki's journey to Nibru,,19,sux:e₂[house(hold)]N sux:ŋen[to-go]V sux:gu₃[voice]N sux:de₂[to-pour]V
c.1.1.4,Enki's journey to Nibru,,20,sux:šeg₁₂[brick(work)]N sux:ŋen[to-go]V sux:gu₃[voice]N sux:šum₂[to-give]V
c.1.1.4,Enki's journey to Nibru,,21,sux:e₂[house(hold)]N sux:kug[precious-metal]N sux:za-gin₃[lapis-lazuli]N sux:ki[place]N sux:ŋar[to-place]V
c.1.1.4,Enki's journey to Nibru,,22,sux:temen[foundation]N sux:abzu[underground-water]N sux:sig₉[to-put]V
