etcsl_no,text_name,version,l_no,text
c.4.13.13,A hymn to Nanna (Nanna M),,1,sux:nam₂[lord]N sux:nun[prince]N sux:ga-ra-na[meaning-unknown]X sux:en[lord]N sux:gal[to-be-big]V sux:an[heaven]N sux:ka-da[meaning-unknown]X sux:u₃[meaning-unknown]V
c.4.13.13,A hymn to Nanna (Nanna M),,2,sux:iri[town]N sux:a-ab-ba[sea(water)]N sux:ni₂[fear(someness)]N sux:ri[to-direct]V
c.4.13.13,A hymn to Nanna (Nanna M),,3,sux:Suen[1]DN sux:igi[eye]N sux:daŋal[to-be-wide]V sux:ensi₂[(city)-ruler]N sux:Urim[1]SN
c.4.13.13,A hymn to Nanna (Nanna M),,4,sux:e[vocative-expression]I sux:Suen[1]DN sux:nam₂[lord]N sux:nun[prince]N sux:ga-ra-na[meaning-unknown]X sux:en[lord]N sux:gal[to-be-big]V sux:an[heaven]N sux:ka-da[meaning-unknown]X sux:u₃[meaning-unknown]V
c.4.13.13,A hymn to Nanna (Nanna M),,5,sux:iri[town]N sux:a-ab-ba[sea(water)]N sux:ni₂[fear(someness)]N sux:ri[to-direct]V
c.4.13.13,A hymn to Nanna (Nanna M),,6,sux:Suen[1]DN sux:igi[eye]N sux:daŋal[to-be-wide]V sux:ensi₂[(city)-ruler]N sux:Urim[1]SN
c.4.13.13,A hymn to Nanna (Nanna M),,7,sux:kur[(mountain)-land]N sux:tud[to-give-birth]V sux:giri₁₇-zal[joy]N sux:e₃[to-go-out-or-in]V
c.4.13.13,A hymn to Nanna (Nanna M),,8,sux:a₂[arm]N sux:gi₄[to-return]V sux:piriŋ[lion]N sux:ušumgal[type-of-serpent]N
c.4.13.13,A hymn to Nanna (Nanna M),,9,sux:en[lord]N sux:gaba-ŋal₂[forceful]AJ
c.4.13.13,A hymn to Nanna (Nanna M),,10,sux:Suen[1]DN sux:ka[mouth]N sux:ušumgal[type-of-serpent]N sux:ensi₂[(city)-ruler]N sux:Urim[1]SN
c.4.13.13,A hymn to Nanna (Nanna M),,11,sux:Nanna[1]DN sux:kur[(mountain)-land]N sux:tud[to-give-birth]V sux:giri₁₇-zal[joy]N
c.4.13.13,A hymn to Nanna (Nanna M),,12,sux:e₃[to-go-out-or-in]V sux:a₂[arm]N sux:gi₄[to-return]V sux:piriŋ[lion]N sux:ušumgal[type-of-serpent]N
c.4.13.13,A hymn to Nanna (Nanna M),,13,sux:en[lord]N sux:gaba-ŋal₂[forceful]AJ
c.4.13.13,A hymn to Nanna (Nanna M),,14,sux:Suen[1]DN sux:ka[mouth]N sux:ušumgal[type-of-serpent]N sux:ensi₂[(city)-ruler]N sux:Urim[1]SN
c.4.13.13,A hymn to Nanna (Nanna M),,15,sux:ŋi₆-par₄[cloister]N sux:inim-ŋar[(oracular)-utterance]N sux:šu[hand]N sux:du₇[to-be-perfect]V sux:šu[hand]N sux:gi₄[to-return]V
c.4.13.13,A hymn to Nanna (Nanna M),,16,sux:mi-ne[meaning-unknown]N sux:ŋar[to-place]V sux:lugal[king]N sux:barag[dais]N sux:tuš[to-sit]V
c.4.13.13,A hymn to Nanna (Nanna M),,17,sux:unu₂[(dining)-hall]N sux:gal[to-be-big]V sux:banšur[(offering)-table]N sux:An[1]DN sux:šu[hand]N sux:gi₄[to-return]V
c.4.13.13,A hymn to Nanna (Nanna M),,18,sux:Nanna[1]DN sux:ŋi₆-par₄[cloister]N sux:inim-ŋar[(oracular)-utterance]N sux:šu[hand]N sux:du₇[to-be-perfect]V sux:šu[hand]N sux:gi₄[to-return]V
c.4.13.13,A hymn to Nanna (Nanna M),,19,sux:mi-ne[meaning-unknown]N sux:ŋar[to-place]V sux:lugal[king]N sux:barag[dais]N sux:tuš[to-sit]V
c.4.13.13,A hymn to Nanna (Nanna M),,20,sux:unu₂[(dining)-hall]N sux:gal[to-be-big]V sux:banšur[(offering)-table]N sux:An[1]DN sux:šu[hand]N sux:gi₄[to-return]V
c.4.13.13,A hymn to Nanna (Nanna M),,21,sux:me[essence]N sux:ur₄[to-collect]V sux:giri₁₇-zal[joy]N
c.4.13.13,A hymn to Nanna (Nanna M),,22,sux:nam[destiny]N sux:me-te-ŋal₂[seemly]AJ sux:saŋ[head]N sux:gig₂[to-be-black]V
c.4.13.13,A hymn to Nanna (Nanna M),,23,sux:dumu-saŋ[first-born-(child)]N sux:Enlil[1]DN sux:igi[eye]N sux:ŋal₂[to-be-(located)]V
c.4.13.13,A hymn to Nanna (Nanna M),,24,sux:me[essence]N sux:ur₄[to-collect]V sux:giri₁₇-zal[joy]N
c.4.13.13,A hymn to Nanna (Nanna M),,25,sux:nam[destiny]N sux:me-te-ŋal₂[seemly]AJ sux:saŋ[head]N sux:gig₂[to-be-black]V
c.4.13.13,A hymn to Nanna (Nanna M),,26,sux:dumu-saŋ[first-born-(child)]N sux:Enlil[1]DN sux:igi[eye]N sux:ŋal₂[to-be-(located)]V
