etcsl_no,text_name,version,l_no,text
c.6.1.05,Proverbs: collection 5,,A1,sux:am-si[elephant]N sux:ni₂-te-a-ni[himself;-herself]PD sux:maš₂-anše[animals]N sux:Šakkan[1]DN
c.6.1.05,Proverbs: collection 5,,A2,sux:niŋ₂[thing]N sux:ŋe₂₆[I]PD sux:ŋal₂[to-be-(located)]V sux:dug₄[to-say]V
c.6.1.05,Proverbs: collection 5,,A3,sux:al-ti-ri₂-gu₇[wren?]N sux:gi₄[to-return]V
c.6.1.05,Proverbs: collection 5,,A4,sux:u₃[and]C sux:ŋe₂₆[I]PD sux:igi-te-en[fraction]N
c.6.1.05,Proverbs: collection 5,,A5,sux:za[you-(sg.)]PD sux:dim₂[to-create]V
c.6.1.05,Proverbs: collection 5,,A6,sux:am-si[elephant]N sux:ma₂[boat]N sux:su[to-sink]V sux:ed₃[to-go-down-or-up]V sux:ŋen[to-go]V
c.6.1.05,Proverbs: collection 5,,A7,sux:am[wild-bull]N sux:niŋ₂-gig[abomination]N sux:apin[plough]N
c.6.1.05,Proverbs: collection 5,,A8,sux:am[wild-bull]N sux:nam-sag₉-ga[pleasure]N sux:ni₂-zu[yourself]PD sux:sag₉[to-be-good]V
c.6.1.05,Proverbs: collection 5,,A9,sux:am[wild-bull]N sux:numun₂[alfalfa]N sux:niŋin₂[to-go-around]V
c.6.1.05,Proverbs: collection 5,,A10,sux:am[wild-bull]N sux:apin[plough]N sux:du₈[to-spread]V
c.6.1.05,Proverbs: collection 5,,A11,sux:am[wild-bull]N sux:gi[reed]N sux:tug₂[garment]N sux:ur₃[to-drag]V
c.6.1.05,Proverbs: collection 5,,A11A,sux:am[wild-bull]N sux:gu₂[neck]N sux:e₃[to-go-out-or-in]V sux:gu₂[neck]N
c.6.1.05,Proverbs: collection 5,,A11B,sux:an[heaven]N
c.6.1.05,Proverbs: collection 5,,A11C,sux:am[wild-bull]N sux:a₂[arm]N sux:kalag[to-be-strong]V sux:du₇[to-push]V
c.6.1.05,Proverbs: collection 5,,A11D,sux:am[wild-bull]N sux:u₃-na[aggression]N
c.6.1.05,Proverbs: collection 5,,A11E,sux:am[wild-bull]N sux:ni₂[fear(someness)]N sux:er₉[to-be-mighty]V
c.6.1.05,Proverbs: collection 5,,A12,sux:gud[bull]N sux:ŋiri₃[foot]N sux:dab₅[to-seize]V
c.6.1.05,Proverbs: collection 5,,A13,sux:gud[bull]N sux:a-ga[rear-(chamber)]N sux:gur[to-turn]V sux:zu[to-know]V
c.6.1.05,Proverbs: collection 5,,A14,sux:gud[bull]N sux:naŋa[potash]N sux:dub₂[to-tremble]V sux:ur-gir₁₅[domestic-dog]N sux:ka[mouth]N sux:du₈[to-spread]V
c.6.1.05,Proverbs: collection 5,,A15,sux:gud[bull]N sux:a₂[arm]N sux:la₂[to-hang]V sux:lu₂[person]N sux:a₂[arm]N sux:la₂[to-hang]V sux:gal[to-be-big]V
c.6.1.05,Proverbs: collection 5,,A16,sux:gud[bull]N sux:il₂[to-raise]V
c.6.1.05,Proverbs: collection 5,,A17,sux:gud[bull]N sux:sur₁₂[threshing-floor]N sux:absin₃[furrow]N sux:sag₉[to-be-good]V
c.6.1.05,Proverbs: collection 5,,A18,sux:gud[bull]N
c.6.1.05,Proverbs: collection 5,,A19,
c.6.1.05,Proverbs: collection 5,,B1,sux:gud[bull]N
c.6.1.05,Proverbs: collection 5,,B2,
c.6.1.05,Proverbs: collection 5,,B3,sux:gud[bull]N sux:šar₂[to-be-numerous]V sux:šurum[(animal)-dung]N sux:ŋal₂[to-be-(located)]V
c.6.1.05,Proverbs: collection 5,,B4,sux:gud[bull]N sux:lu[to-be-abundant]V sux:šurum[(animal)-dung]N sux:de₅[to-collect]V
c.6.1.05,Proverbs: collection 5,,B5,sux:gud[bull]N sux:šabra[type-of-administrator]N sux:sila[street]N sux:niŋin₂[to-go-around]V
c.6.1.05,Proverbs: collection 5,,B6,sux:gud[bull]N sux:lugal[king]N sux:hul₂[to-be-happy]V sux:sukkal[minister]N sux:abula[(city)-gate]N
c.6.1.05,Proverbs: collection 5,,B7,sux:ab₂[cow]N sux:šag₄[heart]N sux:gen₆[to-be-firm]V sux:gu₄-ud[to-jump-on]V sux:si[horn]N sux:tu₁₁[to-strike-down]V
