etcsl_no,text_name,version,l_no,text
c.4.13.14,A hymn to Nanna (Nanna N),,1,sux:an[heaven]N sux:kug[shining]AJ sux:si[to-fill]V
c.4.13.14,A hymn to Nanna (Nanna N),,2,sux:kug-zu[wise]AJ sux:me-lem₄[(awesome)-radiance]N sux:guru₃[to-bear]V
c.4.13.14,A hymn to Nanna (Nanna N),,3,sux:Nanna[1]DN sux:men[diadem]N sux:kug[shining]AJ
c.4.13.14,A hymn to Nanna (Nanna N),,4,sux:en[lord]N sux:dili[single]AJ sux:en[lord]N sux:ud[day(light)]N sux:an[heaven]N
c.4.13.14,A hymn to Nanna (Nanna N),,5,sux:un₃[to-be-high]V sux:babbar[white]AJ sux:ud[day(light)]N
c.4.13.14,A hymn to Nanna (Nanna N),,6,sux:an[heaven]N sux:ki[place]N sux:na[advice]N sux:de₅[to-collect]V
c.4.13.14,A hymn to Nanna (Nanna N),,7,sux:diŋir[deity]N
c.4.13.14,A hymn to Nanna (Nanna N),,8,sux:ki-ulutim₂[place-of-creation]N
c.4.13.14,A hymn to Nanna (Nanna N),,9,sux:šul[young-man]N
c.4.13.14,A hymn to Nanna (Nanna N),,10,sux:kug[shining]AJ sux:si[horn]N sux:guru₃[to-bear]V sux:e₃[to-go-out-or-in]V
c.4.13.14,A hymn to Nanna (Nanna N),,11,sux:me-lem₄[(awesome)-radiance]N sux:il₂[to-raise]V
c.4.13.14,A hymn to Nanna (Nanna N),,12,sux:kug[shining]AJ sux:dadag[to-be-bright]V
c.4.13.14,A hymn to Nanna (Nanna N),,13,sux:e[vocative-expression]I sux:i[vocative-expression]I sux:lugal[king]N sux:ud[day(light)]N sux:zid[right]AJ sux:e₃[to-go-out-or-in]V
c.4.13.14,A hymn to Nanna (Nanna N),,14,sux:Nanna[1]DN sux:kug[shining]AJ sux:si[horn]N sux:guru₃[to-bear]V sux:e₃[to-go-out-or-in]V
c.4.13.14,A hymn to Nanna (Nanna N),,15,sux:me-lem₄[(awesome)-radiance]N sux:il₂[to-raise]V
c.4.13.14,A hymn to Nanna (Nanna N),,16,sux:kug[shining]AJ sux:dadag[to-be-bright]V
c.4.13.14,A hymn to Nanna (Nanna N),,17,sux:e[vocative-expression]I sux:i[vocative-expression]I sux:lugal[king]N sux:ud[day(light)]N sux:zid[right]AJ sux:e₃[to-go-out-or-in]V
c.4.13.14,A hymn to Nanna (Nanna N),,18,sux:en[lord]N sux:šag₄[heart]N sux:pad₃[to-find]V
c.4.13.14,A hymn to Nanna (Nanna N),,19,sux:kug[shining]AJ sux:pa[branch]N sux:e₃[to-go-out-or-in]V sux:ak[to-do]V
c.4.13.14,A hymn to Nanna (Nanna N),,20,sux:en[lord]N sux:silig[to-cease]V
c.4.13.14,A hymn to Nanna (Nanna N),,21,sux:ud[day(light)]N sux:bi-na[meaning-unknown]X sux:zid[right]AJ sux:an[heaven]N sux:šudu₃[prayer]N sux:sa₂[to-equal]V sux:dug₄[to-say]V
c.4.13.14,A hymn to Nanna (Nanna N),,22,sux:kisal[courtyard]N sux:mah[to-be-majestic]V sux:ninda[bread]N sux:ŋar[to-place]V
c.4.13.14,A hymn to Nanna (Nanna N),,23,sux:tigi[type-of-instrument-and-composition]N sux:niŋ₂[thing]N sux:dug₃[to-be-good]V sux:si[horn]N sux:sa₂[to-equal]V
c.4.13.14,A hymn to Nanna (Nanna N),,24,sux:unken[assembly]N sux:an[heaven]N sux:tigi[type-of-instrument-and-composition]N sux:du₁₂[to-perform-(music)]V
c.4.13.14,A hymn to Nanna (Nanna N),,25,sux:Nanna[1]DN sux:kisal[courtyard]N sux:mah[to-be-majestic]V sux:ninda[bread]N sux:ŋar[to-place]V
c.4.13.14,A hymn to Nanna (Nanna N),,26,sux:tigi[type-of-instrument-and-composition]N sux:niŋ₂[thing]N sux:dug₃[to-be-good]V sux:si[horn]N sux:sa₂[to-equal]V
c.4.13.14,A hymn to Nanna (Nanna N),,27,sux:unken[assembly]N sux:an[heaven]N sux:tigi[type-of-instrument-and-composition]N sux:du₁₂[to-perform-(music)]V
c.4.13.14,A hymn to Nanna (Nanna N),,28,sux:iri[town]N sux:he₂-ŋal₂[plenty]N sux:ŋen[to-go]V
c.4.13.14,A hymn to Nanna (Nanna N),,29,sux:Urim[1]SN sux:gu₂[neck]N sux:an[heaven]N sux:zig₃[to-rise]V
c.4.13.14,A hymn to Nanna (Nanna N),,30,sux:en[lord]N sux:dili[single]AJ sux:en[lord]N sux:ud[day(light)]N sux:sud[to-be-distant]V sux:ul[distant-time]N
c.4.13.14,A hymn to Nanna (Nanna N),,31,sux:Nanna[1]DN sux:iri[town]N sux:he₂-ŋal₂[plenty]N sux:ŋen[to-go]V
c.4.13.14,A hymn to Nanna (Nanna N),,32,sux:Urim[1]SN sux:gu₂[neck]N sux:an[heaven]N sux:zig₃[to-rise]V
c.4.13.14,A hymn to Nanna (Nanna N),,33,sux:en[lord]N sux:dili[single]AJ sux:en[lord]N sux:ud[day(light)]N sux:sud[to-be-distant]V sux:ul[distant-time]N
