id_text,text_name,version,l_no,text
c.2.4.4.a,A hymn for Šu-Suen,,1,diŋir[deity]N nam-he₂[abundance]N tud[to-give-birth]V An[1]DN igi[eye]N bar[to-set-aside]V Uraš[1]DN
c.2.4.4.a,A hymn for Šu-Suen,,2,Šu-Suen[1]RN lu₂[person]N Nanna[1]DN di[(law)suit]N zu[to-know]V igi[eye]N Enlil[1]DN
c.2.4.4.a,A hymn for Šu-Suen,,3,tud[to-give-birth]V lu₂[person]N ne₃[strength]N mu[name]N Nanna[1]DN sa₄[to-call]V
c.2.4.4.a,A hymn for Šu-Suen,,4,Šu-Suen[1]RN dumu[child]N ur-saŋ[hero]N An[1]DN ki[place]N aŋ₂[to-measure]V Enlil[1]DN
c.2.4.4.a,A hymn for Šu-Suen,,5,E-kur[1]TN za-gin₃[lapis-lazuli]N saŋ[head]N il₂[to-raise]V Uraš[1]DN tud[to-give-birth]V
c.2.4.4.a,A hymn for Šu-Suen,,6,šag₄[heart]N Uraš[1]DN pad₃[to-find]V kur[(mountain)-land]N il₂[to-raise]V
c.2.4.4.a,A hymn for Šu-Suen,,7,suh₁₀-gir₁₁[diadem]N saŋ[head]N mah[to-be-majestic]V Enlil[1]DN ŋidru[sceptre]N sud[to-be-distant]V
c.2.4.4.a,A hymn for Šu-Suen,,8,dili[single]AJ ŋiš[tree]N tuku[to-have]V Enlil[1]DN a₂[arm]N mah[to-be-majestic]V šum₂[to-give]V
c.2.4.4.a,A hymn for Šu-Suen,,9,šu[hand]N dug₄[to-say]V An[1]DN za-gin₃[lapis-lazuli]N Ninlil[1]DN tam[favourite]AJ
c.2.4.4.a,A hymn for Šu-Suen,,10,Šu-Suen[1]RN u₂-a[provisioner]N hi-li[attractiveness]N mul[to-radiate]V
c.2.4.4.a,A hymn for Šu-Suen,,11,ki-ru-gu₂[composition-division]N 1-kam-ma[1st]NU
c.2.4.4.a,A hymn for Šu-Suen,,12,Šu-Suen[1]RN til₃[to-live]V ud[day(light)]N sud[to-be-distant]V
c.2.4.4.a,A hymn for Šu-Suen,,13,ŋiš-gi₄-ŋal₂[composition-division]N
c.2.4.4.a,A hymn for Šu-Suen,,14,Enlil[1]DN
c.2.4.4.a,A hymn for Šu-Suen,,15,Šu-Suen[1]RN
c.2.4.4.a,A hymn for Šu-Suen,,16,saŋ[head]N il₂[to-raise]V tum₂[to-be-suitable]V
