etcsl_no,text_name,version,l_no,text
c.4.13.02,A balbale to Nanna (Nanna B),,1,sux:me-a-am[term-of-endearment]N sux-x-emesal:me[I]PD
c.4.13.02,A balbale to Nanna (Nanna B),,21,sux:ur₂[root]N sux-x-emesal:mu-ud-na[spouse]N
c.4.13.02,A balbale to Nanna (Nanna B),,22,sux:šul[young-man]N
c.4.13.02,A balbale to Nanna (Nanna B),,23,sux:ab₂[cow]N
c.4.13.02,A balbale to Nanna (Nanna B),,24,sux-x-emesal:ki-ig[place]N sux:aŋ₂[to-measure]V sux-x-emesal:mu-lu[person]N
c.4.13.02,A balbale to Nanna (Nanna B),,25,sux-x-emesal:me[I]PD sux:DU[DU]V
c.4.13.02,A balbale to Nanna (Nanna B),,26,sux-x-emesal:u₃-mu-un[lord]N sux:ki[place]N
c.4.13.02,A balbale to Nanna (Nanna B),,27,sux:nitalam[spouse]N
c.4.13.02,A balbale to Nanna (Nanna B),,28,sux:Ningal[1]DN sux:lu₂[person]N
c.4.13.02,A balbale to Nanna (Nanna B),,29,sux:i₃[fatty-substance]N sux:ab₂[cow]N sux:kug[shining]AJ
c.4.13.02,A balbale to Nanna (Nanna B),,30,sux:šu[hand]N sux:sikil[to-be-pure]V sux:ŋiri₃[foot]N
c.4.13.02,A balbale to Nanna (Nanna B),,31,sux:sag₉[to-be-good]V
c.4.13.02,A balbale to Nanna (Nanna B),,32,sux:ŋiš-gi[reedbed]N sux:ki-e-ne-di[play-area]N
c.4.13.02,A balbale to Nanna (Nanna B),,33,sux:gi-du₃[type-of-enclosure]N sux:ŋiri₂[blade]N sux:saga₁₁[to-press]V
c.4.13.02,A balbale to Nanna (Nanna B),,34,sux:en₃-bar[marsh-reed]N sux:dug₃[to-be-good]V
c.4.13.02,A balbale to Nanna (Nanna B),,35,sux:in-nin[mistress]N sux:u₅-bi₂[swan?]N sux:niŋ₂-u₂-rum[property]N
c.4.13.02,A balbale to Nanna (Nanna B),,36,sux:nunuz[egg]N sux:ri[to-direct]V sux:gud₃[nest]N
c.4.13.02,A balbale to Nanna (Nanna B),,37,sux:zirru[type-of-priestess]N sux:u₅-bi₂[swan?]N
c.4.13.02,A balbale to Nanna (Nanna B),,38,sux:i₃[fatty-substance]N sux:dug[pot]N sux:nir[authority]N
c.4.13.02,A balbale to Nanna (Nanna B),,39,sux:ud[day(light)]N sux:gug₂[cake]N
c.4.13.02,A balbale to Nanna (Nanna B),,40,sux:ambar[marsh]N sux:mah[to-be-majestic]V sux:suhur[type-of-carp]N
c.4.13.02,A balbale to Nanna (Nanna B),,41,sux:ki-sikil[young-woman]N sux:kušu₂[type-of-sea-creature]N sux:tur[to-be-small]V sux:šu[hand]N
c.4.13.02,A balbale to Nanna (Nanna B),,42,sux:ama[mother]N sux:ugu[to-give-birth]V sux:Ningikuga[1]DN
c.4.13.02,A balbale to Nanna (Nanna B),,43,sux:Ningal[1]DN sux:e₂[house(hold)]N sux:ŋe₂₆[I]PD sux:ŋen[to-go]V
c.4.13.02,A balbale to Nanna (Nanna B),,44,sux:ab₂[cow]N sux:tur₃[animal-stall]N sux:ŋen[to-go]V
c.4.13.02,A balbale to Nanna (Nanna B),,45,sux:šakir₃[churn]N sux:kug[shining]AJ sux:ga[milk]N sux:kug[shining]AJ
c.4.13.02,A balbale to Nanna (Nanna B),,46,sux:Šuni-dug[1]DN sux:kiŋ₂[work]N sux:dun₅[to-rock]V
c.4.13.02,A balbale to Nanna (Nanna B),,47,sux:ki-sikil[young-woman]N sux:amar[calf]N sux:tur[to-be-small]V sux:ga[milk]N
c.4.13.02,A balbale to Nanna (Nanna B),,48,sux:i₃[fatty-substance]N sux:hi[to-mix-up]V sux:ga[milk]N sux:luh[to-clean]V
c.4.13.02,A balbale to Nanna (Nanna B),,49,sux:Ningal[1]DN sux:e₂[house(hold)]N sux:ŋe₂₆[I]PD sux:ŋen[to-go]V
c.4.13.02,A balbale to Nanna (Nanna B),,50,sux:me-a-am[term-of-endearment]N sux:dug₄[to-say]V sux:me[to-be]V
c.4.13.02,A balbale to Nanna (Nanna B),,51,sux-x-emesal:ki-ig[place]N sux:aŋ₂[to-measure]V sux-x-emesal:di[to-go]V
c.4.13.02,A balbale to Nanna (Nanna B),,52,sux:Ningikuga[1]DN sux:me[to-be]V
c.4.13.02,A balbale to Nanna (Nanna B),,53,sux-x-emesal:di[to-go]V
c.4.13.02,A balbale to Nanna (Nanna B),,55,sux-x-emesal:u₃-mu-un[lord]N sux:Nanna[1]DN sux:de₆[to-carry]V
c.4.13.02,A balbale to Nanna (Nanna B),,56,sux:dag[residence]N sux-x-emesal:su₈-ba[shepherd]N sux:e₂[house(hold)]N sux:še[barley]N sux:de₅[to-collect]V
c.4.13.02,A balbale to Nanna (Nanna B),,57,sux-x-emesal:u₃-mu-un[lord]N sux:e₂[house(hold)]N sux:ŋa₂-nun[storehouse]N sux-x-emesal:me[I]PD sux-x-emesal:di[to-go]V
c.4.13.02,A balbale to Nanna (Nanna B),,58,sux:me-a-am[term-of-endearment]N sux:u₆[wonder]N sux:dug₄[to-say]V sux:kalam[the-Land]N sux-x-emesal:di[to-go]V
c.4.13.02,A balbale to Nanna (Nanna B),,59,sux:Nanna[1]DN sux:i-lu[(sad)-song]N sux-x-emesal:ze₂-eb[to-be-good]V sux:i-lu[(sad)-song]N sux-x-emesal:ša₃-ab[heart]N
c.4.13.02,A balbale to Nanna (Nanna B),,60,sux:bal-bal-e[type-of-composition]N sux:Nanna[1]DN
