etcsl_no,text_name,version,l_no,text
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A1,sux:ur-saŋ[hero]N sux:E-kur[1]TN sux:e₃[to-go-out-or-in]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A2,sux:Ninurta[1]DN sux:E-kur[1]TN sux:e₃[to-go-out-or-in]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A3,
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A4,sux:Ninurta[1]DN sux:dumu[child]N sux:Enlil[1]DN
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A5,
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A6,sux:a₂[arm]N sux:aŋ₂[to-measure]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A7,sux:Ninurta[1]DN sux:ki[place]N sux:Enlil[1]DN sux:Eridug[1]SN sux:ŋen[to-go]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A8,sux:nam-he₂[abundance]N sux:nam[destiny]N sux:tar[to-cut]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A9,sux:dug₃[to-be-good]V sux:gu₂[neck]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A10,sux:ki[place]N sux:daŋal[to-be-wide]V sux:u₂-šim[greenery]N sux:giri₁₇-zal[joy]N sux:gu₂[neck]N sux:mar[to-flourish]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A11,sux:tur₃[animal-stall]N sux:amaš[sheepfold]N sux:i₃[fatty-substance]N sux:gara₂[cream]N sux:dugud[to-be-heavy]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A12,sux:sipad[shepherd]N sux:hul₂[to-be-happy]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A13,sux:ur-saŋ[hero]N sux:Ninurta[1]DN sux:Eridug[1]SN sux:ŋen[to-go]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A14,sux:Tigris[1]WN sux:Euphrates[1]WN sux:ka[mouth]N sux:ŋar[to-place]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A15,sux:LI[LI]V sux:engur[subterranean-water]N sux:huluh[to-be-frightened]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A16,sux:ambar[marsh]N sux:HI.SUHUR[type-of-carp]N sux:suhur-maš₂[type-of-carp]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A17,
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A18,sux:ŋiš-gi[reedbed]N sux:gi[reed]N sux:sumun[to-be-old]V sux:gi[reed]N sux:henbur[shoot]N sux:nesaŋ[(first-fruit)-offering]N sux:niŋ₂-nam[anything]PD sux:ak[to-do]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A19,sux:maš₂-anše[animals]N sux:lu[to-be-abundant]V sux:niŋ₂-zi-ŋal₂[living-creature]N sux:edin[open-country]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A20,sux:lulim[red-deer?]N sux:tarah-maš[stag]N sux:gal[to-be-big]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A21,sux:dug₄[to-say]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A22,sux:gal[to-be-big]V sux:lal[to-be-small]V sux:gu₂[neck]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A23,sux:zi-ŋal₂[living-creature]N sux:niŋ₂[thing]N sux:kud[to-cut]V sux:tuku[to-have]V sux:niŋ₂[thing]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A24,sux:me[essence]N sux:Sumer[1]GN sux:ha-lam[to-be-lost]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A25,sux:ŋiš-hur[design]N sux:kur[(mountain)-land]N sux:šu[hand]N sux:bal[to-turn-over]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A26,sux:ka[mouth]N sux:ŋar[to-place]V sux:niŋ₂-gen₆-na[constancy]N sux:dug₄[to-say]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A27,sux:Ninurta[1]DN sux:dumu[child]N sux:Enlil[1]DN
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,A28,sux:di[(law)suit]N sux:kud[to-cut]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B1,sux:lugal[king]N sux:abzu[underground-water]N sux:ŋen[to-go]V sux:ŋiri₃[foot]N sux:ŋar[to-place]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B2,sux:Ninurta[1]DN sux:Eridug[1]SN sux:ŋen[to-go]V sux:ŋiri₃[foot]N sux:ŋar[to-place]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B3,sux:kaskal[(high)way]N sux:ezen[festival]N sux:du₃[to-erect]V sux:gu₂[neck]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B4,sux:Ninurta[1]DN sux:abzu[underground-water]N sux:Eridug[1]SN sux:ul[to-swell-(with-joy)]V sux:de₆[to-carry]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B5,sux:lugal[king]N sux:abzu[underground-water]N sux:kur₉[to-enter]V sux:ud[day(light)]N sux:he₂-ŋal₂[plenty]N sux:ŋi₆[night]N sux:giri₁₇-zal[joy]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B6,sux:Ninurta[1]DN sux:Eridug[1]SN sux:kur₉[to-enter]V sux:ud[day(light)]N sux:he₂-ŋal₂[plenty]N sux:ŋi₆[night]N sux:giri₁₇-zal[joy]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B7,sux:me[essence]N sux:ud[day(light)]N sux:til₃[to-live]V sux:saŋ[head]N sux:rig₇[to-bestow]V sux:dumu-saŋ[first-born-(child)]N sux:An[1]DN
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B8,sux:me[essence]N sux:niŋ₂-ul[distant-time]N sux:ki[place]N sux:gi₄[to-return]V sux:en[lord]N sux:me[essence]N sux:šar₂[to-be-numerous]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B9,sux:ud[day(light)]N sux:dug₃[to-be-good]V sux:Sumer[1]GN sux:e₃[to-go-out-or-in]V sux:en[lord]N sux:Enki[1]DN
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B10,sux:Ninurta[1]DN sux:dumu[child]N sux:Enlil[1]DN
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B11,sux:nam-lugal[kingship]N sux:men[diadem]N sux:guru₃[to-bear]V sux:DU[DU]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B12,sux:nam-en[high-(priestly)-office]N sux:suh₁₀[crown]N sux:za-gin₃[lapis-lazuli]N sux:keše₂[to-bind]V sux:he₂-ŋal₂[plenty]N sux:šu[hand]N sux:du₈[to-spread]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B13,sux:dalla[to-be-bright]V sux:e₃[to-go-out-or-in]V sux:abzu[underground-water]N sux:Eridug[1]SN sux:saŋ[head]N sux:an[heaven]N sux:il₂[to-raise]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B14,sux:šul[young-man]N sux:giri₁₇-zal[joy]N sux:E-kur[1]TN sux:si[to-fill]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B15,sux:nam-lugal[kingship]N sux:dim₂[to-create]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B16,sux:an[heaven]N sux:ki[place]N sux:šudu₃[prayer]N
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,B17,sux:An[1]DN sux:Enki[1]DN sux:kisal[courtyard]N sux:ul[to-swell-(with-joy)]V sux:tuš[to-sit]V
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,C1,
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,C2,sux:Ninurta[1]DN sux:Sumer[1]GN
c.4.27.02,Ninurta's journey to Eridug: a šir-gida to Ninurta (Ninurta B),,C3,sux:nam-ur-saŋ[heroism]N sux:nir[authority]N sux:ŋal₂[to-be-(located)]V
