id_text,text_name,l_no,text
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],001,akk-x-mbperi:ana[to]PRP akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:qabû[say]V
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],002,akk-x-mbperi:umma[saying]PRP akk-x-mbperi:Biryawaza[1]PN akk-x-mbperi:wardu[slave]N
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],003,akk-x-mbperi:ana[to]PRP akk-x-mbperi:šēpu[foot]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:ana[to]PRP akk-x-mbperi:pānu[front]N
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],004,akk-x-mbperi:sebîšu[seven-times]AV akk-x-mbperi:maqātu[fall]V
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],005,akk-x-mbperi:u[and]CNJ akk-x-mbperi:šemû[hear]V akk-x-mbperi:inūma[when]SBJ akk-x-mbperi:šapru[sent]AJ akk-x-mbperi:šarru[king]N
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],006,akk-x-mbperi:bēlu[lord]N akk-x-mbperi:x-saya[1]PN akk-x-mbperi:u[and]CNJ akk-x-mbperi:naṣru[guarded]AJ
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],007,akk-x-mbperi:u[and]CNJ akk-x-mbperi:anāku[I]IP akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],008,akk-x-mbperi:ina[in]PRP akk-x-mbperi:ašru[place]N akk-x-mbperi:annû[this]DP akk-x-mbperi:kašādu[reach]V
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],009,akk-x-mbperi:arhiš[quickly]AV akk-x-mbperi:ṣābu[people]N akk-x-mbperi:rabû[big]AJ akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],010,akk-x-mbperi:ana[to]PRP akk-x-mbperi:mahru[front]N akk-x-mbperi:šarru[king]N akk-x-mbperi:Hatti[1]GN
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],011,akk-x-mbperi:maṣṣaru[guard]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:paṭru[released]AJ
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],012,akk-x-mbperi:ištu[from]PRP akk-x-mbperi:muhhu[skull]N akk-x-mbperi:anāku[I]IP akk-x-mbperi:wardu[slave]N
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],013,akk-x-mbperi:šarru[king]N akk-x-mbperi:ša[that]REL akk-x-mbperi:riāhu[remain]V akk-x-mbperi:ana[to]PRP akk-x-mbperi:šâšu[to-him]IP
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],014,akk-x-mbperi:u[and]CNJ akk-x-mbperi:edû[know]V akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N akk-x-mbperi:u[and]CNJ
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],015,akk-x-mbperi:gabbu[totality]N akk-x-mbperi:wardu[slave]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],016,akk-x-mbperi:alāku[go]V akk-x-mbperi:warki[after]PRP
aemw/amarna/P271050,EA 196. Unheard-of deeds [vassal letter],017,akk-x-mbperi:šarru[king]N akk-x-mbperi:Hatti[1]GN akk-x-mbperi:u[and]CNJ
