id_text,text_name,l_no,text
riao/Q005841,Tukulti-Ninurta I 05,1,Tukulti-Ninurta_I[king-of-Assyria]RN
riao/Q005841,Tukulti-Ninurta I 05,2,Aššur[Assyria]GN
riao/Q005841,Tukulti-Ninurta I 05,3,Šamaš[1]DN
riao/Q005841,Tukulti-Ninurta I 05,4,Karduniaš[Babylonia]GN Šumeru[Sumer]GN
riao/Q005841,Tukulti-Ninurta I 05,5,Akkad[1]GN Tamtu-elitu[Upper-Sea]WN
riao/Q005841,Tukulti-Ninurta I 05,6,Tamtu-elitu[Upper-Sea]WN Tamtu-šaplitu[Lower-Sea]WN
riao/Q005841,Tukulti-Ninurta I 05,7,Šubaru[1]EN
riao/Q005841,Tukulti-Ninurta I 05,8,Qutu[Gutians]EN
riao/Q005841,Tukulti-Ninurta I 05,9,Nairi[1]GN
riao/Q005841,Tukulti-Ninurta I 05,13,Salmanu-ašared_I[Shalmaneser-I;-son-of-Adad-narari-I;-king-of-Assyria]RN Aššur[Assyria]GN
riao/Q005841,Tukulti-Ninurta I 05,14,Adad-narari_I[king-of-Assyria]RN Aššur[Assyria]GN
riao/Q005841,Tukulti-Ninurta I 05,17,Qutu[Gutians]EN Uqumanu[1]GN
riao/Q005841,Tukulti-Ninurta I 05,18,Elhunia[1]GN Šarnida[1]GN
riao/Q005841,Tukulti-Ninurta I 05,19,Mehru[1]GN
riao/Q005841,Tukulti-Ninurta I 05,22,Aššur[Ashur]SN
riao/Q005841,Tukulti-Ninurta I 05,23,Paphu[1]GN
riao/Q005841,Tukulti-Ninurta I 05,24,Katmuhu[1]GN Buššu[1]GN
riao/Q005841,Tukulti-Ninurta I 05,25,Mummu[1]GN Alzu[1]GN
riao/Q005841,Tukulti-Ninurta I 05,26,Madanu[1]GN Nihanu[1]GN
riao/Q005841,Tukulti-Ninurta I 05,27,Alaia[1]GN Tepurzu[1]GN
riao/Q005841,Tukulti-Ninurta I 05,28,Purulumzu[1]GN
riao/Q005841,Tukulti-Ninurta I 05,29,Šubaru[1]EN
riao/Q005841,Tukulti-Ninurta I 05,39,Nairi[1]GN
riao/Q005841,Tukulti-Ninurta I 05,48,Aššur[1]DN
riao/Q005841,Tukulti-Ninurta I 05,49,Enlil[1]DN Šamaš[1]DN
riao/Q005841,Tukulti-Ninurta I 05,51,Ištar[1]DN
riao/Q005841,Tukulti-Ninurta I 05,54,Kaštiliašu[foreign-ruler]RN Karduniaš[Babylonia]GN
riao/Q005841,Tukulti-Ninurta I 05,60,Kaštiliašu[foreign-ruler]RN Kaššu[Kassite]EN
riao/Q005841,Tukulti-Ninurta I 05,64,Aššur[1]DN
riao/Q005841,Tukulti-Ninurta I 05,65,Šumeru[Sumer]GN
riao/Q005841,Tukulti-Ninurta I 05,66,Akkad[1]GN
riao/Q005841,Tukulti-Ninurta I 05,67,Tamtu-šaplitu[Lower-Sea]WN
riao/Q005841,Tukulti-Ninurta I 05,68,Šamaš[1]DN
riao/Q005841,Tukulti-Ninurta I 05,71,Aššur[Ashur]SN
riao/Q005841,Tukulti-Ninurta I 05,79,Elugalumunkurkurra[1]TN
riao/Q005841,Tukulti-Ninurta I 05,92,Aššur[1]DN Adad[1]DN
riao/Q005841,Tukulti-Ninurta I 05,102,Aššur[Ashur]SN
riao/Q005841,Tukulti-Ninurta I 05,111,Aššur[1]DN Adad[1]DN
riao/Q005841,Tukulti-Ninurta I 05,120,Ištar[1]DN
