id_text,text_name,l_no,text
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 1,eren[cedar]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 2,šurmen[cypress]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 3,zabalum[juniper]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 5,taškarin[boxwood]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 6,ŋešaʾabak[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 7,ŋešaʾabak[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 8,esi[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 9,šagkal[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 10,lam[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 11,lam[tree]N tur[small]V/i
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 12,lam[tree]N gal[big]V/i
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 13,ŋešgana[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 14,ŋešgana[tree]N babbar[white]V/i
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 15,ŋešgana[tree]N giggi[black]V/i
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 16,ŋešgana[tree]N sissig[green]V/i
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 17,ŋešgana[tree]N su[red]V/i
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 18,mes[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 19,mes[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 23,allanum[oak]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 24,urnum[cedar]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 25,tiʾarum[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 27,murdinum[bramble]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 28,mes[tree]N halub[tree]N harran[route]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 33,ŋipar[tree]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 34,dih[weed]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 35,dih[weed]N hursaŋ[mountain]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 37,KID.da[twig]N
dcclt/P247864,CM 22 pl. 36-37 [OB Ura],o i 40,manu[wood]N
