id_text,text_name,l_no,text
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],001,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],002,akk-x-mbperi:wardu[slave]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],003,akk-x-mbperi:šēpu[foot]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],004,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],005,akk-x-mbperi:hazannu[mayor]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],006,akk-x-mbperi:weʾu[(a-military-officer)]N akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],007,akk-x-mbperi:māru[son]N akk-x-mbperi:šipru[sending]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],008,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],009,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],010,akk-x-mbperi:emūqu[strength]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],011,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],012,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],013,akk-x-mbperi:šarru[king]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],014,akk-x-mbperi:wardu[slave]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],015,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],016,akk-x-mbperi:ṣābu[people]N akk-x-mbperi:piṭṭātu[archers]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],017,akk-x-mbperi:šarru[king]N akk-x-mbperi:bēlu[lord]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],018,akk-x-mbperi:rābiṣu[bailiff]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],019,akk-x-mbperi:awīlu[man]N akk-x-mbperi:hazannu[mayor]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],020,akk-x-mbperi:gabbu[totality]N akk-x-mbperi:mātu[land]N akk-x-mbperi:šarru[king]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],021,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],022,akk-x-mbperi:muhhu[skull]N akk-x-mbperi:awīlu[man]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],023,akk-x-mbperi:maṣṣartu[observation]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],024,akk-x-mbperi:rābiṣu[bailiff]N akk-x-mbperi:šarru[king]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],025,akk-x-mbperi:bītu[house]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],026,akk-x-mbperi:šarru[king]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],027,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],028,akk-x-mbperi:māru[son]N akk-x-mbperi:šipru[sending]N
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],029,
aemw/amarna/P271057,EA 285. The soldier-ruler of Jerusalem [vassal letter],030,akk-x-mbperi:emūqu[strength]N
