id_text,text_name,l_no,text
riao/Q005896,Aššur-dan I 1001,3',karāšu[military-camp]N našû[lift]V
riao/Q005896,Aššur-dan I 1001,4',miṣru[border]N
riao/Q005896,Aššur-dan I 1001,5',šâtu[him]IP
riao/Q005896,Aššur-dan I 1001,6',eliš[above]AV u[and]CNJ šapliš[below]AV
riao/Q005896,Aššur-dan I 1001,7',šarāpu[burn]V ālu[city]N ana[to]PRP šapû[be(come)-silent]V
riao/Q005896,Aššur-dan I 1001,8',u[and]CNJ Irriya[1]GN
riao/Q005896,Aššur-dan I 1001,9',Aššur[Ashur]SN wabālu[carry]V ina[in]PRP Suhu[1]GN
riao/Q005896,Aššur-dan I 1001,10',kašādu[reach]V šallatu[plundered-thing(s)]N šalālu[carry-off]V
riao/Q005896,Aššur-dan I 1001,11',šarru[king]N ša[of]DET Šadanu[1]GN
riao/Q005896,Aššur-dan I 1001,12',nêru[strike]V u[and]CNJ kanāšu[bow-down]V
riao/Q005896,Aššur-dan I 1001,13',nêru[strike]V itti[with]PRP
riao/Q005896,Aššur-dan I 1001,14',kabtu[heavy-one]N u[and]CNJ warqu[rare-one]N
riao/Q005896,Aššur-dan I 1001,15',šarru[king]N Šelinu[1]GN
