id_text,text_name,l_no,text
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 3',ig[door]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 4',ig[door]N papah[cella]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 5',ig[door]N e[house]N gal[big]V/i
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 6',ig[door]N gi[reed]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 7',ig[door]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 8',ig[door]N zena[midrib]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 9',ig[door]N miriza[plank]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 10',ig[door]N ul[fruit]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 11',ig[door]N ul[fruit]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 13',barda[crossbar]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 16',ig[door]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 17',ig[door]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 35',saŋkul[bolt]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a i 36',saŋkul[bolt]N nim[high]V/i
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 2',balak[spindle]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 3',balak[spindle]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 4',e[house]N balak[spindle]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 5',saŋ[head]N balak[spindle]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 6',mete[appropriate-thing]N balak[spindle]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 32',ŋešpu[rim]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 33',ŋešpu[rim]N mansim[sieve]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 34',gur[rim]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 35',gur[rim]N mansim[sieve]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 36',gur[rim]N bandudu[basket]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 37',gur[rim]N balaŋ[instrument]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),a ii 38',gur[rim]N balaŋdi[instrument]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),b i 1',apin[plow]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),b i 2',apin[plow]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),b i 3',apin[plow]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),b i 4',apin[plow]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),b i 5',apin[plow]N
dcclt/P347814,Ashm 1923-0402 (MSL SS 1 096),b i 6',apin[plow]N
