id_text,text_name,l_no,text
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r i 1',pana[bow]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r i 2',gagsisa[arrow]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r i 3',e[house]N pana[bow]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r i 4',sa[sinew]N pana[bow]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r i 5',dim[post]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r i 6',dimmaršu[instrument]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r i 7',maršu[spade]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r ii 1',ŋisal[rudder]N šu[hand]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r ii 2',ŋisal[rudder]N ŋiri[foot]N
dcclt/P459225,EEN 268 IB 1566 [OB Ura],r ii 3',šukara[tool]N
