id_text,text_name,version,l_no,text
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 1,sux:ud[sun]N sux:an[sky]N sux:ki[place]N sux:nam[fate]N sux:tar[cut]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 2,sux:Lagaš[1]SN sux:me[being]N sux:gal[big]V/i sux:saŋ[head]N sux:an[sky]N sux:il[raise]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 3,sux:Enlil[1]DN sux:en[lord]N sux:Ninŋirsuk[1]DN sux:igi[eye]N sux:zid[right]V/i sux:bar[cvve]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 4,sux:iri[city]N sux:niŋdu[appropriate-thing]N sux:pa[branch]N sux:e[leave]V/i
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 5,sux:šag[heart]N sux:gu[neck]N sux:gi[turn]V/i
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 6,sux:šag[heart]N sux:Enlil[1]DN sux:gu[neck]N sux:gi[turn]V/i
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 7,sux:šag[heart]N sux:gu[neck]N sux:gi[turn]V/i
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 8,sux:aŋi[wave]N sux:urun[exalted]V/i sux:ni[fear]N sux:il[raise]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 9,sux:šag[heart]N sux:Enlil[1]DN sux:Idigna[1]WN sux:a[water]N sux:dug[good]V/i sux:de[bring]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 10,sux:e[house]N sux:lugal[king]N sux:gu[voice]N sux:de[pour]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 11,sux:Eninnu[1]TN sux:me[being]N sux:an[sky]N sux:ki[place]N sux:pa[branch]N sux:e[leave]V/i sux:ak[do]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 12,sux:ensik[ruler]N sux:lu[person]N sux:ŋeštug[ear]N sux:daŋal[wide]V/i sux:ŋeštug[ear]N sux:ŋar[place]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 13,sux:niŋ[thing]N sux:gal[big]V/i sux:šu[hand]N sux:mu[grow]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 14,sux:gud[ox]N sux:du[suitable]V/i sux:maš[goat]N sux:du[suitable]V/i sux:si[horn]N sux:sa[equal]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 15,sux:šeg[brick]N sux:nam[fate]N sux:tar[cut]V/t sux:saŋ[head]N sux:il[raise]V/t
etcsri/Q000377,The building of Ningirsu's temple (Gudea cylinders A and B),,Cylinder A i 16,sux:e[house]N sux:kug[pure]V/i sux:du[build]V/t sux:gu[neck]N sux:zig[rise]V/i
