id_text,text_name,l_no,text
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 5',allanum[oak]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 6',halub[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 9',šimgig[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 12',ŋeštin[vine]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 13',ŋeštinkira[berry]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 15',ŋeštinkaʾa[grape]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 16',ŋeštin[vine]N nim[high]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 17',ŋeštinguruma[~vine]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 18',ŋeštin[vine]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 42',šinig[tamarisk]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 43',šinig[tamarisk]N dili[single]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 44',asal[poplar]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 45',asal[poplar]N kur[mountain]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a i 46',asal[poplar]N dug[good]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 1',apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 2',gag[nail]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 3',gag[nail]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 4',ninda[seed-funnel]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 5',dubla[tower]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 6',leʾum[board]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 7',gag[nail]N leʾum[board]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 8',da[side-board]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 9',a[arm]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 10',dam[~plow]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 11',damga[~plow]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 12',niŋkud[~plowshare]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 13',gag[nail]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 23',apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 24',apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 25',bandudu[basket]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 26',anzam[vessel]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 27',nig[~plow]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 28',šeršer[chain]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 29',utag[maul?]N apin[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 30',apin[plow]N tugsaga[plow]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 32',apin[plow]N ki[place]N bala[turn]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 33',apin[plow]N zir[break]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 34',apin[plow]N kešed[bind]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 35',apin[plow]N šudu[equipped]AJ
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 45',zara[pivot]N gagsila[harness]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 46',umbin[wheel]N gagsila[harness]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 47',margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 48',margida[cart]N šudu[equipped]AJ
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a ii 49',margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 1',margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 2',kigub[station]N margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 3',manhara[vessel]N margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 4',kadu[cover]N margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 5',ŋirigub[footstool]N margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 6',ti[rib]N margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 7',endur[navel?]N margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 8',margida[cart]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 9',gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 10',e[house]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 11',e[house]N usan[whip]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 12',gaba[chest]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 13',gabaŋal[guard]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 23',gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 24',u[planking]N ŋal[be]V/i gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 25',marhuša[stone]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 26',zara[pivot]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 27',šudul[yoke]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 28',gag[nail]N šudul[yoke]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 29',kadu[cover]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 30',umbin[wheel]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 31',kag[mouth]N umbin[wheel]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 32',sudin[~chariot]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 33',GUL[~chariot]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 34',GUL[~chariot]N gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 35',gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 39',ig[door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 40',ig[door]N i[oil]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 41',ig[door]N šeš[anoint]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 43',ig[door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 44',ig[door]N dib[board]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 45',ig[door]N eren[cedar]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 46',ig[door]N papah[cella]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 47',ig[door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 48',ig[door]N esir[bitumen]N šub[fall]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 49',ig[door]N ul[fruit]N du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 1',nukušu[~door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 2',nukušu[~door]N ana[upper]AJ
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 3',nukušu[~door]N kita[lower]AJ
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 4',nukušu[~door]N kešed[bind]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 5',saŋkul[bolt]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 6',saŋkul[bolt]N nim[high]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 7',eš[rope]N saŋkul[bolt]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 9',namzaqum[key]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 10',e[house]N ur[root]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 11',mud[tube]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 12',gag[nail]N mud[tube]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 13',mud[tube]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 27',guza[chair]N munus[woman]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 28',guza[chair]N nita[male]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 29',guza[chair]N Aratta[1]SN
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 30',guza[chair]N Magan[1]GN
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 31',guza[chair]N malah[sailor]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 32',guza[chair]N dus[bathroom]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 33',guza[chair]N barag[sanctum]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 34',guza[chair]N zag[side]N us[follow]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 35',guza[chair]N šagkal[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 36',guza[chair]N gurum[bend]V/t
